NW_004581272.1	NP_001108405.1
NW_004581679.1	XP_004921615.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921617.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921616.1
NW_004581679.1	XP_004921691.1
NW_004581679.1	NP_001138802.1
NW_004581679.1	NP_001138802.1
NW_004581679.1	NP_001138802.1
NW_004581679.1	NP_001138802.1
NW_004581679.1	NP_001138802.1
NW_004581679.1	NP_001138802.1
NW_004581679.1	XP_004921618.1
NW_004581679.1	XP_004921618.1
NW_004581679.1	XP_004921618.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921619.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921620.1
NW_004581679.1	XP_004921621.1
NW_004581679.1	XP_004921621.1
NW_004581679.1	XP_004921621.1
NW_004581679.1	XP_004921621.1
NW_004581679.1	XP_004921622.1
NW_004581679.1	XP_004921622.1
NW_004581679.1	XP_004921622.1
NW_004581679.1	XP_004921622.1
NW_004581679.1	XP_004921623.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921624.1
NW_004581679.1	XP_004921625.1
NW_004581679.1	XP_004921625.1
NW_004581679.1	XP_004921625.1
NW_004581679.1	XP_004921626.1
NW_004581679.1	XP_004921626.1
NW_004581679.1	XP_004921626.1
NW_004581679.1	XP_004921627.1
NW_004581679.1	XP_004921627.1
NW_004581679.1	XP_004921627.1
NW_004581679.1	XP_004921628.1
NW_004581679.1	XP_004921628.1
NW_004581679.1	XP_004921628.1
NW_004581679.1	NP_001040319.1
NW_004581679.1	NP_001040319.1
NW_004581679.1	NP_001040319.1
NW_004581679.1	NP_001040319.1
NW_004581679.1	NP_001040319.1
NW_004581679.1	XP_004921629.1
NW_004581679.1	XP_004921629.1
NW_004581679.1	XP_004921629.1
NW_004581679.1	XP_004921629.1
NW_004581679.1	XP_004921629.1
NW_004581679.1	XP_004921630.1
NW_004581679.1	XP_004921630.1
NW_004581679.1	XP_004921630.1
NW_004581679.1	XP_004921630.1
NW_004581679.1	XP_004921630.1
NW_004581679.1	XP_004921692.1
NW_004581679.1	XP_004921692.1
NW_004581679.1	XP_004921692.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921693.1
NW_004581679.1	XP_004921694.1
NW_004581679.1	XP_004921694.1
NW_004581679.1	XP_004921694.1
NW_004581679.1	XP_004921694.1
NW_004581679.1	XP_004921694.1
NW_004581679.1	XP_004921694.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	XP_004921695.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001037034.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	NP_001243922.1
NW_004581679.1	XP_004921632.1
NW_004581679.1	XP_004921632.1
NW_004581679.1	XP_004921632.1
NW_004581679.1	XP_004921631.1
NW_004581679.1	XP_004921631.1
NW_004581679.1	XP_004921631.1
NW_004581679.1	XP_004921696.1
NW_004581679.1	XP_004921696.1
NW_004581679.1	XP_004921696.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921697.1
NW_004581679.1	XP_004921698.1
NW_004581679.1	XP_004921698.1
NW_004581679.1	XP_004921698.1
NW_004581679.1	XP_004921698.1
NW_004581679.1	XP_004921698.1
NW_004581679.1	XP_004921698.1
NW_004581679.1	XP_004921698.1
NW_004581679.1	XP_004921699.1
NW_004581679.1	XP_004921699.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921633.1
NW_004581679.1	XP_004921700.1
NW_004581679.1	XP_004921700.1
NW_004581679.1	XP_004921700.1
NW_004581679.1	XP_004921700.1
NW_004581679.1	XP_004921700.1
NW_004581679.1	XP_004921700.1
NW_004581679.1	XP_004921700.1
NW_004581679.1	XP_004921700.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921634.1
NW_004581679.1	XP_004921635.1
NW_004581679.1	XP_004921635.1
NW_004581679.1	XP_004921635.1
NW_004581679.1	XP_004921635.1
NW_004581679.1	XP_004921635.1
NW_004581679.1	XP_004921636.1
NW_004581679.1	XP_004921636.1
NW_004581679.1	XP_004921636.1
NW_004581679.1	XP_004921636.1
NW_004581679.1	XP_004921636.1
NW_004581679.1	XP_004921637.1
NW_004581679.1	XP_004921637.1
NW_004581679.1	XP_004921637.1
NW_004581679.1	XP_004921637.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921638.1
NW_004581679.1	XP_004921639.1
NW_004581679.1	XP_004921639.1
NW_004581679.1	XP_004921639.1
NW_004581679.1	XP_004921639.1
NW_004581679.1	XP_004921639.1
NW_004581679.1	XP_004921640.1
NW_004581679.1	XP_004921640.1
NW_004581679.1	XP_004921640.1
NW_004581679.1	XP_004921640.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921641.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921642.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921701.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921643.1
NW_004581679.1	XP_004921644.1
NW_004581679.1	XP_004921644.1
NW_004581679.1	XP_004921644.1
NW_004581679.1	XP_004921644.1
NW_004581679.1	XP_004921644.1
NW_004581679.1	XP_004921645.1
NW_004581679.1	XP_004921645.1
NW_004581679.1	XP_004921645.1
NW_004581679.1	XP_004921645.1
NW_004581679.1	XP_004921645.1
NW_004581679.1	XP_004921702.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001116808.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	NP_001036963.1
NW_004581679.1	XP_004921646.1
NW_004581679.1	XP_004921646.1
NW_004581679.1	XP_004921646.1
NW_004581679.1	XP_004921646.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	NP_001036881.1
NW_004581679.1	XP_004921647.1
NW_004581679.1	XP_004921647.1
NW_004581679.1	XP_004921647.1
NW_004581679.1	XP_004921647.1
NW_004581679.1	XP_004921647.1
NW_004581679.1	XP_004921649.1
NW_004581679.1	XP_004921649.1
NW_004581679.1	XP_004921649.1
NW_004581679.1	XP_004921649.1
NW_004581679.1	XP_004921649.1
NW_004581679.1	XP_004921649.1
NW_004581679.1	XP_004921649.1
NW_004581679.1	XP_004921648.1
NW_004581679.1	XP_004921648.1
NW_004581679.1	XP_004921648.1
NW_004581679.1	XP_004921648.1
NW_004581679.1	XP_004921648.1
NW_004581679.1	XP_004921650.1
NW_004581679.1	XP_004921650.1
NW_004581679.1	XP_004921650.1
NW_004581679.1	XP_004921650.1
NW_004581679.1	XP_004921650.1
NW_004581679.1	XP_004921651.1
NW_004581679.1	XP_004921651.1
NW_004581679.1	XP_004921651.1
NW_004581679.1	XP_004921651.1
NW_004581679.1	XP_004921651.1
NW_004581679.1	XP_004921652.1
NW_004581679.1	XP_004921652.1
NW_004581679.1	XP_004921652.1
NW_004581679.1	XP_004921652.1
NW_004581679.1	XP_004921652.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001116809.1
NW_004581679.1	NP_001037610.1
NW_004581679.1	NP_001037610.1
NW_004581679.1	NP_001037610.1
NW_004581679.1	NP_001037610.1
NW_004581679.1	NP_001037610.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921757.1
NW_004581680.1	XP_004921703.1
NW_004581680.1	XP_004921705.1
NW_004581680.1	XP_004921705.1
NW_004581680.1	XP_004921705.1
NW_004581680.1	XP_004921705.1
NW_004581680.1	XP_004921704.1
NW_004581680.1	XP_004921704.1
NW_004581680.1	XP_004921704.1
NW_004581680.1	XP_004921704.1
NW_004581680.1	XP_004921704.1
NW_004581680.1	XP_004921704.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921706.1
NW_004581680.1	XP_004921758.1
NW_004581680.1	XP_004921758.1
NW_004581680.1	XP_004921707.1
NW_004581680.1	XP_004921707.1
NW_004581680.1	XP_004921707.1
NW_004581680.1	XP_004921707.1
NW_004581680.1	XP_004921707.1
NW_004581680.1	XP_004921707.1
NW_004581680.1	XP_004921707.1
NW_004581680.1	XP_004921759.1
NW_004581680.1	XP_004921759.1
NW_004581680.1	XP_004921759.1
NW_004581680.1	XP_004921760.1
NW_004581680.1	XP_004921760.1
NW_004581680.1	XP_004921760.1
NW_004581680.1	XP_004921760.1
NW_004581680.1	XP_004921760.1
NW_004581680.1	XP_004921760.1
NW_004581680.1	XP_004921760.1
NW_004581680.1	XP_004921761.1
NW_004581680.1	XP_004921708.1
NW_004581680.1	XP_004921708.1
NW_004581680.1	XP_004921708.1
NW_004581680.1	XP_004921762.1
NW_004581680.1	XP_004921762.1
NW_004581680.1	XP_004921762.1
NW_004581680.1	XP_004921709.1
NW_004581680.1	XP_004921709.1
NW_004581680.1	XP_004921709.1
NW_004581680.1	XP_004921709.1
NW_004581680.1	XP_004921709.1
NW_004581680.1	XP_004921710.1
NW_004581680.1	XP_004921711.1
NW_004581680.1	XP_004921711.1
NW_004581680.1	NP_001091827.1
NW_004581680.1	NP_001091827.1
NW_004581680.1	NP_001091827.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921712.1
NW_004581680.1	XP_004921713.1
NW_004581680.1	XP_004921713.1
NW_004581680.1	XP_004921713.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921715.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921714.1
NW_004581680.1	XP_004921716.1
NW_004581680.1	NP_001037504.1
NW_004581680.1	XP_004921763.1
NW_004581680.1	XP_004921718.1
NW_004581680.1	XP_004921718.1
NW_004581680.1	XP_004921718.1
NW_004581680.1	XP_004921717.1
NW_004581680.1	XP_004921717.1
NW_004581680.1	XP_004921717.1
NW_004581680.1	XP_004921717.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921764.1
NW_004581680.1	XP_004921719.1
NW_004581680.1	XP_004921719.1
NW_004581680.1	XP_004921719.1
NW_004581680.1	XP_004921720.1
NW_004581680.1	XP_004921720.1
NW_004581680.1	XP_004921720.1
NW_004581680.1	XP_004921721.1
NW_004581680.1	XP_004921721.1
NW_004581680.1	XP_004921721.1
NW_004581680.1	XP_004921722.1
NW_004581680.1	XP_004921722.1
NW_004581680.1	XP_004921722.1
NW_004581680.1	XP_004921765.1
NW_004581680.1	XP_004921765.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921723.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921724.1
NW_004581680.1	XP_004921725.1
NW_004581680.1	XP_004921725.1
NW_004581680.1	XP_004921725.1
NW_004581680.1	XP_004921725.1
NW_004581680.1	XP_004921725.1
NW_004581680.1	XP_004921725.1
NW_004581680.1	XP_004921725.1
NW_004581680.1	XP_004921726.1
NW_004581680.1	XP_004921726.1
NW_004581680.1	XP_004921726.1
NW_004581680.1	XP_004921726.1
NW_004581680.1	XP_004921726.1
NW_004581680.1	XP_004921726.1
NW_004581680.1	XP_004921766.1
NW_004581680.1	XP_004921727.1
NW_004581680.1	XP_004921767.1
NW_004581680.1	XP_004921767.1
NW_004581680.1	XP_004921768.1
NW_004581680.1	XP_004921768.1
NW_004581680.1	NP_001116821.1
NW_004581680.1	XP_004921728.1
NW_004581680.1	XP_004921728.1
NW_004581680.1	XP_004921728.1
NW_004581680.1	XP_004921728.1
NW_004581680.1	XP_004921728.1
NW_004581680.1	XP_004921729.1
NW_004581680.1	XP_004921729.1
NW_004581680.1	XP_004921729.1
NW_004581680.1	XP_004921729.1
NW_004581680.1	XP_004921729.1
NW_004581680.1	XP_004921769.1
NW_004581680.1	XP_004921769.1
NW_004581680.1	XP_004921769.1
NW_004581680.1	XP_004921769.1
NW_004581680.1	XP_004921769.1
NW_004581680.1	XP_004921769.1
NW_004581680.1	XP_004921769.1
NW_004581680.1	XP_004921770.1
NW_004581680.1	XP_004921770.1
NW_004581680.1	XP_004921770.1
NW_004581680.1	XP_004921770.1
NW_004581680.1	XP_004921770.1
NW_004581680.1	XP_004921730.1
NW_004581680.1	XP_004921730.1
NW_004581680.1	XP_004921730.1
NW_004581680.1	XP_004921730.1
NW_004581680.1	XP_004921730.1
NW_004581680.1	XP_004921771.1
NW_004581680.1	XP_004921771.1
NW_004581680.1	XP_004921771.1
NW_004581680.1	XP_004921771.1
NW_004581680.1	XP_004921771.1
NW_004581680.1	XP_004921771.1
NW_004581680.1	NP_001157372.1
NW_004581680.1	NP_001157372.1
NW_004581680.1	NP_001157372.1
NW_004581680.1	XP_004921731.1
NW_004581680.1	XP_004921731.1
NW_004581680.1	XP_004921731.1
NW_004581680.1	XP_004921731.1
NW_004581680.1	XP_004921731.1
NW_004581680.1	XP_004921731.1
NW_004581680.1	XP_004921732.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921733.1
NW_004581680.1	XP_004921772.1
