# Species	Genes	Alg.-Conn.	Hmel_prots_unique.fas	Dp_OGS2_prots.fas
2	2	1	HMEL003256	DPOGS209191
2	2	1	HMEL003257	DPOGS209151
2	2	1	HMEL003260	DPOGS208563
2	2	1	HMEL003264	DPOGS208481
2	2	1	HMEL003265	DPOGS208559
2	2	1	HMEL003266	DPOGS208480
2	2	1	HMEL003270	DPOGS212963
2	2	1	HMEL003275	DPOGS202331
2	2	1	HMEL003281	DPOGS206569
2	2	1	HMEL003282	DPOGS206413
2	2	1	HMEL003283	DPOGS206425
2	2	1	HMEL003289	DPOGS200629
2	2	1	HMEL003293	DPOGS200630
2	2	1	HMEL003294	DPOGS200631
2	2	1	HMEL003296	DPOGS200633
2	2	1	HMEL003309	DPOGS200655
2	2	1	HMEL003310	DPOGS211835
2	2	1	HMEL003311	DPOGS204283
2	2	1	HMEL003312	DPOGS204282
2	2	1	HMEL003313	DPOGS204281
2	2	1	HMEL003315	DPOGS204271
2	2	1	HMEL003318	DPOGS204279
2	2	1	HMEL003321	DPOGS204273
2	2	1	HMEL003322	DPOGS204276
2	2	1	HMEL003324	DPOGS204274
2	2	1	HMEL003329	DPOGS205092
2	2	1	HMEL003330	DPOGS205061
2	2	1	HMEL003331	DPOGS205060
2	2	1	HMEL003332	DPOGS205093
2	2	1	HMEL003333	DPOGS205059
2	2	1	HMEL003334	DPOGS208648
2	2	1	HMEL003337	DPOGS208649
2	2	1	HMEL003338	DPOGS208650
2	2	1	HMEL003339	DPOGS208072
2	2	1	HMEL003341	DPOGS208074
2	2	1	HMEL003342	DPOGS208076
2	2	1	HMEL003343	DPOGS208071
2	2	1	HMEL003344	DPOGS208077
2	2	1	HMEL003345	DPOGS208069
2	2	1	HMEL003346	DPOGS208079
2	2	1	HMEL003348	DPOGS208080
2	2	1	HMEL003349	DPOGS208067
2	2	1	HMEL003350	DPOGS208081
2	2	1	HMEL003351	DPOGS208066
2	2	1	HMEL003352	DPOGS208082
2	2	1	HMEL003353	DPOGS208083
2	2	1	HMEL003354	DPOGS208084
2	2	1	HMEL003357	DPOGS214381
2	2	1	HMEL003358	DPOGS214313
2	2	1	HMEL003359	DPOGS214382
2	2	1	HMEL003360	DPOGS214312
2	2	1	HMEL003361	DPOGS201990
2	2	1	HMEL003362	DPOGS201982
2	2	1	HMEL003365	DPOGS206942
2	2	1	HMEL003367	DPOGS200202
2	2	1	HMEL003372	DPOGS215476
2	2	1	HMEL003374	DPOGS215477
2	2	1	HMEL003375	DPOGS215479
2	2	1	HMEL003382	DPOGS202080
2	2	1	HMEL003383	DPOGS202081
2	2	1	HMEL003386	DPOGS211038
2	2	1	HMEL003391	DPOGS208403
2	2	1	HMEL003392	DPOGS208406
2	2	1	HMEL003399	DPOGS202428
2	2	1	HMEL003400	DPOGS202429
2	2	1	HMEL003401	DPOGS202430
2	2	1	HMEL003402	DPOGS203870
2	2	1	HMEL003403	DPOGS211068
2	2	1	HMEL003404	DPOGS211604
2	2	1	HMEL003408	DPOGS206175
2	2	1	HMEL003411	DPOGS205037
2	2	1	HMEL003412	DPOGS205039
2	2	1	HMEL003419	DPOGS215480
2	2	1	HMEL003422	DPOGS215482
2	2	1	HMEL003426	DPOGS215483
2	2	1	HMEL003428	DPOGS215484
2	2	1	HMEL003429	DPOGS215485
2	2	1	HMEL003430	DPOGS203371
2	2	1	HMEL003436	DPOGS215553
2	2	1	HMEL003437	DPOGS215536
2	2	1	HMEL003438	DPOGS207705
2	2	1	HMEL003445	DPOGS211231
2	2	1	HMEL003447	DPOGS202301
2	2	1	HMEL003448	DPOGS203610
2	3	0.333	HMEL003453,HMEL003682	DPOGS211695
2	2	1	HMEL003454	DPOGS215370
2	2	1	HMEL003457	DPOGS214387
2	2	1	HMEL003458	DPOGS214386
2	2	1	HMEL003460	DPOGS214385
2	2	1	HMEL003461	DPOGS214306
2	3	0.333	HMEL003464,HMEL004657	DPOGS214308
2	2	1	HMEL003469	DPOGS213879
2	2	1	HMEL003478	DPOGS210546
2	2	1	HMEL003483	DPOGS206477
2	2	1	HMEL003490	DPOGS212735
2	2	1	HMEL003491	DPOGS204765
2	2	1	HMEL003492	DPOGS204767
2	2	1	HMEL003493	DPOGS204769
2	2	1	HMEL003497	DPOGS206786
2	2	1	HMEL003502	DPOGS210901
2	2	1	HMEL003506	DPOGS210900
2	2	1	HMEL003507	DPOGS210925
2	4	0.146	HMEL003519,HMEL012825	DPOGS201332,DPOGS202008
2	2	1	HMEL003520	DPOGS210260
2	2	1	HMEL003521	DPOGS210285
2	2	1	HMEL003522	DPOGS210261
2	2	1	HMEL003523	DPOGS210284
2	2	1	HMEL003527	DPOGS211936
2	2	1	HMEL003528	DPOGS200842
2	2	1	HMEL003529	DPOGS200858
2	2	1	HMEL003530	DPOGS200841
2	2	1	HMEL003531	DPOGS200840
2	2	1	HMEL003536	DPOGS209885
2	2	1	HMEL003541	DPOGS214822
2	2	1	HMEL003546	DPOGS215160
2	2	1	HMEL003554	DPOGS213626
2	2	1	HMEL003557	DPOGS201788
2	2	1	HMEL003558	DPOGS201814
2	2	1	HMEL003559	DPOGS201789
2	2	1	HMEL003560	DPOGS212722
2	2	1	HMEL003562	DPOGS212724
2	2	1	HMEL003564	DPOGS212725
2	2	1	HMEL003565	DPOGS201810
2	3	0.333	HMEL003566	DPOGS201809,DPOGS201808
2	2	1	HMEL003567	DPOGS201795
2	2	1	HMEL003569	DPOGS201807
2	2	1	HMEL003575	DPOGS214034
2	2	1	HMEL003577	DPOGS208203
2	2	1	HMEL003579	DPOGS208202
2	2	1	HMEL003580	DPOGS208220
2	2	1	HMEL003586	DPOGS201060
2	2	1	HMEL003588	DPOGS201059
2	2	1	HMEL003589	DPOGS201668
2	2	1	HMEL003590	DPOGS201669
2	2	1	HMEL003593	DPOGS206871
2	2	1	HMEL003594	DPOGS210792
2	2	1	HMEL003598	DPOGS206812
2	2	1	HMEL003599	DPOGS209228
2	2	1	HMEL003600	DPOGS209225
2	2	1	HMEL003601	DPOGS214667
2	2	1	HMEL003603	DPOGS205816
2	2	1	HMEL003604	DPOGS207201
2	2	1	HMEL003609	DPOGS204509
2	2	1	HMEL003610	DPOGS204511
2	2	1	HMEL003612	DPOGS215257
2	2	1	HMEL003614	DPOGS209618
2	2	1	HMEL003617	DPOGS201021
2	2	1	HMEL003620	DPOGS200986
2	2	1	HMEL003625	DPOGS206156
2	2	1	HMEL003626	DPOGS203280
2	2	1	HMEL003627	DPOGS203416
2	2	1	HMEL003628	DPOGS203279
2	2	1	HMEL003630	DPOGS203417
2	2	1	HMEL003631	DPOGS203277
2	2	1	HMEL003632	DPOGS203276
2	2	1	HMEL003633	DPOGS209235
2	2	1	HMEL003636	DPOGS204941
2	2	1	HMEL003639	DPOGS204938
2	2	1	HMEL003640	DPOGS204942
2	2	1	HMEL003641	DPOGS204937
2	2	1	HMEL003642	DPOGS202818
2	2	1	HMEL003649	DPOGS202821
2	2	1	HMEL003650	DPOGS202800
2	2	1	HMEL003651	DPOGS202822
2	2	1	HMEL003652	DPOGS202799
2	2	1	HMEL003654	DPOGS208522
2	6	0.167	HMEL003661	DPOGS204874,DPOGS204873,DPOGS204872,DPOGS204871,DPOGS204870
2	2	1	HMEL003664	DPOGS204892
2	2	1	HMEL003670	DPOGS211628
2	3	0.333	HMEL003671,HMEL013909	DPOGS204865
2	2	1	HMEL003672	DPOGS215391
2	2	1	HMEL003673	DPOGS215400
2	2	1	HMEL003674	DPOGS215392
2	2	1	HMEL003676	DPOGS200022
2	2	1	HMEL003677	DPOGS200023
2	2	1	HMEL003679	DPOGS200032
2	3	0.333	HMEL003683,HMEL003684	DPOGS200031
2	2	1	HMEL003687	DPOGS200030
2	2	1	HMEL003691	DPOGS202411
2	2	1	HMEL003693	DPOGS202161
2	2	1	HMEL003695	DPOGS202164
2	2	1	HMEL003696	DPOGS202160
2	2	1	HMEL003697	DPOGS202165
2	2	1	HMEL003698	DPOGS202159
2	2	1	HMEL003699	DPOGS202158
2	2	1	HMEL003700	DPOGS202167
2	2	1	HMEL003701	DPOGS202157
2	2	1	HMEL003702	DPOGS202156
2	2	1	HMEL003704	DPOGS212029
2	2	1	HMEL003705	DPOGS212043
2	2	1	HMEL003706	DPOGS212030
2	2	1	HMEL003708	DPOGS212031
2	2	1	HMEL003712	DPOGS201934
2	2	1	HMEL003713	DPOGS201922
2	2	1	HMEL003719	DPOGS201933
2	2	1	HMEL003720	DPOGS216050
2	2	1	HMEL003724	DPOGS213311
2	2	1	HMEL003726	DPOGS200421
2	2	1	HMEL003729	DPOGS211296
2	2	1	HMEL003737	DPOGS204961
2	2	1	HMEL003740	DPOGS204962
2	2	1	HMEL003741	DPOGS204928
2	2	1	HMEL003744	DPOGS204965
2	2	1	HMEL003745	DPOGS203775
2	2	1	HMEL003746	DPOGS214467
2	2	1	HMEL003747	DPOGS214469
2	2	1	HMEL003752	DPOGS207659
2	2	1	HMEL003754	DPOGS202814
2	2	1	HMEL003756	DPOGS202810
2	2	1	HMEL003759	DPOGS202807
2	2	1	HMEL003762	DPOGS202815
2	2	1	HMEL003764	DPOGS208354
2	2	1	HMEL003772	DPOGS207689
2	2	1	HMEL003784	DPOGS201950
2	2	1	HMEL003791	DPOGS207920
2	2	1	HMEL003792	DPOGS207916
2	2	1	HMEL003793	DPOGS207922
2	2	1	HMEL003794	DPOGS207915
2	2	1	HMEL003796	DPOGS205520
2	2	1	HMEL003797	DPOGS205522
2	2	1	HMEL003798	DPOGS205519
2	2	1	HMEL003799	DPOGS205523
2	2	1	HMEL003800	DPOGS205524
2	2	1	HMEL003802	DPOGS205525
2	2	1	HMEL003803	DPOGS205517
2	2	1	HMEL003806	DPOGS210757
2	2	1	HMEL003809	DPOGS204605
2	2	1	HMEL003810	DPOGS204601
2	2	1	HMEL003812	DPOGS211264
2	2	1	HMEL003813	DPOGS211261
2	2	1	HMEL003819	DPOGS212133
2	2	1	HMEL003820	DPOGS212132
2	2	1	HMEL003821	DPOGS212131
2	2	1	HMEL003823	DPOGS212130
2	2	1	HMEL003824	DPOGS201947
2	2	1	HMEL003825	DPOGS201946
2	2	1	HMEL003826	DPOGS201952
2	2	1	HMEL003827	DPOGS201945
2	2	1	HMEL003828	DPOGS212891
2	2	1	HMEL003830	DPOGS204495
2	2	1	HMEL003831	DPOGS204496
2	2	1	HMEL003832	DPOGS204393
2	2	1	HMEL003835	DPOGS205131
2	2	1	HMEL003836	DPOGS205149
2	2	1	HMEL003840	DPOGS205129
2	2	1	HMEL003843	DPOGS203198
2	2	1	HMEL003844	DPOGS206782
2	2	1	HMEL003849	DPOGS202953
2	2	1	HMEL003857	DPOGS200651
2	2	1	HMEL003860	DPOGS200590
2	2	1	HMEL003861	DPOGS209966
2	2	1	HMEL003863	DPOGS209960
2	2	1	HMEL003864	DPOGS215208
2	2	1	HMEL003865	DPOGS215202
2	2	1	HMEL003866	DPOGS215200
2	2	1	HMEL003867	DPOGS215209
2	2	1	HMEL003868	DPOGS215199
2	2	1	HMEL003870	DPOGS215211
2	2	1	HMEL003871	DPOGS215198
2	2	1	HMEL003872	DPOGS215212
2	2	1	HMEL003873	DPOGS215197
2	2	1	HMEL003874	DPOGS215213
2	2	1	HMEL003876	DPOGS215195
2	2	1	HMEL003881	DPOGS215214
2	2	1	HMEL003883	DPOGS208969
2	2	1	HMEL003885	DPOGS208968
2	2	1	HMEL003888	DPOGS208889
2	2	1	HMEL003889	DPOGS208966
2	2	1	HMEL003890	DPOGS208890
2	2	1	HMEL003891	DPOGS208881
2	2	1	HMEL003892	DPOGS208882
2	2	1	HMEL003893	DPOGS208978
2	2	1	HMEL003894	DPOGS208977
2	2	1	HMEL003895	DPOGS208980
2	2	1	HMEL003896	DPOGS208880
2	2	1	HMEL003897	DPOGS208981
2	2	1	HMEL003898	DPOGS208879
2	2	1	HMEL003900	DPOGS208878
2	2	1	HMEL003901	DPOGS208876
2	2	1	HMEL003902	DPOGS208875
2	2	1	HMEL003909	DPOGS209609
2	2	1	HMEL003910	DPOGS209607
2	2	1	HMEL003911	DPOGS209610
2	2	1	HMEL003912	DPOGS208610
2	2	1	HMEL003913	DPOGS209605
2	2	1	HMEL003915	DPOGS215544
2	2	1	HMEL003916	DPOGS215545
2	2	1	HMEL003918	DPOGS206071
2	2	1	HMEL003919	DPOGS206105
2	2	1	HMEL003920	DPOGS206073
2	2	1	HMEL003921	DPOGS206104
2	2	1	HMEL003926	DPOGS209840
2	2	1	HMEL003929	DPOGS201889
2	2	1	HMEL003933	DPOGS201842
2	2	1	HMEL003935	DPOGS201887
2	2	1	HMEL003937	DPOGS201843
2	2	1	HMEL003943	DPOGS212380
2	2	1	HMEL003944	DPOGS212337
2	2	1	HMEL003945	DPOGS212379
2	2	1	HMEL003946	DPOGS212338
2	2	1	HMEL003953	DPOGS210888
2	2	1	HMEL003954	DPOGS210935
2	2	1	HMEL003955	DPOGS210890
2	2	1	HMEL003956	DPOGS210934
2	2	1	HMEL003959	DPOGS204850
2	2	1	HMEL003963	DPOGS203386
2	2	1	HMEL003965	DPOGS202113
2	2	1	HMEL003966	DPOGS202114
2	2	1	HMEL003967	DPOGS202111
2	2	1	HMEL003969	DPOGS200963
2	2	1	HMEL003975	DPOGS203974
2	2	1	HMEL003976	DPOGS203975
2	2	1	HMEL003978	DPOGS203909
2	2	1	HMEL003979	DPOGS203908
2	2	1	HMEL003981	DPOGS201114
2	2	1	HMEL003983	DPOGS207286
2	3	0.333	HMEL003985,HMEL004456	DPOGS207925
2	2	1	HMEL003987	DPOGS204408
2	2	1	HMEL003989	DPOGS204409
2	2	1	HMEL003992	DPOGS202127
2	2	1	HMEL003993	DPOGS202288
2	3	0.333	HMEL003994,HMEL005586	DPOGS202295
2	2	1	HMEL003999	DPOGS211381
2	2	1	HMEL004000	DPOGS211382
2	2	1	HMEL004001	DPOGS211432
2	2	1	HMEL004004	DPOGS205365
2	2	1	HMEL004006	DPOGS200838
2	2	1	HMEL004007	DPOGS200859
2	2	1	HMEL004008	DPOGS215996
2	3	0.333	HMEL004012	DPOGS204657,DPOGS204656
2	2	1	HMEL004013	DPOGS204698
2	2	1	HMEL004014	DPOGS204658
2	2	1	HMEL004020	DPOGS204453
2	2	1	HMEL004023	DPOGS204433
2	2	1	HMEL004026	DPOGS204451
2	2	1	HMEL004030	DPOGS204437
2	2	1	HMEL004031	DPOGS204450
2	2	1	HMEL004038	DPOGS201986
2	2	1	HMEL004043	DPOGS210450
2	2	1	HMEL004045	DPOGS208030
2	2	1	HMEL004046	DPOGS208041
2	2	1	HMEL004049	DPOGS208031
2	2	1	HMEL004050	DPOGS208038
2	2	1	HMEL004051	DPOGS208032
2	2	1	HMEL004052	DPOGS208037
2	2	1	HMEL004054	DPOGS208035
2	2	1	HMEL004055	DPOGS208034
2	2	1	HMEL004058	DPOGS208433
2	2	1	HMEL004059	DPOGS215691
2	2	1	HMEL004060	DPOGS215690
2	2	1	HMEL004062	DPOGS203061
2	2	1	HMEL004063	DPOGS215732
2	3	0.333	HMEL004064	DPOGS215733,DPOGS200090
2	2	1	HMEL004065	DPOGS215689
2	2	1	HMEL004066	DPOGS215734
2	2	1	HMEL004068	DPOGS215688
2	2	1	HMEL004069	DPOGS215735
2	2	1	HMEL004070	DPOGS215686
2	2	1	HMEL004071	DPOGS215737
2	2	1	HMEL004072	DPOGS215685
2	2	1	HMEL004073	DPOGS215684
2	2	1	HMEL004074	DPOGS215738
2	2	1	HMEL004075	DPOGS215739
2	2	1	HMEL004076	DPOGS215740
2	2	1	HMEL004077	DPOGS215741
2	2	1	HMEL004078	DPOGS215742
2	2	1	HMEL004079	DPOGS215683
2	2	1	HMEL004080	DPOGS215681
2	2	1	HMEL004081	DPOGS215745
2	2	1	HMEL004082	DPOGS214632
2	2	1	HMEL004083	DPOGS215750
2	2	1	HMEL004084	DPOGS215751
2	2	1	HMEL004085	DPOGS215679
2	2	1	HMEL004086	DPOGS215752
2	2	1	HMEL004088	DPOGS215678
2	2	1	HMEL004089	DPOGS215677
2	2	1	HMEL004092	DPOGS216128
2	2	1	HMEL004097	DPOGS202069
2	2	1	HMEL004098	DPOGS202066
2	2	1	HMEL004099	DPOGS202013
2	2	1	HMEL004100	DPOGS202065
2	2	1	HMEL004102	DPOGS214838
2	2	1	HMEL004103	DPOGS214875
2	3	0.333	HMEL004106,HMEL004110	DPOGS203515
2	2	1	HMEL004107	DPOGS203550
2	2	1	HMEL004108	DPOGS203516
2	2	1	HMEL004109	DPOGS203517
2	2	1	HMEL004111	DPOGS203552
2	2	1	HMEL004113	DPOGS203555
2	2	1	HMEL004114	DPOGS202718
2	2	1	HMEL004115	DPOGS202713
2	2	1	HMEL004116	DPOGS202717
2	2	1	HMEL004120	DPOGS204202
2	2	1	HMEL004121	DPOGS204157
2	2	1	HMEL004122	DPOGS204156
2	2	1	HMEL004123	DPOGS204203
2	2	1	HMEL004125	DPOGS204204
2	2	1	HMEL004126	DPOGS204154
2	2	1	HMEL004127	DPOGS204153
2	2	1	HMEL004132	DPOGS214520
2	2	1	HMEL004143	DPOGS207085
2	2	1	HMEL004144	DPOGS207082
2	2	1	HMEL004145	DPOGS207083
2	2	1	HMEL004147	DPOGS206862
2	2	1	HMEL004152	DPOGS200117
2	2	1	HMEL004160	DPOGS215931
2	2	1	HMEL004161	DPOGS215932
2	2	1	HMEL004162	DPOGS215948
2	2	1	HMEL004163	DPOGS210435
2	2	1	HMEL004164	DPOGS210460
2	2	1	HMEL004167	DPOGS210316
2	2	1	HMEL004169	DPOGS209701
2	2	1	HMEL004170	DPOGS205650
2	3	0.333	HMEL004171,HMEL008284	DPOGS215282
2	2	1	HMEL004172	DPOGS202140
2	2	1	HMEL004173	DPOGS208674
2	2	1	HMEL004183	DPOGS208784
2	2	1	HMEL004184	DPOGS208833
2	2	1	HMEL004185	DPOGS208785
2	2	1	HMEL004187	DPOGS208832
2	2	1	HMEL004188	DPOGS208786
2	2	1	HMEL004189	DPOGS208829
2	2	1	HMEL004190	DPOGS208787
2	2	1	HMEL004191	DPOGS208828
2	2	1	HMEL004192	DPOGS208788
2	2	1	HMEL004211	DPOGS207235
2	2	1	HMEL004213	DPOGS207229
2	2	1	HMEL004217	DPOGS203773
2	2	1	HMEL004218	DPOGS203727
2	2	1	HMEL004224	DPOGS203772
2	2	1	HMEL004225	DPOGS203771
2	2	1	HMEL004226	DPOGS203731
2	2	1	HMEL004227	DPOGS203770
2	2	1	HMEL004228	DPOGS203732
2	2	1	HMEL004229	DPOGS214501
2	3	0.333	HMEL004231	DPOGS203768,DPOGS200385
2	2	1	HMEL004236	DPOGS209302
2	2	1	HMEL004239	DPOGS212907
2	2	1	HMEL004240	DPOGS212908
2	2	1	HMEL004241	DPOGS212921
2	2	1	HMEL004242	DPOGS212919
2	2	1	HMEL004244	DPOGS212909
2	2	1	HMEL004245	DPOGS212911
2	2	1	HMEL004246	DPOGS212916
2	2	1	HMEL004247	DPOGS213723
2	2	1	HMEL004249	DPOGS202366
2	3	0.333	HMEL004252	DPOGS214077,DPOGS213847
2	2	1	HMEL004253	DPOGS202485
2	3	0.333	HMEL004257,HMEL004747	DPOGS205142
2	2	1	HMEL004261	DPOGS207013
2	2	1	HMEL004264	DPOGS206924
2	2	1	HMEL004265	DPOGS206923
2	2	1	HMEL004270	DPOGS204185
2	2	1	HMEL004272	DPOGS211811
2	2	1	HMEL004275	DPOGS211812
2	2	1	HMEL004276	DPOGS211813
2	2	1	HMEL004277	DPOGS211827
2	2	1	HMEL004278	DPOGS211814
2	2	1	HMEL004280	DPOGS211826
2	2	1	HMEL004281	DPOGS211815
2	2	1	HMEL004282	DPOGS211825
2	3	0.333	HMEL004286,HMEL004856	DPOGS204762
2	2	1	HMEL004289	DPOGS208573
2	2	1	HMEL004291	DPOGS208572
2	2	1	HMEL004292	DPOGS208467
2	2	1	HMEL004293	DPOGS208571
2	2	1	HMEL004294	DPOGS208468
2	2	1	HMEL004295	DPOGS208470
2	2	1	HMEL004297	DPOGS208569
2	2	1	HMEL004298	DPOGS208471
2	2	1	HMEL004301	DPOGS208567
2	2	1	HMEL004302	DPOGS208473
2	2	1	HMEL004303	DPOGS208566
2	2	1	HMEL004304	DPOGS208474
2	2	1	HMEL004305	DPOGS208475
2	2	1	HMEL004307	DPOGS203070
2	2	1	HMEL004310	DPOGS203069
2	2	1	HMEL004311	DPOGS203068
2	2	1	HMEL004312	DPOGS203067
2	2	1	HMEL004315	DPOGS200074
2	2	1	HMEL004317	DPOGS200103
2	2	1	HMEL004320	DPOGS200072
2	2	1	HMEL004322	DPOGS215301
2	2	1	HMEL004323	DPOGS210567
2	2	1	HMEL004324	DPOGS215336
2	2	1	HMEL004325	DPOGS215333
2	2	1	HMEL004329	DPOGS211041
2	2	1	HMEL004330	DPOGS211049
2	2	1	HMEL004332	DPOGS211050
2	2	1	HMEL004334	DPOGS211052
2	2	1	HMEL004336	DPOGS211823
2	2	1	HMEL004337	DPOGS203735
2	2	1	HMEL004338	DPOGS209847
2	2	1	HMEL004339	DPOGS209786
2	2	1	HMEL004340	DPOGS209845
2	2	1	HMEL004341	DPOGS209844
2	2	1	HMEL004343	DPOGS209843
2	2	1	HMEL004344	DPOGS209830
2	2	1	HMEL004347	DPOGS209833
2	2	1	HMEL004348	DPOGS209797
2	2	1	HMEL004351	DPOGS209834
2	2	1	HMEL004352	DPOGS213658
2	2	1	HMEL004353	DPOGS209110
2	2	1	HMEL004357	DPOGS200582
2	2	1	HMEL004362	DPOGS216214
2	2	1	HMEL004367	DPOGS206585
2	2	1	HMEL004368	DPOGS206563
2	2	1	HMEL004369	DPOGS206561
2	2	1	HMEL004371	DPOGS206560
2	2	1	HMEL004373	DPOGS206559
2	2	1	HMEL004375	DPOGS206558
2	2	1	HMEL004381	DPOGS214058
2	2	1	HMEL004389	DPOGS211347
2	2	1	HMEL004390	DPOGS211348
2	2	1	HMEL004392	DPOGS208095
2	2	1	HMEL004394	DPOGS208097
2	2	1	HMEL004395	DPOGS211364
2	2	1	HMEL004396	DPOGS211351
2	2	1	HMEL004399	DPOGS211354
2	2	1	HMEL004400	DPOGS211363
2	2	1	HMEL004401	DPOGS211355
2	2	1	HMEL004402	DPOGS211362
2	2	1	HMEL004406	DPOGS207881
2	2	1	HMEL004408	DPOGS204815
2	2	1	HMEL004410	DPOGS212012
2	2	1	HMEL004411	DPOGS212055
2	2	1	HMEL004413	DPOGS202674
2	2	1	HMEL004415	DPOGS215225
2	2	1	HMEL004418	DPOGS215175
2	2	1	HMEL004421	DPOGS215224
2	2	1	HMEL004422	DPOGS215223
2	2	1	HMEL004423	DPOGS215176
2	2	1	HMEL004426	DPOGS214459
2	2	1	HMEL004427	DPOGS214449
2	2	1	HMEL004428	DPOGS214460
2	2	1	HMEL004429	DPOGS214461
2	2	1	HMEL004430	DPOGS214447
2	2	1	HMEL004431	DPOGS214446
2	2	1	HMEL004432	DPOGS211059
2	2	1	HMEL004437	DPOGS214453
2	2	1	HMEL004441	DPOGS214247
2	2	1	HMEL004446	DPOGS202399
2	2	1	HMEL004450	DPOGS213722
2	2	1	HMEL004454	DPOGS205787
2	2	1	HMEL004460	DPOGS207994
2	2	1	HMEL004467	DPOGS200465
2	2	1	HMEL004468	DPOGS200451
2	2	1	HMEL004469	DPOGS200464
2	2	1	HMEL004470	DPOGS200452
2	2	1	HMEL004471	DPOGS204091
2	2	1	HMEL004472	DPOGS214425
2	2	1	HMEL004473	DPOGS214394
2	2	1	HMEL004474	DPOGS214423
2	2	1	HMEL004475	DPOGS202264
2	2	1	HMEL004477	DPOGS212846
2	2	1	HMEL004478	DPOGS212826
2	2	1	HMEL004479	DPOGS212827
2	2	1	HMEL004480	DPOGS212844
2	2	1	HMEL004481	DPOGS212842
2	2	1	HMEL004482	DPOGS212830
2	2	1	HMEL004483	DPOGS212839
2	2	1	HMEL004485	DPOGS206317
2	2	1	HMEL004486	DPOGS209439
2	2	1	HMEL004490	DPOGS209474
2	2	1	HMEL004491	DPOGS209476
2	2	1	HMEL004494	DPOGS209440
2	2	1	HMEL004495	DPOGS209471
2	2	1	HMEL004499	DPOGS209467
2	2	1	HMEL004500	DPOGS209442
2	2	1	HMEL004501	DPOGS209445
2	2	1	HMEL004502	DPOGS209446
2	2	1	HMEL004503	DPOGS209464
2	2	1	HMEL004504	DPOGS209463
2	2	1	HMEL004506	DPOGS200769
2	2	1	HMEL004510	DPOGS209397
2	3	0.333	HMEL004511,HMEL005077	DPOGS209398
2	2	1	HMEL004514	DPOGS207956
2	2	1	HMEL004515	DPOGS200937
2	2	1	HMEL004516	DPOGS200936
2	2	1	HMEL004518	DPOGS203570
2	2	1	HMEL004519	DPOGS215635
2	2	1	HMEL004520	DPOGS215778
2	2	1	HMEL004522	DPOGS200014
2	2	1	HMEL004524	DPOGS214905
2	2	1	HMEL004528	DPOGS214902
2	2	1	HMEL004530	DPOGS214903
2	2	1	HMEL004535	DPOGS210253
2	3	0.333	HMEL004536	DPOGS207544,DPOGS200525
2	2	1	HMEL004538	DPOGS214463
2	2	1	HMEL004540	DPOGS214332
2	2	1	HMEL004541	DPOGS214355
2	2	1	HMEL004542	DPOGS214333
2	2	1	HMEL004546	DPOGS203099
2	2	1	HMEL004550	DPOGS205356
2	2	1	HMEL004551	DPOGS205344
2	2	1	HMEL004554	DPOGS205345
2	2	1	HMEL004555	DPOGS205348
2	3	0.333	HMEL004556,HMEL009970	DPOGS205819
2	2	1	HMEL004563	DPOGS207993
2	2	1	HMEL004565	DPOGS207129
2	2	1	HMEL004570	DPOGS200585
2	2	1	HMEL004572	DPOGS215363
2	2	1	HMEL004573	DPOGS215356
2	2	1	HMEL004574	DPOGS215358
2	2	1	HMEL004576	DPOGS215357
2	2	1	HMEL004577	DPOGS215362
2	2	1	HMEL004578	DPOGS215108
2	2	1	HMEL004579	DPOGS215106
2	2	1	HMEL004580	DPOGS215109
2	2	1	HMEL004584	DPOGS213576
2	2	1	HMEL004585	DPOGS213638
2	2	1	HMEL004586	DPOGS213639
2	2	1	HMEL004588	DPOGS213649
2	2	1	HMEL004589	DPOGS213641
2	2	1	HMEL004591	DPOGS213643
2	2	1	HMEL004592	DPOGS213644
2	2	1	HMEL004595	DPOGS213646
2	2	1	HMEL004603	DPOGS212007
2	2	1	HMEL004605	DPOGS210739
2	2	1	HMEL004608	DPOGS206339
2	2	1	HMEL004613	DPOGS209895
2	2	1	HMEL004616	DPOGS211475
2	2	1	HMEL004621	DPOGS201083
2	2	1	HMEL004625	DPOGS210500
2	2	1	HMEL004635	DPOGS203065
2	2	1	HMEL004640	DPOGS206589
2	2	1	HMEL004642	DPOGS209029
2	2	1	HMEL004643	DPOGS209030
2	2	1	HMEL004645	DPOGS209031
2	2	1	HMEL004646	DPOGS209061
2	2	1	HMEL004647	DPOGS209032
2	2	1	HMEL004648	DPOGS201015
2	2	1	HMEL004649	DPOGS200992
2	2	1	HMEL004654	DPOGS201068
2	2	1	HMEL004655	DPOGS201092
2	2	1	HMEL004656	DPOGS214383
2	2	1	HMEL004658	DPOGS214309
2	2	1	HMEL004660	DPOGS214310
2	2	1	HMEL004664	DPOGS210738
2	2	1	HMEL004674	DPOGS207463
2	2	1	HMEL004675	DPOGS207471
2	2	1	HMEL004676	DPOGS207470
2	2	1	HMEL004677	DPOGS215973
2	2	1	HMEL004684	DPOGS216110
2	2	1	HMEL004685	DPOGS202661
2	2	1	HMEL004686	DPOGS202902
2	2	1	HMEL004695	DPOGS203197
2	2	1	HMEL004696	DPOGS203196
2	2	1	HMEL004698	DPOGS212998
2	2	1	HMEL004699	DPOGS212999
2	2	1	HMEL004700	DPOGS213029
2	2	1	HMEL004701	DPOGS213000
2	2	1	HMEL004703	DPOGS213026
2	2	1	HMEL004705	DPOGS213239
