scaffold	geneID	ZorA	chromosome
DPSCF300007	DPOGS211209	A	2
DPSCF300007	DPOGS211075	A	2
DPSCF300007	DPOGS211168	A	2
DPSCF300007	DPOGS211101	A	2
DPSCF300007	DPOGS211130	A	2
DPSCF300007	DPOGS211186	A	2
DPSCF300007	DPOGS211145	A	2
DPSCF300007	DPOGS211132	A	2
DPSCF300007	DPOGS211174	A	2
DPSCF300007	DPOGS211190	A	2
DPSCF300007	DPOGS211161	A	2
DPSCF300007	DPOGS211220	A	2
DPSCF300007	DPOGS211193	A	2
DPSCF300007	DPOGS211164	A	2
DPSCF300007	DPOGS211167	A	2
DPSCF300007	DPOGS211100	A	2
DPSCF300007	DPOGS211113	A	2
DPSCF300007	DPOGS211074	A	2
DPSCF300007	DPOGS211116	A	2
DPSCF300007	DPOGS211203	A	2
DPSCF300007	DPOGS211120	A	2
DPSCF300007	DPOGS211154	A	2
DPSCF300007	DPOGS211155	A	2
DPSCF300007	DPOGS211133	A	2
DPSCF300007	DPOGS211148	A	2
DPSCF300007	DPOGS211149	A	2
DPSCF300007	DPOGS211221	A	2
DPSCF300007	DPOGS211181	A	2
DPSCF300007	DPOGS211073	A	2
DPSCF300007	DPOGS211138	A	2
DPSCF300007	DPOGS211087	A	2
DPSCF300007	DPOGS211213	A	2
DPSCF300007	DPOGS211089	A	2
DPSCF300007	DPOGS211090	A	2
DPSCF300007	DPOGS211173	A	2
DPSCF300007	DPOGS211092	A	2
DPSCF300007	DPOGS211107	A	2
DPSCF300007	DPOGS211153	A	2
DPSCF300007	DPOGS211230	A	2
DPSCF300007	DPOGS211147	A	2
DPSCF300007	DPOGS211177	A	2
DPSCF300007	DPOGS211137	A	2
DPSCF300007	DPOGS211072	A	2
DPSCF300007	DPOGS211139	A	2
DPSCF300007	DPOGS211184	A	2
DPSCF300007	DPOGS211144	A	2
DPSCF300007	DPOGS211104	A	2
DPSCF300007	DPOGS211146	A	2
DPSCF300007	DPOGS211189	A	2
DPSCF300007	DPOGS211216	A	2
DPSCF300007	DPOGS211217	A	2
DPSCF300007	DPOGS211103	A	2
DPSCF300007	DPOGS211229	A	2
DPSCF300007	DPOGS211197	A	2
DPSCF300007	DPOGS211071	A	2
DPSCF300007	DPOGS211179	A	2
DPSCF300007	DPOGS211151	A	2
DPSCF300007	DPOGS211091	A	2
DPSCF300007	DPOGS211200	A	2
DPSCF300007	DPOGS211115	A	2
DPSCF300007	DPOGS211204	A	2
DPSCF300007	DPOGS211098	A	2
DPSCF300007	DPOGS211105	A	2
DPSCF300007	DPOGS211106	A	2
DPSCF300007	DPOGS211227	A	2
DPSCF300007	DPOGS211129	A	2
DPSCF300007	DPOGS211223	A	2
DPSCF300007	DPOGS211169	A	2
DPSCF300007	DPOGS211180	A	2
DPSCF300007	DPOGS211143	A	2
DPSCF300007	DPOGS211102	A	2
DPSCF300007	DPOGS211215	A	2
DPSCF300007	DPOGS211170	A	2
DPSCF300007	DPOGS211224	A	2
DPSCF300007	DPOGS211112	A	2
DPSCF300007	DPOGS211195	A	2
DPSCF300007	DPOGS211228	A	2
DPSCF300007	DPOGS211194	A	2
DPSCF300007	DPOGS211141	A	2
DPSCF300007	DPOGS211202	A	2
DPSCF300007	DPOGS211099	A	2
DPSCF300007	DPOGS211178	A	2
DPSCF300007	DPOGS211114	A	2
DPSCF300007	DPOGS211222	A	2
DPSCF300007	DPOGS211226	A	2
DPSCF300007	DPOGS211142	A	2
DPSCF300007	DPOGS211225	A	2
DPSCF300007	DPOGS211140	A	2
DPSCF300007	DPOGS211111	A	2
DPSCF300007	DPOGS211212	A	2
DPSCF300007	DPOGS211214	A	2
DPSCF300007	DPOGS211152	A	2
DPSCF300008	DPOGS207243	A	12
DPSCF300008	DPOGS207291	A	12
DPSCF300008	DPOGS207248	A	12
DPSCF300008	DPOGS207282	A	12
DPSCF300008	DPOGS207287	A	12
DPSCF300008	DPOGS207286	A	12
DPSCF300008	DPOGS207273	A	12
DPSCF300008	DPOGS207247	A	12
DPSCF300008	DPOGS207277	A	12
DPSCF300008	DPOGS207272	A	12
DPSCF300008	DPOGS207274	A	12
DPSCF300008	DPOGS207285	A	12
DPSCF300008	DPOGS207280	A	12
DPSCF300008	DPOGS207241	A	12
DPSCF300008	DPOGS207249	A	12
DPSCF300008	DPOGS207268	A	12
DPSCF300008	DPOGS207244	A	12
DPSCF300008	DPOGS207250	A	12
DPSCF300008	DPOGS207245	A	12
DPSCF300008	DPOGS207304	A	12
DPSCF300008	DPOGS207283	A	12
DPSCF300008	DPOGS207281	A	12
DPSCF300008	DPOGS207279	A	12
DPSCF300008	DPOGS207253	A	12
DPSCF300008	DPOGS207293	A	12
DPSCF300008	DPOGS207288	A	12
DPSCF300008	DPOGS207242	A	12
DPSCF300008	DPOGS207289	A	12
DPSCF300008	DPOGS207264	A	12
DPSCF300008	DPOGS207300	A	12
DPSCF300008	DPOGS207246	A	12
DPSCF300008	DPOGS207271	A	12
DPSCF300008	DPOGS207313	A	12
DPSCF300008	DPOGS207314	A	12
DPSCF300008	DPOGS207251	A	12
DPSCF300008	DPOGS207275	A	12
DPSCF300008	DPOGS207310	A	12
DPSCF300008	DPOGS207308	A	12
DPSCF300008	DPOGS207284	A	12
DPSCF300008	DPOGS207255	A	12
DPSCF300008	DPOGS207265	A	12
DPSCF300008	DPOGS207309	A	12
DPSCF300008	DPOGS207298	A	12
DPSCF300008	DPOGS207297	A	12
DPSCF300008	DPOGS207270	A	12
DPSCF300008	DPOGS207312	A	12
DPSCF300008	DPOGS207256	A	12
DPSCF300008	DPOGS207307	A	12
DPSCF300008	DPOGS207278	A	12
DPSCF300008	DPOGS207257	A	12
DPSCF300008	DPOGS207305	A	12
DPSCF300008	DPOGS207262	A	12
DPSCF300008	DPOGS207252	A	12
DPSCF300008	DPOGS207294	A	12
DPSCF300008	DPOGS207254	A	12
DPSCF300008	DPOGS207301	A	12
DPSCF300008	DPOGS207269	A	12
DPSCF300008	DPOGS207266	A	12
DPSCF300008	DPOGS207296	A	12
DPSCF300008	DPOGS207311	A	12
DPSCF300008	DPOGS207306	A	12
DPSCF300008	DPOGS207302	A	12
DPSCF300008	DPOGS207276	A	12
DPSCF300008	DPOGS207303	A	12
DPSCF300008	DPOGS207261	A	12
DPSCF300008	DPOGS207258	A	12
DPSCF300008	DPOGS207259	A	12
DPSCF300008	DPOGS207260	A	12
DPSCF300008	DPOGS207299	A	12
DPSCF300008	DPOGS207295	A	12
DPSCF300008	DPOGS207263	A	12
DPSCF300009	DPOGS208919	A	10
DPSCF300009	DPOGS208957	A	10
DPSCF300009	DPOGS208879	A	10
DPSCF300009	DPOGS208918	A	10
DPSCF300009	DPOGS208965	A	10
DPSCF300009	DPOGS208966	A	10
DPSCF300009	DPOGS208921	A	10
DPSCF300009	DPOGS208878	A	10
DPSCF300009	DPOGS208949	A	10
DPSCF300009	DPOGS208959	A	10
DPSCF300009	DPOGS208963	A	10
DPSCF300009	DPOGS208961	A	10
DPSCF300009	DPOGS208927	A	10
DPSCF300009	DPOGS208916	A	10
DPSCF300009	DPOGS208876	A	10
DPSCF300009	DPOGS208956	A	10
DPSCF300009	DPOGS208880	A	10
DPSCF300009	DPOGS208908	A	10
DPSCF300009	DPOGS208881	A	10
DPSCF300009	DPOGS208947	A	10
DPSCF300009	DPOGS208990	A	10
DPSCF300009	DPOGS208909	A	10
DPSCF300009	DPOGS208912	A	10
DPSCF300009	DPOGS208913	A	10
DPSCF300009	DPOGS208968	A	10
DPSCF300009	DPOGS208926	A	10
DPSCF300009	DPOGS208887	A	10
DPSCF300009	DPOGS208875	A	10
DPSCF300009	DPOGS208955	A	10
DPSCF300009	DPOGS208917	A	10
DPSCF300009	DPOGS208920	A	10
DPSCF300009	DPOGS208964	A	10
DPSCF300009	DPOGS208962	A	10
DPSCF300009	DPOGS208958	A	10
DPSCF300009	DPOGS208895	A	10
DPSCF300009	DPOGS208884	A	10
DPSCF300009	DPOGS208883	A	10
DPSCF300009	DPOGS208901	A	10
DPSCF300009	DPOGS208910	A	10
DPSCF300009	DPOGS208915	A	10
DPSCF300009	DPOGS208914	A	10
DPSCF300009	DPOGS208971	A	10
DPSCF300009	DPOGS208873	A	10
DPSCF300009	DPOGS208852	A	10
DPSCF300009	DPOGS208976	A	10
DPSCF300009	DPOGS208930	A	10
DPSCF300009	DPOGS208974	A	10
DPSCF300009	DPOGS208943	A	10
DPSCF300009	DPOGS208945	A	10
DPSCF300009	DPOGS208950	A	10
DPSCF300009	DPOGS208911	A	10
DPSCF300009	DPOGS208924	A	10
DPSCF300009	DPOGS208925	A	10
DPSCF300009	DPOGS208886	A	10
DPSCF300009	DPOGS208874	A	10
DPSCF300009	DPOGS208999	A	10
DPSCF300009	DPOGS208986	A	10
DPSCF300009	DPOGS208946	A	10
DPSCF300009	DPOGS208989	A	10
DPSCF300009	DPOGS208906	A	10
DPSCF300009	DPOGS208893	A	10
DPSCF300009	DPOGS208948	A	10
DPSCF300009	DPOGS208867	A	10
DPSCF300009	DPOGS208922	A	10
DPSCF300009	DPOGS208858	A	10
DPSCF300009	DPOGS208900	A	10
DPSCF300009	DPOGS208856	A	10
DPSCF300009	DPOGS208888	A	10
DPSCF300009	DPOGS208970	A	10
DPSCF300009	DPOGS208870	A	10
DPSCF300009	DPOGS208960	A	10
DPSCF300009	DPOGS208975	A	10
DPSCF300009	DPOGS208894	A	10
DPSCF300009	DPOGS208942	A	10
DPSCF300009	DPOGS208929	A	10
DPSCF300009	DPOGS208935	A	10
DPSCF300009	DPOGS208994	A	10
DPSCF300009	DPOGS208996	A	10
DPSCF300009	DPOGS208997	A	10
DPSCF300009	DPOGS208954	A	10
DPSCF300009	DPOGS208998	A	10
DPSCF300009	DPOGS208872	A	10
DPSCF300009	DPOGS208938	A	10
DPSCF300009	DPOGS208934	A	10
DPSCF300009	DPOGS208865	A	10
DPSCF300009	DPOGS208907	A	10
DPSCF300009	DPOGS208933	A	10
DPSCF300009	DPOGS208904	A	10
DPSCF300009	DPOGS208944	A	10
DPSCF300009	DPOGS208896	A	10
DPSCF300009	DPOGS208882	A	10
DPSCF300009	DPOGS208923	A	10
DPSCF300009	DPOGS208967	A	10
DPSCF300009	DPOGS208899	A	10
DPSCF300009	DPOGS208861	A	10
DPSCF300009	DPOGS208868	A	10
DPSCF300009	DPOGS208862	A	10
DPSCF300009	DPOGS208969	A	10
DPSCF300009	DPOGS208892	A	10
DPSCF300009	DPOGS208866	A	10
DPSCF300009	DPOGS208931	A	10
DPSCF300009	DPOGS208972	A	10
DPSCF300009	DPOGS208890	A	10
DPSCF300009	DPOGS208859	A	10
DPSCF300009	DPOGS208979	A	10
DPSCF300009	DPOGS208980	A	10
DPSCF300009	DPOGS208952	A	10
DPSCF300009	DPOGS208953	A	10
DPSCF300009	DPOGS208853	A	10
DPSCF300009	DPOGS208941	A	10
DPSCF300009	DPOGS208864	A	10
DPSCF300009	DPOGS208905	A	10
DPSCF300009	DPOGS208928	A	10
DPSCF300009	DPOGS208869	A	10
DPSCF300009	DPOGS208973	A	10
DPSCF300009	DPOGS208987	A	10
DPSCF300009	DPOGS208991	A	10
DPSCF300009	DPOGS208977	A	10
DPSCF300009	DPOGS208951	A	10
DPSCF300009	DPOGS208885	A	10
DPSCF300009	DPOGS208854	A	10
DPSCF300009	DPOGS208863	A	10
DPSCF300009	DPOGS208891	A	10
DPSCF300009	DPOGS208860	A	10
DPSCF300009	DPOGS208983	A	10
DPSCF300009	DPOGS208936	A	10
DPSCF300009	DPOGS208857	A	10
DPSCF300009	DPOGS208903	A	10
DPSCF300009	DPOGS208855	A	10
DPSCF300009	DPOGS208871	A	10
DPSCF300009	DPOGS208981	A	10
DPSCF300009	DPOGS208898	A	10
DPSCF300009	DPOGS208982	A	10
DPSCF300009	DPOGS208995	A	10
DPSCF300009	DPOGS208939	A	10
DPSCF300009	DPOGS208988	A	10
DPSCF300009	DPOGS208992	A	10
DPSCF300009	DPOGS208897	A	10
DPSCF300009	DPOGS208978	A	10
DPSCF300009	DPOGS208993	A	10
DPSCF300009	DPOGS208889	A	10
DPSCF300009	DPOGS208902	A	10
DPSCF300009	DPOGS208940	A	10
DPSCF300009	DPOGS208937	A	10
DPSCF300010	DPOGS203805	A	6
DPSCF300010	DPOGS203766	A	6
DPSCF300010	DPOGS203639	A	6
DPSCF300010	DPOGS203641	A	6
DPSCF300010	DPOGS203637	A	6
DPSCF300010	DPOGS203767	A	6
DPSCF300010	DPOGS203705	A	6
DPSCF300010	DPOGS203638	A	6
DPSCF300010	DPOGS203777	A	6
DPSCF300010	DPOGS203642	A	6
DPSCF300010	DPOGS203678	A	6
DPSCF300010	DPOGS203676	A	6
DPSCF300010	DPOGS203770	A	6
DPSCF300010	DPOGS203646	A	6
DPSCF300010	DPOGS203649	A	6
DPSCF300010	DPOGS203782	A	6
DPSCF300010	DPOGS203648	A	6
DPSCF300010	DPOGS203636	A	6
DPSCF300010	DPOGS203769	A	6
DPSCF300010	DPOGS203837	A	6
DPSCF300010	DPOGS203765	A	6
DPSCF300010	DPOGS203793	A	6
DPSCF300010	DPOGS203832	A	6
DPSCF300010	DPOGS203640	A	6
DPSCF300010	DPOGS203675	A	6
DPSCF300010	DPOGS203853	A	6
DPSCF300010	DPOGS203717	A	6
DPSCF300010	DPOGS203810	A	6
DPSCF300010	DPOGS203762	A	6
DPSCF300010	DPOGS203792	A	6
DPSCF300010	DPOGS203644	A	6
DPSCF300010	DPOGS203775	A	6
DPSCF300010	DPOGS203811	A	6
DPSCF300010	DPOGS203652	A	6
DPSCF300010	DPOGS203804	A	6
DPSCF300010	DPOGS203768	A	6
DPSCF300010	DPOGS203772	A	6
DPSCF300010	DPOGS203684	A	6
DPSCF300010	DPOGS203779	A	6
DPSCF300010	DPOGS203659	A	6
DPSCF300010	DPOGS203643	A	6
DPSCF300010	DPOGS203774	A	6
DPSCF300010	DPOGS203803	A	6
DPSCF300010	DPOGS203645	A	6
DPSCF300010	DPOGS203836	A	6
DPSCF300010	DPOGS203677	A	6
DPSCF300010	DPOGS203720	A	6
DPSCF300010	DPOGS203850	A	6
DPSCF300010	DPOGS203846	A	6
DPSCF300010	DPOGS203680	A	6
DPSCF300010	DPOGS203721	A	6
DPSCF300010	DPOGS203647	A	6
DPSCF300010	DPOGS203673	A	6
DPSCF300010	DPOGS203834	A	6
DPSCF300010	DPOGS203657	A	6
DPSCF300010	DPOGS203686	A	6
DPSCF300010	DPOGS203835	A	6
DPSCF300010	DPOGS203669	A	6
DPSCF300010	DPOGS203758	A	6
DPSCF300010	DPOGS203718	A	6
DPSCF300010	DPOGS203651	A	6
DPSCF300010	DPOGS203828	A	6
DPSCF300010	DPOGS203653	A	6
DPSCF300010	DPOGS203654	A	6
DPSCF300010	DPOGS203809	A	6
DPSCF300010	DPOGS203860	A	6
DPSCF300010	DPOGS203672	A	6
DPSCF300010	DPOGS203806	A	6
DPSCF300010	DPOGS203789	A	6
DPSCF300010	DPOGS203671	A	6
DPSCF300010	DPOGS203820	A	6
DPSCF300010	DPOGS203687	A	6
DPSCF300010	DPOGS203826	A	6
DPSCF300010	DPOGS203764	A	6
DPSCF300010	DPOGS203763	A	6
DPSCF300010	DPOGS203778	A	6
DPSCF300010	DPOGS203780	A	6
DPSCF300010	DPOGS203728	A	6
DPSCF300010	DPOGS203702	A	6
DPSCF300010	DPOGS203816	A	6
DPSCF300010	DPOGS203819	A	6
DPSCF300010	DPOGS203808	A	6
DPSCF300010	DPOGS203730	A	6
DPSCF300010	DPOGS203786	A	6
DPSCF300010	DPOGS203785	A	6
DPSCF300010	DPOGS203838	A	6
DPSCF300010	DPOGS203690	A	6
DPSCF300010	DPOGS203824	A	6
DPSCF300010	DPOGS203825	A	6
DPSCF300010	DPOGS203822	A	6
DPSCF300010	DPOGS203783	A	6
DPSCF300010	DPOGS203726	A	6
DPSCF300010	DPOGS203658	A	6
DPSCF300010	DPOGS203788	A	6
DPSCF300010	DPOGS203727	A	6
DPSCF300010	DPOGS203698	A	6
DPSCF300010	DPOGS203761	A	6
DPSCF300010	DPOGS203760	A	6
DPSCF300010	DPOGS203802	A	6
DPSCF300010	DPOGS203715	A	6
DPSCF300010	DPOGS203849	A	6
DPSCF300010	DPOGS203707	A	6
DPSCF300010	DPOGS203839	A	6
DPSCF300010	DPOGS203823	A	6
DPSCF300010	DPOGS203771	A	6
DPSCF300010	DPOGS203681	A	6
DPSCF300010	DPOGS203667	A	6
DPSCF300010	DPOGS203700	A	6
DPSCF300010	DPOGS203670	A	6
DPSCF300010	DPOGS203773	A	6
DPSCF300010	DPOGS203862	A	6
DPSCF300010	DPOGS203731	A	6
DPSCF300010	DPOGS203685	A	6
DPSCF300010	DPOGS203650	A	6
DPSCF300010	DPOGS203716	A	6
DPSCF300010	DPOGS203863	A	6
DPSCF300010	DPOGS203735	A	6
DPSCF300010	DPOGS203692	A	6
DPSCF300010	DPOGS203790	A	6
DPSCF300010	DPOGS203725	A	6
DPSCF300010	DPOGS203843	A	6
DPSCF300010	DPOGS203857	A	6
DPSCF300010	DPOGS203784	A	6
DPSCF300010	DPOGS203787	A	6
DPSCF300010	DPOGS203714	A	6
DPSCF300010	DPOGS203791	A	6
DPSCF300010	DPOGS203704	A	6
DPSCF300010	DPOGS203734	A	6
DPSCF300010	DPOGS203706	A	6
DPSCF300010	DPOGS203795	A	6
DPSCF300010	DPOGS203865	A	6
DPSCF300010	DPOGS203851	A	6
DPSCF300010	DPOGS203833	A	6
DPSCF300010	DPOGS203814	A	6
DPSCF300010	DPOGS203656	A	6
DPSCF300010	DPOGS203759	A	6
DPSCF300010	DPOGS203801	A	6
DPSCF300010	DPOGS203818	A	6
DPSCF300010	DPOGS203713	A	6
DPSCF300010	DPOGS203844	A	6
DPSCF300010	DPOGS203660	A	6
DPSCF300010	DPOGS203845	A	6
DPSCF300010	DPOGS203733	A	6
DPSCF300010	DPOGS203666	A	6
DPSCF300010	DPOGS203781	A	6
DPSCF300010	DPOGS203701	A	6
DPSCF300010	DPOGS203699	A	6
DPSCF300010	DPOGS203752	A	6
DPSCF300010	DPOGS203859	A	6
DPSCF300010	DPOGS203683	A	6
DPSCF300010	DPOGS203696	A	6
DPSCF300010	DPOGS203682	A	6
DPSCF300010	DPOGS203815	A	6
DPSCF300010	DPOGS203855	A	6
DPSCF300010	DPOGS203741	A	6
DPSCF300010	DPOGS203703	A	6
DPSCF300010	DPOGS203689	A	6
DPSCF300010	DPOGS203710	A	6
DPSCF300010	DPOGS203852	A	6
DPSCF300010	DPOGS203674	A	6
DPSCF300010	DPOGS203724	A	6
DPSCF300010	DPOGS203697	A	6
DPSCF300010	DPOGS203830	A	6
DPSCF300010	DPOGS203757	A	6
DPSCF300010	DPOGS203755	A	6
DPSCF300010	DPOGS203817	A	6
DPSCF300010	DPOGS203738	A	6
DPSCF300010	DPOGS203829	A	6
DPSCF300010	DPOGS203693	A	6
DPSCF300010	DPOGS203661	A	6
DPSCF300010	DPOGS203864	A	6
DPSCF300010	DPOGS203742	A	6
DPSCF300010	DPOGS203861	A	6
DPSCF300010	DPOGS203655	A	6
DPSCF300010	DPOGS203841	A	6
DPSCF300010	DPOGS203722	A	6
DPSCF300010	DPOGS203662	A	6
DPSCF300010	DPOGS203858	A	6
DPSCF300010	DPOGS203812	A	6
DPSCF300010	DPOGS203745	A	6
DPSCF300010	DPOGS203813	A	6
DPSCF300010	DPOGS203691	A	6
DPSCF300010	DPOGS203821	A	6
DPSCF300010	DPOGS203798	A	6
DPSCF300010	DPOGS203831	A	6
DPSCF300010	DPOGS203737	A	6
DPSCF300010	DPOGS203668	A	6
DPSCF300010	DPOGS203754	A	6
DPSCF300010	DPOGS203840	A	6
DPSCF300010	DPOGS203688	A	6
DPSCF300010	DPOGS203736	A	6
DPSCF300010	DPOGS203732	A	6
DPSCF300010	DPOGS203856	A	6
DPSCF300010	DPOGS203695	A	6
DPSCF300010	DPOGS203797	A	6
DPSCF300010	DPOGS203723	A	6
DPSCF300010	DPOGS203749	A	6
DPSCF300010	DPOGS203842	A	6
DPSCF300010	DPOGS203740	A	6
DPSCF300010	DPOGS203751	A	6
DPSCF300010	DPOGS203664	A	6
DPSCF300010	DPOGS203719	A	6
DPSCF300010	DPOGS203750	A	6
DPSCF300010	DPOGS203665	A	6
DPSCF300010	DPOGS203796	A	6
DPSCF300010	DPOGS203748	A	6
DPSCF300010	DPOGS203712	A	6
DPSCF300010	DPOGS203747	A	6
DPSCF300010	DPOGS203663	A	6
DPSCF300010	DPOGS203739	A	6
DPSCF300010	DPOGS203744	A	6
DPSCF300010	DPOGS203711	A	6
DPSCF300011	DPOGS211864	A	15
DPSCF300011	DPOGS211946	A	15
DPSCF300011	DPOGS211875	A	15
DPSCF300011	DPOGS211904	A	15
DPSCF300011	DPOGS211902	A	15
DPSCF300011	DPOGS211845	A	15
DPSCF300011	DPOGS211862	A	15
DPSCF300011	DPOGS211903	A	15
DPSCF300011	DPOGS211947	A	15
DPSCF300011	DPOGS211945	A	15
DPSCF300011	DPOGS211863	A	15
DPSCF300011	DPOGS211888	A	15
DPSCF300011	DPOGS211913	A	15
DPSCF300011	DPOGS211928	A	15
DPSCF300011	DPOGS211844	A	15
DPSCF300011	DPOGS211937	A	15
DPSCF300011	DPOGS211861	A	15
DPSCF300011	DPOGS211874	A	15
DPSCF300011	DPOGS211929	A	15
DPSCF300011	DPOGS211905	A	15
DPSCF300011	DPOGS211858	A	15
DPSCF300011	DPOGS211960	A	15
DPSCF300011	DPOGS211860	A	15
DPSCF300011	DPOGS211859	A	15
DPSCF300011	DPOGS211958	A	15
DPSCF300011	DPOGS211899	A	15
DPSCF300011	DPOGS211927	A	15
DPSCF300011	DPOGS211901	A	15
DPSCF300011	DPOGS211843	A	15
DPSCF300011	DPOGS211976	A	15
DPSCF300011	DPOGS211847	A	15
DPSCF300011	DPOGS211957	A	15
DPSCF300011	DPOGS211876	A	15
DPSCF300011	DPOGS211872	A	15
DPSCF300011	DPOGS211873	A	15
DPSCF300011	DPOGS211935	A	15
DPSCF300011	DPOGS211956	A	15
DPSCF300011	DPOGS211975	A	15
DPSCF300011	DPOGS211900	A	15
DPSCF300011	DPOGS211944	A	15
DPSCF300011	DPOGS211914	A	15
DPSCF300011	DPOGS211912	A	15
DPSCF300011	DPOGS211924	A	15
DPSCF300011	DPOGS211939	A	15
DPSCF300011	DPOGS211950	A	15
DPSCF300011	DPOGS211889	A	15
DPSCF300011	DPOGS211942	A	15
DPSCF300011	DPOGS211911	A	15
DPSCF300011	DPOGS211871	A	15
DPSCF300011	DPOGS211941	A	15
DPSCF300011	DPOGS211948	A	15
DPSCF300011	DPOGS211857	A	15
DPSCF300011	DPOGS211887	A	15
DPSCF300011	DPOGS211943	A	15
DPSCF300011	DPOGS211885	A	15
DPSCF300011	DPOGS211910	A	15
DPSCF300011	DPOGS211850	A	15
DPSCF300011	DPOGS211949	A	15
DPSCF300011	DPOGS211974	A	15
DPSCF300011	DPOGS211978	A	15
DPSCF300011	DPOGS211867	A	15
DPSCF300011	DPOGS211967	A	15
DPSCF300011	DPOGS211870	A	15
DPSCF300011	DPOGS211938	A	15
DPSCF300011	DPOGS211886	A	15
DPSCF300011	DPOGS211934	A	15
DPSCF300011	DPOGS211926	A	15
DPSCF300011	DPOGS211866	A	15
DPSCF300011	DPOGS211915	A	15
DPSCF300011	DPOGS211962	A	15
DPSCF300011	DPOGS211979	A	15
DPSCF300011	DPOGS211892	A	15
DPSCF300011	DPOGS211898	A	15
DPSCF300011	DPOGS211923	A	15
DPSCF300011	DPOGS211893	A	15
DPSCF300011	DPOGS211881	A	15
DPSCF300011	DPOGS211869	A	15
DPSCF300011	DPOGS211954	A	15
DPSCF300011	DPOGS211973	A	15
DPSCF300011	DPOGS211963	A	15
DPSCF300011	DPOGS211906	A	15
DPSCF300011	DPOGS211897	A	15
DPSCF300011	DPOGS211846	A	15
DPSCF300011	DPOGS211909	A	15
DPSCF300011	DPOGS211868	A	15
DPSCF300011	DPOGS211884	A	15
DPSCF300011	DPOGS211896	A	15
DPSCF300011	DPOGS211972	A	15
DPSCF300011	DPOGS211930	A	15
DPSCF300011	DPOGS211918	A	15
DPSCF300011	DPOGS211925	A	15
DPSCF300011	DPOGS211959	A	15
DPSCF300011	DPOGS211966	A	15
DPSCF300011	DPOGS211883	A	15
DPSCF300011	DPOGS211907	A	15
DPSCF300011	DPOGS211965	A	15
DPSCF300011	DPOGS211894	A	15
DPSCF300011	DPOGS211852	A	15
DPSCF300011	DPOGS211952	A	15
DPSCF300011	DPOGS211936	A	15
DPSCF300011	DPOGS211853	A	15
DPSCF300011	DPOGS211865	A	15
DPSCF300011	DPOGS211931	A	15
DPSCF300011	DPOGS211851	A	15
DPSCF300011	DPOGS211953	A	15
DPSCF300011	DPOGS211882	A	15
DPSCF300011	DPOGS211854	A	15
DPSCF300011	DPOGS211922	A	15
DPSCF300011	DPOGS211916	A	15
DPSCF300011	DPOGS211848	A	15
DPSCF300011	DPOGS211921	A	15
DPSCF300011	DPOGS211917	A	15
DPSCF300011	DPOGS211895	A	15
DPSCF300011	DPOGS211880	A	15
DPSCF300011	DPOGS211964	A	15
DPSCF300011	DPOGS211951	A	15
DPSCF300011	DPOGS211920	A	15
DPSCF300011	DPOGS211980	A	15
DPSCF300011	DPOGS211908	A	15
DPSCF300011	DPOGS211981	A	15
DPSCF300011	DPOGS211877	A	15
DPSCF300011	DPOGS211961	A	15
DPSCF300011	DPOGS211891	A	15
DPSCF300011	DPOGS211890	A	15
DPSCF300011	DPOGS211879	A	15
DPSCF300011	DPOGS211982	A	15
DPSCF300011	DPOGS211878	A	15
DPSCF300011	DPOGS211919	A	15
DPSCF300011	DPOGS211933	A	15
DPSCF300011	DPOGS211977	A	15
DPSCF300012	DPOGS212688	Z_neo	1
DPSCF300012	DPOGS212686	Z_neo	1
DPSCF300012	DPOGS212773	Z_neo	1
DPSCF300012	DPOGS212731	Z_neo	1
DPSCF300012	DPOGS212771	Z_neo	1
DPSCF300012	DPOGS212728	Z_neo	1
DPSCF300012	DPOGS212774	Z_neo	1
DPSCF300012	DPOGS212685	Z_neo	1
DPSCF300012	DPOGS212701	Z_neo	1
DPSCF300012	DPOGS212683	Z_neo	1
DPSCF300012	DPOGS212729	Z_neo	1
DPSCF300012	DPOGS212730	Z_neo	1
DPSCF300012	DPOGS212770	Z_neo	1
DPSCF300012	DPOGS212758	Z_neo	1
DPSCF300012	DPOGS212712	Z_neo	1
DPSCF300012	DPOGS212785	Z_neo	1
DPSCF300012	DPOGS212746	Z_neo	1
DPSCF300012	DPOGS212726	Z_neo	1
DPSCF300012	DPOGS212689	Z_neo	1
DPSCF300012	DPOGS212727	Z_neo	1
DPSCF300012	DPOGS212756	Z_neo	1
DPSCF300012	DPOGS212710	Z_neo	1
DPSCF300012	DPOGS212743	Z_neo	1
DPSCF300012	DPOGS212772	Z_neo	1
DPSCF300012	DPOGS212778	Z_neo	1
DPSCF300012	DPOGS212735	Z_neo	1
DPSCF300012	DPOGS212700	Z_neo	1
DPSCF300012	DPOGS212723	Z_neo	1
DPSCF300012	DPOGS212742	Z_neo	1
DPSCF300012	DPOGS212768	Z_neo	1
DPSCF300012	DPOGS212725	Z_neo	1
DPSCF300012	DPOGS212715	Z_neo	1
DPSCF300012	DPOGS212745	Z_neo	1
DPSCF300012	DPOGS212734	Z_neo	1
DPSCF300012	DPOGS212695	Z_neo	1
DPSCF300012	DPOGS212724	Z_neo	1
DPSCF300012	DPOGS212783	Z_neo	1
DPSCF300012	DPOGS212711	Z_neo	1
DPSCF300012	DPOGS212703	Z_neo	1
DPSCF300012	DPOGS212754	Z_neo	1
DPSCF300012	DPOGS212736	Z_neo	1
