# Species	Genes	Alg.-Conn.	Dp_OGS2_prots.fas	Mcinx_prots_noPA.fas
2	2	1	DPOGS201562	MCINX007122
2	2	1	DPOGS201563	MCINX007126
2	2	1	DPOGS201567	MCINX007120
2	2	1	DPOGS201571	MCINX013252
2	2	1	DPOGS201573	MCINX005260
2	2	1	DPOGS201574	MCINX005258
2	2	1	DPOGS201578	MCINX004088
2	2	1	DPOGS201585	MCINX004853
2	2	1	DPOGS201589	MCINX000552
2	2	1	DPOGS201590	MCINX010607
2	2	1	DPOGS201594	MCINX010203
2	2	1	DPOGS201599	MCINX013984
2	2	1	DPOGS201603	MCINX007310
2	2	1	DPOGS201604	MCINX014566
2	2	1	DPOGS201608	MCINX014454
2	2	1	DPOGS201614	MCINX015076
2	2	1	DPOGS201620	MCINX008460
2	2	1	DPOGS201621	MCINX008458
2	2	1	DPOGS201628	MCINX008965
2	2	1	DPOGS201632	MCINX004516
2	2	1	DPOGS201639	MCINX001691
2	2	1	DPOGS201640	MCINX001689
2	2	1	DPOGS201643	MCINX012728
2	2	1	DPOGS201644	MCINX012727
2	2	1	DPOGS201649	MCINX016277
2	2	1	DPOGS201650	MCINX015147
2	2	1	DPOGS201651	MCINX016407
2	2	1	DPOGS201658	MCINX010061
2	2	1	DPOGS201660	MCINX008178
2	2	1	DPOGS201662	MCINX009283
2	2	1	DPOGS201663	MCINX005793
2	2	1	DPOGS201664	MCINX005792
2	2	1	DPOGS201665	MCINX000591
2	2	1	DPOGS201666	MCINX004457
2	2	1	DPOGS201668	MCINX004459
2	2	1	DPOGS201669	MCINX004460
2	2	1	DPOGS201670	MCINX011328
2	2	1	DPOGS201674	MCINX000593
2	2	1	DPOGS201675	MCINX000594
2	2	1	DPOGS201677	MCINX005794
2	2	1	DPOGS201678	MCINX000538
2	2	1	DPOGS201681	MCINX008179
2	2	1	DPOGS201688	MCINX002811
2	2	1	DPOGS201689	MCINX002814
2	2	1	DPOGS201692	MCINX002821
2	2	1	DPOGS201694	MCINX016642
2	2	1	DPOGS201695	MCINX005032
2	2	1	DPOGS201696	MCINX010639
2	2	1	DPOGS201698	MCINX002706
2	2	1	DPOGS201702	MCINX002708
2	2	1	DPOGS201704	MCINX010640
2	2	1	DPOGS201705	MCINX007667
2	2	1	DPOGS201707	MCINX002818
2	2	1	DPOGS201710	MCINX002812
2	2	1	DPOGS201711	MCINX002809
2	2	1	DPOGS201713	MCINX002311
2	2	1	DPOGS201714	MCINX002313
2	2	1	DPOGS201718	MCINX004208
2	2	1	DPOGS201719	MCINX008102
2	2	1	DPOGS201720	MCINX001896
2	2	1	DPOGS201731	MCINX013401
2	2	1	DPOGS201737	MCINX008340
2	3	0.333	DPOGS201740	MCINX005833,MCINX005831
2	2	1	DPOGS201741	MCINX005829
2	2	1	DPOGS201745	MCINX015446
2	2	1	DPOGS201746	MCINX015448
2	2	1	DPOGS201751	MCINX011592
2	2	1	DPOGS201755	MCINX011237
2	2	1	DPOGS201758	MCINX011239
2	2	1	DPOGS201759	MCINX011593
2	2	1	DPOGS201760	MCINX012563
2	2	1	DPOGS201761	MCINX015443
2	2	1	DPOGS201762	MCINX015438
2	2	1	DPOGS201763	MCINX005828
2	2	1	DPOGS201764	MCINX005830
2	2	1	DPOGS201767	MCINX014594
2	2	1	DPOGS201771	MCINX014959
2	2	1	DPOGS201772	MCINX014962
2	2	1	DPOGS201773	MCINX014960
2	2	1	DPOGS201775	MCINX004894
2	2	1	DPOGS201777	MCINX000887
2	2	1	DPOGS201778	MCINX000889
2	2	1	DPOGS201784	MCINX010596
2	2	1	DPOGS201785	MCINX004743
2	2	1	DPOGS201789	MCINX004486
2	2	1	DPOGS201790	MCINX004489
2	2	1	DPOGS201792	MCINX004495
2	2	1	DPOGS201795	MCINX004496
2	2	1	DPOGS201796	MCINX011843
2	2	1	DPOGS201797	MCINX011845
2	2	1	DPOGS201798	MCINX011846
2	2	1	DPOGS201799	MCINX010392
2	2	1	DPOGS201801	MCINX005548
2	2	1	DPOGS201803	MCINX005549
2	2	1	DPOGS201804	MCINX011847
2	2	1	DPOGS201810	MCINX004493
2	2	1	DPOGS201811	MCINX004491
2	2	1	DPOGS201812	MCINX004490
2	2	1	DPOGS201813	MCINX004487
2	2	1	DPOGS201816	MCINX004745
2	2	1	DPOGS201820	MCINX010599
2	2	1	DPOGS201823	MCINX000888
2	3	0.333	DPOGS201830,DPOGS210395-PA	MCINX009761
2	2	1	DPOGS201833	MCINX008273
2	2	1	DPOGS201836	MCINX015100
2	2	1	DPOGS201842	MCINX003009
2	2	1	DPOGS201843	MCINX015618
2	2	1	DPOGS201844	MCINX003011
2	2	1	DPOGS201847	MCINX010427
2	3	0.333	DPOGS201848,DPOGS201850-PA	MCINX010421
2	2	1	DPOGS201851	MCINX010420
2	2	1	DPOGS201852	MCINX011220
2	2	1	DPOGS201854	MCINX008729
2	2	1	DPOGS201856	MCINX003284
2	2	1	DPOGS201861	MCINX015463
2	2	1	DPOGS201865	MCINX003280
2	2	1	DPOGS201870	MCINX003283
2	2	1	DPOGS201871	MCINX003285
2	2	1	DPOGS201873	MCINX011219
2	2	1	DPOGS201877	MCINX010419
2	2	1	DPOGS201881	MCINX010425
2	2	1	DPOGS201882	MCINX010426
2	2	1	DPOGS201883	MCINX010428
2	2	1	DPOGS201885	MCINX010429
2	2	1	DPOGS201891	MCINX006300
2	2	1	DPOGS201893	MCINX010332
2	2	1	DPOGS201894	MCINX010331
2	2	1	DPOGS201896	MCINX010330
2	2	1	DPOGS201900	MCINX015101
2	2	1	DPOGS201902	MCINX015097
2	2	1	DPOGS201905	MCINX008356
2	3	0.333	DPOGS201906,DPOGS201907-PA	MCINX005100
2	2	1	DPOGS201915	MCINX009303
2	2	1	DPOGS201917	MCINX009304
2	2	1	DPOGS201918	MCINX009373
2	2	1	DPOGS201922	MCINX005039
2	2	1	DPOGS201923	MCINX005139
2	2	1	DPOGS201924	MCINX013562
2	2	1	DPOGS201925	MCINX013563
2	2	1	DPOGS201926	MCINX013564
2	2	1	DPOGS201929	MCINX016118
2	2	1	DPOGS201930	MCINX005140
2	2	1	DPOGS201932	MCINX005142
2	2	1	DPOGS201933	MCINX003958
2	2	1	DPOGS201934	MCINX008884
2	2	1	DPOGS201939	MCINX015683
2	2	1	DPOGS201940	MCINX015684
2	2	1	DPOGS201942	MCINX014198
2	2	1	DPOGS201944	MCINX009022
2	2	1	DPOGS201945	MCINX001184
2	2	1	DPOGS201947	MCINX001186
2	2	1	DPOGS201949	MCINX003532
2	2	1	DPOGS201952	MCINX001185
2	2	1	DPOGS201954	MCINX003900
2	2	1	DPOGS201956	MCINX003852
2	2	1	DPOGS201962	MCINX004103
2	2	1	DPOGS201963	MCINX004102
2	2	1	DPOGS201964	MCINX004099
2	2	1	DPOGS201965	MCINX004098
2	2	1	DPOGS201967	MCINX005928
2	2	1	DPOGS201968	MCINX005008
2	2	1	DPOGS201979	MCINX005013
2	2	1	DPOGS201981	MCINX005019
2	2	1	DPOGS201982	MCINX005020
2	2	1	DPOGS201986	MCINX000336
2	2	1	DPOGS201988	MCINX005024
2	2	1	DPOGS201990	MCINX005023
2	2	1	DPOGS201991	MCINX016000
2	2	1	DPOGS201992	MCINX016001
2	2	1	DPOGS201993	MCINX016002
2	2	1	DPOGS201994	MCINX005018
2	2	1	DPOGS201996	MCINX005015
2	2	1	DPOGS201997	MCINX005014
2	2	1	DPOGS202001	MCINX009110
2	2	1	DPOGS202004	MCINX004100
2	2	1	DPOGS202005	MCINX004101
2	2	1	DPOGS202006	MCINX010800
2	2	1	DPOGS202008	MCINX016210
2	2	1	DPOGS202013	MCINX003591
2	2	1	DPOGS202014	MCINX003590
2	2	1	DPOGS202015	MCINX003588
2	2	1	DPOGS202016	MCINX003587
2	2	1	DPOGS202018	MCINX003586
2	2	1	DPOGS202021	MCINX001043
2	2	1	DPOGS202022	MCINX001038
2	2	1	DPOGS202023	MCINX001037
2	2	1	DPOGS202024	MCINX004661
2	2	1	DPOGS202032	MCINX014019
2	2	1	DPOGS202034	MCINX000394
2	2	1	DPOGS202035	MCINX000392
2	2	1	DPOGS202036	MCINX000389
2	2	1	DPOGS202037	MCINX000387
2	3	0.333	DPOGS202039,DPOGS214443-PA	MCINX013741
2	2	1	DPOGS202042	MCINX013813
2	2	1	DPOGS202044	MCINX000390
2	2	1	DPOGS202048	MCINX014020
2	2	1	DPOGS202050	MCINX014089
2	2	1	DPOGS202056	MCINX001042
2	2	1	DPOGS202064	MCINX003589
2	2	1	DPOGS202065	MCINX003592
2	2	1	DPOGS202067	MCINX006706
2	2	1	DPOGS202069	MCINX003595
2	2	1	DPOGS202070	MCINX006704
2	3	0.333	DPOGS202072,DPOGS202073-PA	MCINX016657
2	2	1	DPOGS202074	MCINX010120
2	2	1	DPOGS202075	MCINX016209
2	3	0.333	DPOGS202077	MCINX014768,MCINX001331
2	2	1	DPOGS202080	MCINX013394
2	2	1	DPOGS202081	MCINX014791
2	2	1	DPOGS202082	MCINX009890
2	2	1	DPOGS202083	MCINX005926
2	2	1	DPOGS202094	MCINX006528
2	2	1	DPOGS202098	MCINX009587
2	2	1	DPOGS202101	MCINX010114
2	2	1	DPOGS202102	MCINX010113
2	2	1	DPOGS202103	MCINX008315
2	2	1	DPOGS202104	MCINX008318
2	2	1	DPOGS202106	MCINX013441
2	2	1	DPOGS202107	MCINX013440
2	2	1	DPOGS202108	MCINX013437
2	2	1	DPOGS202110	MCINX004178
2	2	1	DPOGS202111	MCINX004181
2	2	1	DPOGS202113	MCINX004183
2	2	1	DPOGS202114	MCINX004182
2	2	1	DPOGS202115	MCINX004180
2	2	1	DPOGS202119	MCINX013436
2	2	1	DPOGS202120	MCINX014738
2	2	1	DPOGS202121	MCINX013439
2	2	1	DPOGS202126	MCINX009586
2	2	1	DPOGS202127	MCINX009588
2	2	1	DPOGS202128	MCINX006526
2	3	0.333	DPOGS202129,DPOGS202130-PA	MCINX006527
2	2	1	DPOGS202134	MCINX011568
2	2	1	DPOGS202135	MCINX008183
2	2	1	DPOGS202136	MCINX011670
2	2	1	DPOGS202138	MCINX008897
2	2	1	DPOGS202141	MCINX008898
2	2	1	DPOGS202142	MCINX011671
2	2	1	DPOGS202146	MCINX001099
2	2	1	DPOGS202147	MCINX001102
2	2	1	DPOGS202151	MCINX011250
2	2	1	DPOGS202154	MCINX014635
2	2	1	DPOGS202155	MCINX014637
2	2	1	DPOGS202158	MCINX014643
2	2	1	DPOGS202160	MCINX014082
2	2	1	DPOGS202161	MCINX014993
2	2	1	DPOGS202167	MCINX014642
2	2	1	DPOGS202168	MCINX014639
2	2	1	DPOGS202169	MCINX009138
2	2	1	DPOGS202172	MCINX014633
2	2	1	DPOGS202176	MCINX010441
2	2	1	DPOGS202177	MCINX010443
2	2	1	DPOGS202178	MCINX007804
2	2	1	DPOGS202180	MCINX013558
2	2	1	DPOGS202183	MCINX003927
2	2	1	DPOGS202185	MCINX005760
2	2	1	DPOGS202188	MCINX003684
2	2	1	DPOGS202190	MCINX005125
2	3	0.333	DPOGS202191	MCINX006133,MCINX000175
2	2	1	DPOGS202192	MCINX000174
2	2	1	DPOGS202193	MCINX000173
2	2	1	DPOGS202194	MCINX012662
2	2	1	DPOGS202195	MCINX008151
2	2	1	DPOGS202196	MCINX008153
2	2	1	DPOGS202201	MCINX012526
2	2	1	DPOGS202202	MCINX012524
2	2	1	DPOGS202205	MCINX004930
2	2	1	DPOGS202208	MCINX016653
2	2	1	DPOGS202209	MCINX007893
2	2	1	DPOGS202211	MCINX016655
2	2	1	DPOGS202212	MCINX016654
2	2	1	DPOGS202213	MCINX016652
2	2	1	DPOGS202214	MCINX004925
2	2	1	DPOGS202217	MCINX004931
2	2	1	DPOGS202220	MCINX012525
2	2	1	DPOGS202221	MCINX004935
2	2	1	DPOGS202224	MCINX000172
2	2	1	DPOGS202225	MCINX005126
2	2	1	DPOGS202228	MCINX012178
2	2	1	DPOGS202232	MCINX003685
2	2	1	DPOGS202234	MCINX003681
2	2	1	DPOGS202236	MCINX003680
2	2	1	DPOGS202237	MCINX003679
2	2	1	DPOGS202242	MCINX015128
2	2	1	DPOGS202243	MCINX015130
2	2	1	DPOGS202244	MCINX008029
2	2	1	DPOGS202245	MCINX015133
2	2	1	DPOGS202246	MCINX008028
2	2	1	DPOGS202248	MCINX005067
2	2	1	DPOGS202250	MCINX005069
2	2	1	DPOGS202251	MCINX005072
2	2	1	DPOGS202252	MCINX005074
2	2	1	DPOGS202255	MCINX005080
2	2	1	DPOGS202256	MCINX005083
2	2	1	DPOGS202258	MCINX005084
2	2	1	DPOGS202261	MCINX010188
2	2	1	DPOGS202263	MCINX010712
2	2	1	DPOGS202264	MCINX000085
2	2	1	DPOGS202265	MCINX014064
2	2	1	DPOGS202266	MCINX014062
2	2	1	DPOGS202268	MCINX000490
2	2	1	DPOGS202269	MCINX000487
2	2	1	DPOGS202270	MCINX006490
2	2	1	DPOGS202271	MCINX011376
2	2	1	DPOGS202272	MCINX009247
2	2	1	DPOGS202273	MCINX008378
2	2	1	DPOGS202274	MCINX001653
2	2	1	DPOGS202276	MCINX013568
2	2	1	DPOGS202277	MCINX009160
2	2	1	DPOGS202279	MCINX010544
2	2	1	DPOGS202280	MCINX010549
2	2	1	DPOGS202281	MCINX011939
2	2	1	DPOGS202286	MCINX009846
2	2	1	DPOGS202289	MCINX005818
2	2	1	DPOGS202291	MCINX013472
2	2	1	DPOGS202295	MCINX009848
2	2	1	DPOGS202297	MCINX009847
2	2	1	DPOGS202302	MCINX003039
2	2	1	DPOGS202303	MCINX003184
2	2	1	DPOGS202305	MCINX008769
2	2	1	DPOGS202307	MCINX010547
2	2	1	DPOGS202310	MCINX010548
2	2	1	DPOGS202311	MCINX010541
2	2	1	DPOGS202313	MCINX001654
2	2	1	DPOGS202315	MCINX008377
2	2	1	DPOGS202316	MCINX011375
2	2	1	DPOGS202317	MCINX015594
2	2	1	DPOGS202318	MCINX006489
2	2	1	DPOGS202320	MCINX000488
2	2	1	DPOGS202321	MCINX014060
2	2	1	DPOGS202322	MCINX014065
2	2	1	DPOGS202324	MCINX010185
2	2	1	DPOGS202325	MCINX005082
2	2	1	DPOGS202327	MCINX005079
2	2	1	DPOGS202329	MCINX005077
2	2	1	DPOGS202331	MCINX005071
2	2	1	DPOGS202332	MCINX005070
2	2	1	DPOGS202333	MCINX005068
2	2	1	DPOGS202335	MCINX008027
2	2	1	DPOGS202336	MCINX015132
2	2	1	DPOGS202339	MCINX015129
2	2	1	DPOGS202343	MCINX009719
2	2	1	DPOGS202347	MCINX014879
2	2	1	DPOGS202349	MCINX014881
2	2	1	DPOGS202350	MCINX016008
2	2	1	DPOGS202353	MCINX001158
2	2	1	DPOGS202354	MCINX007221
2	2	1	DPOGS202357	MCINX009035
2	2	1	DPOGS202358	MCINX010394
2	2	1	DPOGS202360	MCINX009036
2	2	1	DPOGS202361	MCINX009037
2	2	1	DPOGS202362	MCINX009040
2	2	1	DPOGS202364	MCINX002391
2	2	1	DPOGS202366	MCINX002839
2	2	1	DPOGS202368	MCINX002394
2	2	1	DPOGS202371	MCINX002392
2	2	1	DPOGS202373	MCINX013026
2	2	1	DPOGS202374	MCINX009038
2	2	1	DPOGS202376	MCINX010396
2	2	1	DPOGS202379	MCINX001155
2	3	0.333	DPOGS202381,DPOGS206962-PA	MCINX005106
2	2	1	DPOGS202382	MCINX016012
2	2	1	DPOGS202385	MCINX016009
2	3	0.333	DPOGS202395,DPOGS204904-PA	MCINX000048
2	2	1	DPOGS202399	MCINX013352
2	2	1	DPOGS202401	MCINX016608
2	2	1	DPOGS202402	MCINX016609
2	2	1	DPOGS202403	MCINX016610
2	2	1	DPOGS202406	MCINX006087
2	2	1	DPOGS202409	MCINX006084
2	2	1	DPOGS202413	MCINX006085
2	2	1	DPOGS202415	MCINX010060
2	2	1	DPOGS202417	MCINX016611
2	2	1	DPOGS202419	MCINX011903
2	2	1	DPOGS202422	MCINX013357
2	2	1	DPOGS202424	MCINX012503
2	2	1	DPOGS202426	MCINX006014
2	2	1	DPOGS202427	MCINX001671
2	2	1	DPOGS202428	MCINX013353
2	2	1	DPOGS202430	MCINX013355
2	2	1	DPOGS202431	MCINX013356
2	2	1	DPOGS202441	MCINX006208
2	2	1	DPOGS202442	MCINX004090
2	2	1	DPOGS202443	MCINX001942
2	2	1	DPOGS202444	MCINX015506
2	2	1	DPOGS202446	MCINX007114
2	2	1	DPOGS202450	MCINX013050
2	2	1	DPOGS202455	MCINX014139
2	2	1	DPOGS202456	MCINX013049
2	2	1	DPOGS202458	MCINX013048
2	2	1	DPOGS202459	MCINX013274
2	2	1	DPOGS202463	MCINX015507
2	2	1	DPOGS202464	MCINX001943
2	2	1	DPOGS202466	MCINX004087
2	2	1	DPOGS202467	MCINX004085
2	2	1	DPOGS202468	MCINX004084
2	2	1	DPOGS202485	MCINX013575
2	2	1	DPOGS202488	MCINX003511
2	2	1	DPOGS202491	MCINX011252
2	2	1	DPOGS202494	MCINX006512
2	2	1	DPOGS202495	MCINX005285
2	2	1	DPOGS202496	MCINX005286
2	2	1	DPOGS202505	MCINX005293
2	2	1	DPOGS202506	MCINX005296
2	2	1	DPOGS202508	MCINX015204
2	2	1	DPOGS202510	MCINX007695
2	2	1	DPOGS202512	MCINX007696
2	2	1	DPOGS202518	MCINX002298
2	2	1	DPOGS202519	MCINX006353
2	2	1	DPOGS202526	MCINX005297
2	2	1	DPOGS202527	MCINX005295
2	2	1	DPOGS202530	MCINX013245
2	2	1	DPOGS202532	MCINX003519
2	2	1	DPOGS202534	MCINX003520
2	2	1	DPOGS202540	MCINX011253
2	2	1	DPOGS202551	MCINX005417
2	2	1	DPOGS202552	MCINX005415
2	2	1	DPOGS202556	MCINX016069
2	2	1	DPOGS202559	MCINX016065
2	2	1	DPOGS202560	MCINX016060
2	2	1	DPOGS202562	MCINX016059
2	3	0.333	DPOGS202563,DPOGS202572-PA	MCINX002007
2	2	1	DPOGS202564	MCINX007459
2	2	1	DPOGS202565	MCINX007458
2	2	1	DPOGS202570	MCINX007460
2	2	1	DPOGS202573	MCINX016058
2	2	1	DPOGS202576	MCINX016068
2	2	1	DPOGS202577	MCINX016070
2	2	1	DPOGS202585	MCINX008462
2	2	1	DPOGS202586	MCINX001965
2	2	1	DPOGS202590	MCINX014305
2	2	1	DPOGS202591	MCINX005671
2	2	1	DPOGS202592	MCINX005670
2	2	1	DPOGS202593	MCINX005669
2	2	1	DPOGS202595	MCINX014304
2	2	1	DPOGS202598	MCINX014294
2	2	1	DPOGS202599	MCINX002169
2	2	1	DPOGS202602	MCINX010070
2	2	1	DPOGS202603	MCINX010067
2	2	1	DPOGS202604	MCINX009883
2	2	1	DPOGS202605	MCINX002994
2	2	1	DPOGS202607	MCINX003947
2	2	1	DPOGS202609	MCINX011688
2	2	1	DPOGS202610	MCINX011686
2	2	1	DPOGS202613	MCINX002993
2	2	1	DPOGS202616	MCINX010068
2	2	1	DPOGS202617	MCINX010069
2	2	1	DPOGS202618	MCINX010071
2	2	1	DPOGS202619	MCINX010073
2	2	1	DPOGS202621	MCINX010074
2	2	1	DPOGS202623	MCINX010075
2	2	1	DPOGS202624	MCINX010076
2	2	1	DPOGS202626	MCINX011993
2	2	1	DPOGS202628	MCINX000540
2	2	1	DPOGS202630	MCINX000546
2	2	1	DPOGS202635	MCINX015417
2	2	1	DPOGS202636	MCINX015420
2	2	1	DPOGS202637	MCINX000202
2	2	1	DPOGS202640	MCINX015236
2	2	1	DPOGS202641	MCINX000194
2	2	1	DPOGS202643	MCINX008947
2	2	1	DPOGS202647	MCINX010885
2	2	1	DPOGS202649	MCINX012852
2	2	1	DPOGS202650	MCINX012850
2	2	1	DPOGS202655	MCINX016172
2	2	1	DPOGS202656	MCINX016174
2	2	1	DPOGS202658	MCINX016180
2	2	1	DPOGS202661	MCINX000478
2	2	1	DPOGS202662	MCINX016179
2	2	1	DPOGS202664	MCINX016173
2	2	1	DPOGS202670	MCINX010888
2	2	1	DPOGS202671	MCINX010887
2	2	1	DPOGS202673	MCINX001801
2	2	1	DPOGS202674	MCINX008946
2	2	1	DPOGS202675	MCINX000192
2	2	1	DPOGS202679	MCINX000200
2	2	1	DPOGS202680	MCINX000201
2	2	1	DPOGS202683	MCINX003932
2	2	1	DPOGS202686	MCINX006534
2	2	1	DPOGS202689	MCINX008554
2	2	1	DPOGS202690	MCINX008556
2	2	1	DPOGS202692	MCINX008560
2	2	1	DPOGS202694	MCINX013968
2	2	1	DPOGS202696	MCINX013970
2	2	1	DPOGS202697	MCINX013974
2	2	1	DPOGS202699	MCINX013973
2	2	1	DPOGS202700	MCINX013971
2	2	1	DPOGS202701	MCINX008559
2	2	1	DPOGS202702	MCINX008557
2	2	1	DPOGS202703	MCINX008555
2	2	1	DPOGS202705	MCINX005496
2	2	1	DPOGS202708	MCINX005502
2	2	1	DPOGS202711	MCINX015232
2	2	1	DPOGS202712	MCINX013481
2	2	1	DPOGS202716	MCINX008589
2	2	1	DPOGS202718	MCINX008591
2	2	1	DPOGS202719	MCINX000656
2	2	1	DPOGS202721	MCINX005501
2	2	1	DPOGS202722	MCINX005499
2	2	1	DPOGS202723	MCINX005497
2	2	1	DPOGS202727	MCINX015989
2	2	1	DPOGS202728	MCINX015985
2	2	1	DPOGS202729	MCINX015981
2	2	1	DPOGS202730	MCINX015979
2	2	1	DPOGS202731	MCINX015976
2	2	1	DPOGS202735	MCINX015978
2	2	1	DPOGS202736	MCINX015980
2	2	1	DPOGS202737	MCINX015982
2	2	1	DPOGS202738	MCINX015984
2	2	1	DPOGS202745	MCINX001850
2	2	1	DPOGS202752	MCINX011716
2	2	1	DPOGS202753	MCINX011717
2	2	1	DPOGS202761	MCINX000872
2	2	1	DPOGS202763	MCINX000870
2	2	1	DPOGS202766	MCINX000867
2	2	1	DPOGS202769	MCINX013020
2	2	1	DPOGS202770	MCINX013019
2	2	1	DPOGS202771	MCINX013017
2	2	1	DPOGS202772	MCINX013014
2	2	1	DPOGS202773	MCINX013012
2	2	1	DPOGS202776	MCINX009066
2	2	1	DPOGS202778	MCINX009064
2	2	1	DPOGS202779	MCINX012755
2	2	1	DPOGS202784	MCINX014356
2	2	1	DPOGS202790	MCINX015486
2	2	1	DPOGS202793	MCINX006969
2	2	1	DPOGS202796	MCINX011876
2	2	1	DPOGS202797	MCINX010043
2	2	1	DPOGS202799	MCINX001924
2	2	1	DPOGS202800	MCINX001922
2	2	1	DPOGS202803	MCINX015424
2	2	1	DPOGS202805	MCINX015423
2	2	1	DPOGS202806	MCINX006650
2	2	1	DPOGS202810	MCINX007654
2	2	1	DPOGS202812	MCINX008990
2	2	1	DPOGS202815	MCINX006653
2	2	1	DPOGS202816	MCINX015425
2	2	1	DPOGS202821	MCINX001920
2	2	1	DPOGS202822	MCINX001923
2	2	1	DPOGS202823	MCINX011858
2	2	1	DPOGS202828	MCINX010198
2	2	1	DPOGS202829	MCINX010199
2	2	1	DPOGS202830	MCINX006974
2	2	1	DPOGS202831	MCINX006970
2	2	1	DPOGS202832	MCINX006968
2	2	1	DPOGS202833	MCINX015487
2	2	1	DPOGS202835	MCINX014354
2	2	1	DPOGS202836	MCINX014357
2	2	1	DPOGS202839	MCINX000028
2	2	1	DPOGS202840	MCINX013812
2	2	1	DPOGS202843	MCINX009063
2	2	1	DPOGS202844	MCINX009065
2	2	1	DPOGS202849	MCINX013016
2	2	1	DPOGS202854	MCINX000866
2	2	1	DPOGS202858	MCINX000868
2	2	1	DPOGS202870	MCINX005392
2	2	1	DPOGS202875	MCINX008113
2	2	1	DPOGS202878	MCINX004905
2	2	1	DPOGS202879	MCINX004906
2	2	1	DPOGS202883	MCINX009429
2	2	1	DPOGS202885	MCINX016579
2	2	1	DPOGS202889	MCINX012209
2	2	1	DPOGS202895	MCINX002761
2	2	1	DPOGS202896	MCINX002759
2	2	1	DPOGS202897	MCINX000498
2	2	1	DPOGS202899	MCINX006438
2	2	1	DPOGS202903	MCINX000499
2	2	1	DPOGS202911	MCINX014039
2	3	0.333	DPOGS202913	MCINX009436,MCINX009434
2	2	1	DPOGS202919	MCINX010527
2	2	1	DPOGS202922	MCINX007386
2	2	1	DPOGS202925	MCINX009027
2	2	1	DPOGS202926	MCINX005858
2	2	1	DPOGS202929	MCINX002124
2	2	1	DPOGS202930	MCINX005850
2	2	1	DPOGS202931	MCINX005848
2	2	1	DPOGS202932	MCINX005851
2	2	1	DPOGS202933	MCINX005855
2	2	1	DPOGS202935	MCINX005856
2	2	1	DPOGS202936	MCINX008677
2	2	1	DPOGS202940	MCINX004915
2	2	1	DPOGS202946	MCINX012033
2	2	1	DPOGS202954	MCINX009681
2	2	1	DPOGS202961	MCINX009888
2	2	1	DPOGS202964	MCINX012181
2	2	1	DPOGS202965	MCINX006630
2	2	1	DPOGS202968	MCINX013314
2	2	1	DPOGS202973	MCINX013311
2	2	1	DPOGS202975	MCINX001118
2	2	1	DPOGS202976	MCINX009134
2	2	1	DPOGS202977	MCINX009133
2	2	1	DPOGS202979	MCINX004349
2	2	1	DPOGS202980	MCINX004345
2	2	1	DPOGS202983	MCINX014658
2	2	1	DPOGS202985	MCINX006448
2	2	1	DPOGS202990	MCINX001968
2	2	1	DPOGS202993	MCINX004278
2	2	1	DPOGS202995	MCINX006747
2	2	1	DPOGS202998	MCINX005352
2	2	1	DPOGS202999	MCINX003322
2	2	1	DPOGS203005	MCINX003319
2	2	1	DPOGS203006	MCINX001477
2	2	1	DPOGS203007	MCINX005351
2	2	1	DPOGS203008	MCINX013003
2	2	1	DPOGS203009	MCINX013866
2	2	1	DPOGS203012	MCINX006748
2	2	1	DPOGS203018	MCINX013189
2	2	1	DPOGS203024	MCINX000196
2	2	1	DPOGS203031	MCINX004344
2	2	1	DPOGS203032	MCINX004346
2	2	1	DPOGS203034	MCINX007053
2	2	1	DPOGS203035	MCINX009136
2	2	1	DPOGS203038	MCINX001861
2	2	1	DPOGS203039	MCINX011690
2	2	1	DPOGS203041	MCINX006742
2	2	1	DPOGS203042	MCINX006741
2	2	1	DPOGS203045	MCINX006740
2	2	1	DPOGS203046	MCINX008648
2	2	1	DPOGS203048	MCINX012452
2	2	1	DPOGS203049	MCINX013663
2	2	1	DPOGS203050	MCINX006739
2	2	1	DPOGS203051	MCINX006743
2	2	1	DPOGS203052	MCINX011689
2	2	1	DPOGS203053	MCINX001862
2	2	1	DPOGS203054	MCINX001860
2	2	1	DPOGS203055	MCINX008976
2	2	1	DPOGS203056	MCINX004176
2	2	1	DPOGS203060	MCINX014970
2	2	1	DPOGS203061	MCINX012117
2	2	1	DPOGS203062	MCINX002053
2	2	1	DPOGS203071	MCINX004702
2	2	1	DPOGS203072	MCINX004703
2	2	1	DPOGS203073	MCINX004704
2	2	1	DPOGS203077	MCINX004705
2	2	1	DPOGS203084	MCINX015625
2	2	1	DPOGS203088	MCINX006956
2	2	1	DPOGS203089	MCINX010657
2	2	1	DPOGS203090	MCINX000717
2	3	0.333	DPOGS203091,DPOGS203092-PA	MCINX000718
2	2	1	DPOGS203096	MCINX006392
2	2	1	DPOGS203099	MCINX000630
2	2	1	DPOGS203105	MCINX014971
2	2	1	DPOGS203106	MCINX012036
2	2	1	DPOGS203108	MCINX003871
2	2	1	DPOGS203110	MCINX002188
2	2	1	DPOGS203112	MCINX015882
2	2	1	DPOGS203115	MCINX001794
2	2	1	DPOGS203116	MCINX001793
2	2	1	DPOGS203118	MCINX001791
2	2	1	DPOGS203121	MCINX001792
2	2	1	DPOGS203124	MCINX015876
2	2	1	DPOGS203126	MCINX015877
2	2	1	DPOGS203128	MCINX015879
2	2	1	DPOGS203129	MCINX015880
2	2	1	DPOGS203135	MCINX000649
2	2	1	DPOGS203137	MCINX002711
