NW_004581272	NP_001108405
NW_004581685	NP_001245290
NW_004581685	XP_004922368
NW_004581685	XP_004922369
NW_004581685	XP_004922370
NW_004581685	XP_004922371
NW_004581685	XP_004922372
NW_004581685	XP_004922373
NW_004581685	XP_004922374
NW_004581685	XP_004922375
NW_004581685	XP_004922376
NW_004581685	XP_004922377
NW_004581685	XP_004922378
NW_004581685	XP_004922379
NW_004581685	XP_004922380
NW_004581685	XP_004922381
NW_004581685	XP_004922382
NW_004581685	XP_004922383
NW_004581685	XP_004922384
NW_004581685	XP_004922385
NW_004581685	XP_004922386
NW_004581685	XP_004922387
NW_004581685	XP_004922388
NW_004581685	XP_004922389
NW_004581685	XP_004922390
NW_004581685	XP_004922391
NW_004581685	XP_004922392
NW_004581685	XP_004922393
NW_004581685	XP_004922394
NW_004581685	XP_004922395
NW_004581685	XP_004922396
NW_004581685	XP_004922397
NW_004581685	XP_004922398
NW_004581685	XP_004922399
NW_004581685	XP_004922400
NW_004581685	XP_004922401
NW_004581685	XP_004922402
NW_004581685	XP_004922403
NW_004581685	XP_004922404
NW_004581685	XP_004922405
NW_004581685	XP_004922406
NW_004581685	XP_004922407
NW_004581685	XP_004922408
NW_004581685	XP_004922409
NW_004581685	XP_004922410
NW_004581685	XP_004922411
NW_004581685	XP_004922412
NW_004581685	XP_004922413
NW_004581685	XP_004922414
NW_004581685	XP_004922415
NW_004581685	XP_004922416
NW_004581685	XP_004922417
NW_004581685	XP_004922418
NW_004581685	XP_004922419
NW_004581685	XP_004922420
NW_004581685	XP_004922421
NW_004581685	XP_004922422
NW_004581685	XP_004922423
NW_004581685	XP_004922424
NW_004581685	XP_004922425
NW_004581685	XP_004922426
NW_004581685	XP_004922427
NW_004581685	XP_004922428
NW_004581685	XP_004922429
NW_004581685	XP_004922430
NW_004581685	XP_004922431
NW_004581685	XP_004922432
NW_004581685	XP_004922433
NW_004581685	XP_004922434
NW_004581685	XP_004922435
NW_004581685	XP_004922436
NW_004581685	XP_004922437
NW_004581685	XP_004922438
NW_004581685	XP_004922439
NW_004581685	XP_004922440
NW_004581685	XP_004922441
NW_004581685	XP_004922442
NW_004581685	XP_004922443
NW_004581685	XP_004922444
NW_004581685	XP_004922445
NW_004581685	XP_004922446
NW_004581685	XP_004922447
NW_004581685	XP_004922448
NW_004581685	XP_004922449
NW_004581685	XP_004922450
NW_004581685	XP_004922451
NW_004581685	XP_004922452
NW_004581685	XP_004922453
NW_004581685	XP_004922454
NW_004581685	XP_004922455
NW_004581685	XP_004922456
NW_004581685	XP_004922457
NW_004581685	XP_004922458
NW_004581685	XP_004922459
NW_004581685	XP_004922460
NW_004581685	XP_004922461
NW_004581685	XP_004922462
NW_004581685	XP_004922463
NW_004581685	XP_004922464
NW_004581685	XP_004922465
NW_004581685	XP_004922466
NW_004581685	XP_004922467
NW_004581685	XP_004922468
NW_004581685	XP_004922469
NW_004581685	XP_004922470
NW_004581685	XP_004922471
NW_004581685	XP_004922472
NW_004581685	XP_004922473
NW_004581685	XP_004922474
NW_004581685	XP_004922475
NW_004581685	XP_004922476
NW_004581685	XP_004922477
NW_004581685	XP_004922478
NW_004581685	XP_004922479
NW_004581685	XP_004922480
NW_004581685	XP_004922481
NW_004581685	XP_004922482
NW_004581685	XP_004922483
NW_004581685	XP_004922484
NW_004581685	XP_004922485
NW_004581685	XP_004922486
NW_004581685	XP_004922487
NW_004581685	XP_004922488
NW_004581685	XP_004922489
NW_004581685	XP_004922490
NW_004581685	XP_004922491
NW_004581685	XP_004922492
NW_004581685	XP_004922493
NW_004581685	XP_004922494
NW_004581685	XP_004922495
NW_004581685	XP_004922496
NW_004581685	XP_004922497
NW_004581685	XP_004922498
NW_004581685	XP_004922499
NW_004581685	XP_004922500
NW_004581685	XP_004922501
NW_004581685	XP_004922502
NW_004581685	XP_004922503
NW_004581685	XP_004922504
NW_004581685	XP_004922505
NW_004581685	XP_004922506
NW_004581685	XP_004922507
NW_004581685	XP_004922508
NW_004581685	XP_004922509
NW_004581685	XP_004922510
NW_004581685	XP_004922511
NW_004581685	XP_004922512
NW_004581685	XP_004922513
NW_004581685	XP_004922514
NW_004581685	XP_004922515
NW_004581685	XP_004922516
NW_004581685	XP_004922517
NW_004581686	NP_001036908
NW_004581686	NP_001036935
NW_004581686	NP_001037135
NW_004581686	NP_001037261
NW_004581686	NP_001037360
NW_004581686	NP_001037486
NW_004581686	NP_001037568
NW_004581686	NP_001040297
NW_004581686	NP_001040412
NW_004581686	NP_001040498
NW_004581686	NP_001093286
NW_004581686	NP_001095196
NW_004581686	NP_001095197
NW_004581686	NP_001095198
NW_004581686	NP_001095199
NW_004581686	NP_001116812
NW_004581686	NP_001119728
NW_004581686	NP_001127714
NW_004581686	NP_001127740
NW_004581686	NP_001243935
NW_004581686	XP_004922518
NW_004581686	XP_004922519
NW_004581686	XP_004922520
NW_004581686	XP_004922521
NW_004581686	XP_004922522
NW_004581686	XP_004922523
NW_004581686	XP_004922524
NW_004581686	XP_004922525
NW_004581686	XP_004922526
NW_004581686	XP_004922527
NW_004581686	XP_004922528
NW_004581686	XP_004922529
NW_004581686	XP_004922530
NW_004581686	XP_004922531
NW_004581686	XP_004922532
NW_004581686	XP_004922533
NW_004581686	XP_004922534
NW_004581686	XP_004922535
NW_004581686	XP_004922536
NW_004581686	XP_004922537
NW_004581686	XP_004922538
NW_004581686	XP_004922539
NW_004581686	XP_004922540
NW_004581686	XP_004922541
NW_004581686	XP_004922542
NW_004581686	XP_004922543
NW_004581686	XP_004922544
NW_004581686	XP_004922545
NW_004581686	XP_004922546
NW_004581686	XP_004922547
NW_004581686	XP_004922548
NW_004581686	XP_004922549
NW_004581686	XP_004922550
NW_004581686	XP_004922551
NW_004581686	XP_004922552
NW_004581686	XP_004922553
NW_004581686	XP_004922554
NW_004581686	XP_004922555
NW_004581686	XP_004922556
NW_004581686	XP_004922557
NW_004581686	XP_004922558
NW_004581686	XP_004922559
NW_004581686	XP_004922560
NW_004581686	XP_004922561
NW_004581686	XP_004922562
NW_004581686	XP_004922563
NW_004581686	XP_004922564
NW_004581686	XP_004922565
NW_004581686	XP_004922566
NW_004581686	XP_004922567
NW_004581686	XP_004922568
NW_004581686	XP_004922569
NW_004581686	XP_004922570
NW_004581686	XP_004922571
NW_004581686	XP_004922572
NW_004581686	XP_004922573
NW_004581686	XP_004922574
NW_004581686	XP_004922575
NW_004581686	XP_004922576
NW_004581686	XP_004922577
NW_004581686	XP_004922578
NW_004581686	XP_004922579
NW_004581686	XP_004922580
NW_004581686	XP_004922581
NW_004581686	XP_004922582
NW_004581686	XP_004922583
NW_004581686	XP_004922584
NW_004581686	XP_004922585
NW_004581686	XP_004922586
NW_004581686	XP_004922587
NW_004581686	XP_004922588
NW_004581686	XP_004922589
NW_004581686	XP_004922590
NW_004581686	XP_004922591
NW_004581686	XP_004922592
NW_004581686	XP_004922593
NW_004581686	XP_004922594
NW_004581686	XP_004922595
NW_004581686	XP_004922596
NW_004581686	XP_004922597
NW_004581686	XP_004922598
NW_004581686	XP_004922599
NW_004581686	XP_004922600
NW_004581686	XP_004922601
NW_004581686	XP_004922602
NW_004581686	XP_004922603
NW_004581686	XP_004922604
NW_004581686	XP_004922605
NW_004581686	XP_004922606
NW_004581686	XP_004922607
NW_004581686	XP_004922608
NW_004581686	XP_004922609
NW_004581686	XP_004922610
NW_004581686	XP_004922611
NW_004581686	XP_004922612
NW_004581686	XP_004922613
NW_004581686	XP_004922614
NW_004581686	XP_004922615
NW_004581686	XP_004922616
NW_004581686	XP_004922617
NW_004581686	XP_004922618
NW_004581686	XP_004922619
NW_004581686	XP_004922620
NW_004581686	XP_004922621
NW_004581686	XP_004922622
NW_004581686	XP_004922623
NW_004581686	XP_004922624
NW_004581686	XP_004922625
NW_004581686	XP_004922626
NW_004581687	NP_001037000
NW_004581687	NP_001037051
NW_004581687	NP_001037237
NW_004581687	NP_001040201
NW_004581687	NP_001040508
NW_004581687	NP_001127723
NW_004581687	NP_001128674
NW_004581687	NP_001159618
NW_004581687	NP_001166838
NW_004581687	NP_001233204
NW_004581687	NP_001243933
NW_004581687	XP_004922627
NW_004581687	XP_004922628
NW_004581687	XP_004922629
NW_004581687	XP_004922630
NW_004581687	XP_004922631
NW_004581687	XP_004922632
NW_004581687	XP_004922633
NW_004581687	XP_004922634
NW_004581687	XP_004922635
NW_004581687	XP_004922636
NW_004581687	XP_004922637
NW_004581687	XP_004922638
NW_004581687	XP_004922639
NW_004581687	XP_004922640
NW_004581687	XP_004922641
NW_004581687	XP_004922642
NW_004581687	XP_004922643
NW_004581687	XP_004922644
NW_004581687	XP_004922645
NW_004581687	XP_004922646
NW_004581687	XP_004922647
NW_004581687	XP_004922648
NW_004581687	XP_004922649
NW_004581687	XP_004922650
NW_004581687	XP_004922651
NW_004581687	XP_004922652
NW_004581687	XP_004922653
NW_004581687	XP_004922654
NW_004581687	XP_004922655
NW_004581687	XP_004922656
NW_004581687	XP_004922657
NW_004581687	XP_004922658
NW_004581687	XP_004922659
NW_004581687	XP_004922660
NW_004581687	XP_004922661
NW_004581687	XP_004922662
NW_004581687	XP_004922663
NW_004581687	XP_004922664
NW_004581687	XP_004922665
NW_004581687	XP_004922666
NW_004581687	XP_004922667
NW_004581687	XP_004922668
NW_004581687	XP_004922669
NW_004581687	XP_004922670
NW_004581687	XP_004922671
NW_004581687	XP_004922672
NW_004581687	XP_004922673
NW_004581687	XP_004922674
NW_004581687	XP_004922675
NW_004581687	XP_004922676
NW_004581687	XP_004922677
NW_004581687	XP_004922678
NW_004581687	XP_004922679
NW_004581687	XP_004922680
NW_004581687	XP_004922681
NW_004581687	XP_004922682
NW_004581687	XP_004922683
NW_004581687	XP_004922684
NW_004581687	XP_004922685
NW_004581687	XP_004922686
NW_004581687	XP_004922687
NW_004581687	XP_004922688
NW_004581687	XP_004922689
NW_004581687	XP_004922690
NW_004581687	XP_004922691
NW_004581687	XP_004922692
NW_004581687	XP_004922693
NW_004581687	XP_004922694
NW_004581687	XP_004922695
NW_004581687	XP_004922696
NW_004581687	XP_004922697
NW_004581687	XP_004922698
NW_004581687	XP_004922699
NW_004581687	XP_004922700
NW_004581687	XP_004922701
NW_004581687	XP_004922702
NW_004581687	XP_004922703
NW_004581687	XP_004922704
NW_004581687	XP_004922705
NW_004581687	XP_004922706
NW_004581687	XP_004922707
NW_004581687	XP_004922708
NW_004581687	XP_004922709
NW_004581687	XP_004922710
NW_004581687	XP_004922711
NW_004581687	XP_004922712
NW_004581687	XP_004922713
NW_004581687	XP_004922714
NW_004581687	XP_004922715
NW_004581687	XP_004922716
NW_004581687	XP_004922717
NW_004581687	XP_004922718
NW_004581687	XP_004922719
NW_004581687	XP_004922720
NW_004581687	XP_004922721
NW_004581687	XP_004922722
NW_004581688	NP_001037213
NW_004581688	NP_001037540
NW_004581688	NP_001040480
NW_004581688	NP_001040505
NW_004581688	NP_001077080
NW_004581688	NP_001091764
NW_004581688	NP_001091772
NW_004581688	NP_001091791
NW_004581688	NP_001093267
NW_004581688	NP_001104006
NW_004581688	NP_001124345
NW_004581688	NP_001135414
NW_004581688	NP_001140191
NW_004581688	NP_001166701
NW_004581688	NP_001166821
NW_004581688	NP_001170881
NW_004581688	NP_001243989
NW_004581688	XP_004922723
NW_004581688	XP_004922724
NW_004581688	XP_004922725
NW_004581688	XP_004922726
NW_004581688	XP_004922727
NW_004581688	XP_004922728
NW_004581688	XP_004922729
NW_004581688	XP_004922730
NW_004581688	XP_004922731
NW_004581688	XP_004922732
NW_004581688	XP_004922733
NW_004581688	XP_004922734
NW_004581688	XP_004922735
NW_004581688	XP_004922736
NW_004581688	XP_004922737
NW_004581688	XP_004922738
NW_004581688	XP_004922739
NW_004581688	XP_004922740
NW_004581688	XP_004922741
NW_004581688	XP_004922742
NW_004581688	XP_004922743
NW_004581688	XP_004922744
NW_004581688	XP_004922745
NW_004581688	XP_004922746
NW_004581688	XP_004922747
NW_004581688	XP_004922748
NW_004581688	XP_004922749
NW_004581688	XP_004922750
NW_004581688	XP_004922751
NW_004581688	XP_004922752
NW_004581688	XP_004922753
NW_004581688	XP_004922754
NW_004581688	XP_004922755
NW_004581688	XP_004922756
NW_004581688	XP_004922757
NW_004581688	XP_004922758
NW_004581688	XP_004922759
NW_004581688	XP_004922760
NW_004581688	XP_004922761
NW_004581688	XP_004922762
NW_004581688	XP_004922763
NW_004581688	XP_004922764
NW_004581688	XP_004922765
NW_004581688	XP_004922766
NW_004581688	XP_004922767
NW_004581688	XP_004922768
NW_004581688	XP_004922769
NW_004581688	XP_004922770
NW_004581688	XP_004922771
NW_004581688	XP_004922772
NW_004581688	XP_004922773
NW_004581688	XP_004922774
NW_004581688	XP_004922775
NW_004581688	XP_004922776
NW_004581688	XP_004922777
NW_004581688	XP_004922778
NW_004581688	XP_004922779
NW_004581688	XP_004922780
NW_004581688	XP_004922781
NW_004581688	XP_004922782
NW_004581688	XP_004922783
NW_004581688	XP_004922784
NW_004581688	XP_004922785
NW_004581688	XP_004922786
NW_004581688	XP_004922787
NW_004581688	XP_004922788
NW_004581688	XP_004922789
NW_004581688	XP_004922790
NW_004581688	XP_004922791
NW_004581688	XP_004922792
NW_004581688	XP_004922793
NW_004581688	XP_004922794
NW_004581688	XP_004922795
NW_004581688	XP_004922796
NW_004581688	XP_004922797
NW_004581688	XP_004922798
NW_004581688	XP_004922799
NW_004581688	XP_004922800
NW_004581688	XP_004922801
NW_004581688	XP_004922802
NW_004581688	XP_004922803
NW_004581688	XP_004922804
NW_004581688	XP_004922805
NW_004581688	XP_004922806
NW_004581688	XP_004922807
NW_004581688	XP_004922808
NW_004581689	NP_001036874
NW_004581689	NP_001036890
NW_004581689	NP_001036917
NW_004581689	NP_001091802
NW_004581689	NP_001093304
NW_004581689	NP_001127725
NW_004581689	NP_001189460
NW_004581689	NP_001243916
NW_004581689	XP_004922809
NW_004581689	XP_004922810
NW_004581689	XP_004922811
NW_004581689	XP_004922812
NW_004581689	XP_004922813
NW_004581689	XP_004922814
NW_004581689	XP_004922815
NW_004581689	XP_004922816
NW_004581689	XP_004922817
NW_004581689	XP_004922818
NW_004581689	XP_004922819
NW_004581689	XP_004922820
NW_004581689	XP_004922821
NW_004581689	XP_004922822
NW_004581689	XP_004922823
NW_004581689	XP_004922824
NW_004581689	XP_004922825
NW_004581689	XP_004922826
NW_004581689	XP_004922827
NW_004581689	XP_004922828
NW_004581689	XP_004922829
NW_004581689	XP_004922830
NW_004581689	XP_004922831
NW_004581689	XP_004922832
NW_004581689	XP_004922833
NW_004581689	XP_004922834
NW_004581689	XP_004922835
NW_004581689	XP_004922836
NW_004581689	XP_004922837
NW_004581689	XP_004922838
NW_004581689	XP_004922839
NW_004581689	XP_004922840
NW_004581689	XP_004922841
NW_004581689	XP_004922842
NW_004581689	XP_004922843
NW_004581689	XP_004922844
NW_004581689	XP_004922845
NW_004581689	XP_004922846
NW_004581689	XP_004922847
NW_004581689	XP_004922848
NW_004581689	XP_004922849
NW_004581689	XP_004922850
NW_004581689	XP_004922851
NW_004581689	XP_004922852
NW_004581689	XP_004922853
NW_004581689	XP_004922854
NW_004581689	XP_004922855
NW_004581689	XP_004922856
NW_004581689	XP_004922857
NW_004581689	XP_004922858
NW_004581689	XP_004922859
NW_004581689	XP_004922860
NW_004581689	XP_004922861
NW_004581689	XP_004922862
NW_004581689	XP_004922863
NW_004581689	XP_004922864
NW_004581689	XP_004922865
NW_004581689	XP_004922866
NW_004581689	XP_004922867
NW_004581689	XP_004922868
NW_004581689	XP_004922869
NW_004581689	XP_004922870
NW_004581689	XP_004922871
NW_004581689	XP_004922872
NW_004581689	XP_004922873
NW_004581689	XP_004922874
NW_004581689	XP_004922875
NW_004581689	XP_004922876
NW_004581689	XP_004922877
NW_004581689	XP_004922878
NW_004581690	NP_001036834
NW_004581690	NP_001036836
NW_004581690	NP_001037013
NW_004581690	NP_001037560
NW_004581690	NP_001040448
NW_004581690	NP_001104835
NW_004581690	NP_001127748
NW_004581690	NP_001177744
NW_004581690	NP_001243975
NW_004581690	NP_001254654
NW_004581690	XP_004922879
NW_004581690	XP_004922880
NW_004581690	XP_004922881
NW_004581690	XP_004922882
NW_004581690	XP_004922883
NW_004581690	XP_004922884
NW_004581690	XP_004922885
NW_004581690	XP_004922886
NW_004581690	XP_004922887
NW_004581690	XP_004922888
NW_004581690	XP_004922889
NW_004581690	XP_004922890
NW_004581690	XP_004922891
NW_004581690	XP_004922892
NW_004581690	XP_004922893
NW_004581690	XP_004922894
NW_004581690	XP_004922895
NW_004581690	XP_004922896
NW_004581690	XP_004922897
NW_004581690	XP_004922898
NW_004581690	XP_004922899
NW_004581690	XP_004922900
NW_004581690	XP_004922901
NW_004581690	XP_004922902
NW_004581690	XP_004922903
NW_004581690	XP_004922904
NW_004581690	XP_004922905
NW_004581690	XP_004922906
NW_004581690	XP_004922907
NW_004581690	XP_004922908
NW_004581690	XP_004922909
NW_004581690	XP_004922910
NW_004581690	XP_004922911
NW_004581690	XP_004922912
NW_004581690	XP_004922913
NW_004581690	XP_004922914
NW_004581690	XP_004922915
NW_004581690	XP_004922916
NW_004581690	XP_004922917
NW_004581690	XP_004922918
NW_004581690	XP_004922919
NW_004581690	XP_004922920
NW_004581690	XP_004922921
NW_004581690	XP_004922922
NW_004581690	XP_004922923
NW_004581690	XP_004922924
NW_004581690	XP_004922925
NW_004581690	XP_004922926
NW_004581690	XP_004922927
NW_004581690	XP_004922928
NW_004581690	XP_004922929
NW_004581690	XP_004922930
NW_004581690	XP_004922931
NW_004581690	XP_004922932
NW_004581690	XP_004922933
NW_004581690	XP_004922934
NW_004581690	XP_004922935
NW_004581690	XP_004922936
NW_004581690	XP_004922937
NW_004581690	XP_004922938
NW_004581690	XP_004922939
NW_004581690	XP_004922940
NW_004581690	XP_004922941
NW_004581690	XP_004922942
NW_004581690	XP_004922943
NW_004581690	XP_004922944
NW_004581690	XP_004922945
NW_004581690	XP_004922946
NW_004581690	XP_004922947
NW_004581690	XP_004922948
NW_004581690	XP_004922949
NW_004581690	XP_004922950
NW_004581690	XP_004922951
NW_004581690	XP_004922952
NW_004581690	XP_004922953
NW_004581690	XP_004922954
NW_004581690	XP_004922955
NW_004581690	XP_004922956
NW_004581690	XP_004922957
NW_004581690	XP_004922958
NW_004581690	XP_004922959
NW_004581690	XP_004922960
NW_004581690	XP_004922961
NW_004581690	XP_004922962
NW_004581690	XP_004922963
NW_004581690	XP_004922964
NW_004581690	XP_004922965
NW_004581690	XP_004922966
NW_004581690	XP_004922967
NW_004581691	NP_001036918
NW_004581691	NP_001036965
NW_004581691	NP_001036986
NW_004581691	NP_001037123
NW_004581691	NP_001037147
NW_004581691	NP_001037263
NW_004581691	NP_001037380
NW_004581691	NP_001037492
NW_004581691	NP_001037630
NW_004581691	NP_001040116
NW_004581691	NP_001040153
NW_004581691	NP_001040278
NW_004581691	NP_001040303
NW_004581691	NP_001040427
NW_004581691	NP_001040483
NW_004581691	NP_001091750
NW_004581691	NP_001091769
NW_004581691	NP_001091773
NW_004581691	NP_001091788
NW_004581691	NP_001093268
NW_004581691	NP_001124371
NW_004581691	NP_001129364
NW_004581691	NP_001233214
NW_004581691	NP_001243511
NW_004581691	XP_004922968
NW_004581691	XP_004922969
NW_004581691	XP_004922970
NW_004581691	XP_004922971
NW_004581691	XP_004922972
NW_004581691	XP_004922973
NW_004581691	XP_004922974
NW_004581691	XP_004922975
NW_004581691	XP_004922976
NW_004581691	XP_004922977
NW_004581691	XP_004922978
NW_004581691	XP_004922979
NW_004581691	XP_004922980
NW_004581691	XP_004922981
NW_004581691	XP_004922982
NW_004581691	XP_004922983
NW_004581691	XP_004922984
NW_004581691	XP_004922985
NW_004581691	XP_004922986
NW_004581691	XP_004922987
NW_004581691	XP_004922988
NW_004581691	XP_004922989
NW_004581691	XP_004922990
NW_004581691	XP_004922991
NW_004581691	XP_004922992
NW_004581691	XP_004922993
NW_004581691	XP_004922994
NW_004581691	XP_004922995
NW_004581691	XP_004922996
NW_004581691	XP_004922997
NW_004581691	XP_004922998
NW_004581691	XP_004922999
NW_004581691	XP_004923000
NW_004581691	XP_004923001
NW_004581691	XP_004923002
NW_004581691	XP_004923003
NW_004581691	XP_004923004
NW_004581691	XP_004923005
NW_004581691	XP_004923006
NW_004581691	XP_004923007
NW_004581691	XP_004923008
