# Species	Genes	Alg.-Conn.	bombyx_refseq_proteins_accession.fa	Dp_OGS2_prots.fas
2	2	1	NP_001040322	DPOGS204880
2	3	0.333	NP_001040323,XP_004934160	DPOGS202251
2	2	1	NP_001040325	DPOGS211339
2	2	1	NP_001040326	DPOGS202628
2	2	1	NP_001040327	DPOGS203660
2	2	1	NP_001040328	DPOGS206132
2	3	0.333	NP_001040329,NP_001103774	DPOGS211536
2	2	1	NP_001040330	DPOGS207772
2	2	1	NP_001040331	DPOGS204084
2	2	1	NP_001040332	DPOGS206370
2	3	0.333	NP_001040333,XP_004927568	DPOGS213842
2	2	1	NP_001040334	DPOGS201401
2	2	1	NP_001040335	DPOGS201816
2	2	1	NP_001040336	DPOGS215022
2	2	1	NP_001040337	DPOGS201323
2	2	1	NP_001040338	DPOGS206622
2	2	1	NP_001040340	DPOGS210133
2	2	1	NP_001040343	DPOGS201691
2	2	1	NP_001040344	DPOGS200660
2	2	1	NP_001040345	DPOGS205098
2	2	1	NP_001040346	DPOGS207024
2	2	1	NP_001040348	DPOGS213145
2	2	1	NP_001040349	DPOGS200416
2	2	1	NP_001040352	DPOGS200571
2	2	1	NP_001040353	DPOGS212102
2	2	1	NP_001040354	DPOGS213284
2	2	1	NP_001040355	DPOGS206918
2	2	1	NP_001040356	DPOGS202892
2	2	1	NP_001040357	DPOGS202219
2	2	1	NP_001040358	DPOGS202927
2	2	1	NP_001040359	DPOGS201325
2	2	1	NP_001040360	DPOGS201673
2	2	1	NP_001040361	DPOGS210306
2	2	1	NP_001040362	DPOGS206768
2	2	1	NP_001040363	DPOGS206274
2	2	1	NP_001040364	DPOGS213552
2	2	1	NP_001040365	DPOGS209096
2	2	1	NP_001040366	DPOGS204928
2	2	1	NP_001040367	DPOGS201859
2	2	1	NP_001040368	DPOGS204401
2	2	1	NP_001040369	DPOGS206929
2	2	1	NP_001040371	DPOGS213078
2	2	1	NP_001040372	DPOGS205732
2	2	1	NP_001040374	DPOGS212622
2	2	1	NP_001040375	DPOGS210508
2	2	1	NP_001040376	DPOGS208829
2	2	1	NP_001040377	DPOGS202975
2	2	1	NP_001040378	DPOGS213979
2	2	1	NP_001040379	DPOGS210094
2	2	1	NP_001040380	DPOGS214021
2	2	1	NP_001040381	DPOGS205394
2	2	1	NP_001040382	DPOGS202553
2	2	1	NP_001040383	DPOGS200658
2	2	1	NP_001040384	DPOGS211922
2	2	1	NP_001040385	DPOGS212122
2	2	1	NP_001040386	DPOGS202773
2	2	1	NP_001040387	DPOGS207864
2	2	1	NP_001040389	DPOGS202023
2	2	1	NP_001040391	DPOGS211608
2	2	1	NP_001040392	DPOGS210594
2	2	1	NP_001040393	DPOGS201405
2	2	1	NP_001040394	DPOGS206954
2	2	1	NP_001040395	DPOGS206447
2	2	1	NP_001040397	DPOGS205969
2	2	1	NP_001040398	DPOGS202218
2	12	0.333	NP_001040399,XP_004934194,XP_004934172,XP_004934133,XP_004934117,XP_004934098,XP_004933313,NP_001091756	DPOGS212517,DPOGS212471,DPOGS207203,DPOGS200276
2	2	1	NP_001040401	DPOGS206700
2	2	1	NP_001040402	DPOGS205055
2	2	1	NP_001040403	DPOGS216086
2	2	1	NP_001040404	DPOGS211526
2	2	1	NP_001040405	DPOGS213928
2	2	1	NP_001040406	DPOGS214124
2	2	1	NP_001040407	DPOGS206448
2	2	1	NP_001040408	DPOGS213665
2	2	1	NP_001040409	DPOGS204664
2	2	1	NP_001040410	DPOGS207586
2	2	1	NP_001040411	DPOGS208286
2	2	1	NP_001040412	DPOGS213476
2	2	1	NP_001040413	DPOGS208644
2	2	1	NP_001040414	DPOGS213171
2	2	1	NP_001040415	DPOGS208169
2	2	1	NP_001040416	DPOGS214306
2	2	1	NP_001040417	DPOGS205536
2	2	1	NP_001040418	DPOGS200692
2	2	1	NP_001040419	DPOGS215420
2	2	1	NP_001040420	DPOGS202879
2	2	1	NP_001040421	DPOGS210555
2	2	1	NP_001040422	DPOGS212019
2	2	1	NP_001040423	DPOGS208136
2	2	1	NP_001040424	DPOGS206141
2	4	0.25	NP_001040425,NP_001243995,NP_001243978	DPOGS209538
2	2	1	NP_001040427	DPOGS208740
2	2	1	NP_001040428	DPOGS215154
2	2	1	NP_001040429	DPOGS211216
2	3	0.333	NP_001040430,XP_004928437	DPOGS214044
2	2	1	NP_001040431	DPOGS213339
2	2	1	NP_001040432	DPOGS200273
2	2	1	NP_001040433	DPOGS213128
2	2	1	NP_001040434	DPOGS204690
2	2	1	NP_001040435	DPOGS215101
2	2	1	NP_001040436	DPOGS210802
2	2	1	NP_001040437	DPOGS201964
2	2	1	NP_001040438	DPOGS210276
2	2	1	NP_001040439	DPOGS213073
2	2	1	NP_001040440	DPOGS204499
2	2	1	NP_001040441	DPOGS203665
2	2	1	NP_001040442	DPOGS211846
2	2	1	NP_001040444	DPOGS213798
2	2	1	NP_001040445	DPOGS205419
2	2	1	NP_001040446	DPOGS205765
2	2	1	NP_001040447	DPOGS204743
2	2	1	NP_001040448	DPOGS209786
2	2	1	NP_001040449	DPOGS207009
2	2	1	NP_001040451	DPOGS204676
2	2	1	NP_001040452	DPOGS202046
2	2	1	NP_001040453	DPOGS213100
2	2	1	NP_001040454	DPOGS202315
2	2	1	NP_001040455	DPOGS215652
2	2	1	NP_001040456	DPOGS206432
2	2	1	NP_001040457	DPOGS203555
2	2	1	NP_001040458	DPOGS203161
2	2	1	NP_001040459	DPOGS212365
2	2	1	NP_001040461	DPOGS210175
2	2	1	NP_001040462	DPOGS207338
2	2	1	NP_001040463	DPOGS211241
2	2	1	NP_001040464	DPOGS210284
2	3	0.333	NP_001040466,NP_001165227	DPOGS201957
2	2	1	NP_001040467	DPOGS212844
2	2	1	NP_001040468	DPOGS201917
2	2	1	NP_001040469	DPOGS209091
2	2	1	NP_001040470	DPOGS213060
2	2	1	NP_001040471	DPOGS205010
2	2	1	NP_001040472	DPOGS213921
2	2	1	NP_001040473	DPOGS205152
2	2	1	NP_001040474	DPOGS202354
2	2	1	NP_001040475	DPOGS205397
2	2	1	NP_001040476	DPOGS207460
2	3	0.333	NP_001040477,XP_004934051	DPOGS200858
2	2	1	NP_001040478	DPOGS203597
2	2	1	NP_001040479	DPOGS214007
2	2	1	NP_001040481	DPOGS204830
2	2	1	NP_001040482	DPOGS209345
2	2	1	NP_001040483	DPOGS213934
2	2	1	NP_001040484	DPOGS201696
2	2	1	NP_001040485	DPOGS210473
2	2	1	NP_001040486	DPOGS209974
2	2	1	NP_001040487	DPOGS204199
2	3	0.333	NP_001040488,XP_004929804	DPOGS207382
2	4	0.25	NP_001040491,XP_004932588,XP_004932587	DPOGS210826
2	2	1	NP_001040492	DPOGS204723
2	2	1	NP_001040493	DPOGS209598
2	2	1	NP_001040494	DPOGS205919
2	2	1	NP_001040495	DPOGS211657
2	2	1	NP_001040496	DPOGS206493
2	2	1	NP_001040497	DPOGS201483
2	2	1	NP_001040498	DPOGS211741
2	2	1	NP_001040499	DPOGS209100
2	2	1	NP_001040500	DPOGS214108
2	2	1	NP_001040501	DPOGS203666
2	2	1	NP_001040502	DPOGS202930
2	2	1	NP_001040503	DPOGS212036
2	2	1	NP_001040504	DPOGS206159
2	2	1	NP_001040505	DPOGS212684
2	4	0.25	NP_001040506,XP_004923400,XP_004923399	DPOGS204028
2	2	1	NP_001040507	DPOGS210365
2	2	1	NP_001040508	DPOGS213777
2	2	1	NP_001040509	DPOGS204514
2	2	1	NP_001040510	DPOGS214716
2	2	1	NP_001040511	DPOGS210363
2	2	1	NP_001040512	DPOGS206358
2	3	0.333	NP_001040513,XP_004931349	DPOGS204681
2	2	1	NP_001040514	DPOGS202372
2	2	1	NP_001040515	DPOGS211110
2	3	0.333	NP_001040516,NP_001041704	DPOGS211278
2	2	1	NP_001040517	DPOGS205693
2	2	1	NP_001040518	DPOGS211966
2	3	0.333	NP_001040519	DPOGS206615,DPOGS206614
2	2	1	NP_001040520	DPOGS201358
2	2	1	NP_001040521	DPOGS206021
2	2	1	NP_001040522	DPOGS201546
2	2	1	NP_001040523	DPOGS210847
2	2	1	NP_001040524	DPOGS209571
2	2	1	NP_001040525	DPOGS203400
2	2	1	NP_001040526	DPOGS203156
2	2	1	NP_001040527	DPOGS214799
2	2	1	NP_001040528	DPOGS213980
2	2	1	NP_001040529	DPOGS210556
2	2	1	NP_001040530	DPOGS214731
2	2	1	NP_001040531	DPOGS201506
2	2	1	NP_001040532	DPOGS205422
2	2	1	NP_001040533	DPOGS200978
2	2	1	NP_001040534	DPOGS213698
2	2	1	NP_001040535	DPOGS212938
2	2	1	NP_001040536	DPOGS211134
2	2	1	NP_001040537	DPOGS200031
2	2	1	NP_001040538	DPOGS209235
2	2	1	NP_001040539	DPOGS201860
2	2	1	NP_001040540	DPOGS201025
2	2	1	NP_001040541	DPOGS205592
2	3	0.333	NP_001040542,NP_001103816	DPOGS202573
2	2	1	NP_001040543	DPOGS214282
2	2	1	NP_001040544	DPOGS215969
2	2	1	NP_001040545	DPOGS215053
2	2	1	NP_001040546	DPOGS211492
2	2	1	NP_001040547	DPOGS209474
2	2	1	NP_001041678	DPOGS210060
2	2	1	NP_001041679	DPOGS212704
2	2	1	NP_001041703	DPOGS204698
2	4	0.5	NP_001041705,XP_004925197	DPOGS209016,DPOGS209009
2	2	1	NP_001073120	DPOGS201113
2	2	1	NP_001073122	DPOGS206705
2	2	1	NP_001073135	DPOGS211695
2	2	1	NP_001073348	DPOGS203217
2	2	1	NP_001077078	DPOGS213007
2	9	0.119	NP_001077080,NP_001135414,NP_001104006,NP_001104004,NP_001103814	DPOGS201809,DPOGS201794,DPOGS201792,DPOGS201808
2	2	1	NP_001077095	DPOGS210514
2	2	1	NP_001077096	DPOGS206276
2	2	1	NP_001078833	DPOGS213576
2	2	1	NP_001091743	DPOGS214981
2	2	1	NP_001091745	DPOGS205059
2	2	1	NP_001091746	DPOGS202377
2	2	1	NP_001091747	DPOGS204276
2	2	1	NP_001091748	DPOGS208207
2	2	1	NP_001091750	DPOGS208688
2	2	1	NP_001091751	DPOGS207485
2	2	1	NP_001091752	DPOGS215357
2	2	1	NP_001091754	DPOGS200593
2	2	1	NP_001091755	DPOGS201666
2	2	1	NP_001091757	DPOGS211128
2	3	0.333	NP_001091758,NP_001091759	DPOGS200844
2	2	1	NP_001091760	DPOGS210318
2	2	1	NP_001091761	DPOGS210295
2	2	1	NP_001091762	DPOGS202679
2	2	1	NP_001091763	DPOGS205623
2	4	0.146	NP_001091765,XP_004932539	DPOGS210787,DPOGS200479
2	2	1	NP_001091766	DPOGS206959
2	2	1	NP_001091767	DPOGS211795
2	2	1	NP_001091768	DPOGS201992
2	2	1	NP_001091772	DPOGS201791
2	2	1	NP_001091773	DPOGS208674
2	2	1	NP_001091774	DPOGS208296
2	2	1	NP_001091775	DPOGS204201
2	2	1	NP_001091776	DPOGS202325
2	2	1	NP_001091777	DPOGS214689
2	2	1	NP_001091779	DPOGS208396
2	2	1	NP_001091780	DPOGS208400
2	2	1	NP_001091781	DPOGS208393
2	2	1	NP_001091782	DPOGS208040
2	2	1	NP_001091784	DPOGS208115
2	2	1	NP_001091786	DPOGS212630
2	2	1	NP_001091787	DPOGS214596
2	2	1	NP_001091788	DPOGS208678
2	2	1	NP_001091789	DPOGS201930
2	2	1	NP_001091790	DPOGS206384
2	2	1	NP_001091793	DPOGS212111
2	2	1	NP_001091796	DPOGS211625
2	2	1	NP_001091797	DPOGS215203
2	2	1	NP_001091799	DPOGS212414
2	2	1	NP_001091800	DPOGS205901
2	2	1	NP_001091802	DPOGS213263
2	2	1	NP_001091804	DPOGS201640
2	2	1	NP_001091806	DPOGS213646
2	2	1	NP_001091807	DPOGS205452
2	2	1	NP_001091809	DPOGS213384
2	2	1	NP_001091810	DPOGS200286
2	2	1	NP_001091811	DPOGS202064
2	2	1	NP_001091812	DPOGS215025
2	2	1	NP_001091813	DPOGS208212
2	2	1	NP_001091814	DPOGS212860
2	2	1	NP_001091815	DPOGS210709
2	2	1	NP_001091816	DPOGS213270
2	2	1	NP_001091817	DPOGS209768
2	2	1	NP_001091818	DPOGS202134
2	2	1	NP_001091820	DPOGS203049
2	2	1	NP_001091822	DPOGS212348
2	2	1	NP_001091823	DPOGS203821
2	2	1	NP_001091825	DPOGS200866
2	2	1	NP_001091827	DPOGS205262
2	2	1	NP_001091828	DPOGS200799
2	2	1	NP_001091829	DPOGS203490
2	4	0.25	NP_001091830,NP_001166813,NP_001091842	DPOGS206403
2	2	1	NP_001091831	DPOGS207764
2	2	1	NP_001091833	DPOGS204117
2	2	1	NP_001091835	DPOGS201301
2	2	1	NP_001091838	DPOGS200482
2	2	1	NP_001091839	DPOGS211719
2	2	1	NP_001091840	DPOGS209769
2	2	1	NP_001091841	DPOGS208320
2	2	1	NP_001091845	DPOGS203172
2	2	1	NP_001093076	DPOGS213218
2	2	1	NP_001093077	DPOGS210833
2	2	1	NP_001093078	DPOGS206394
2	2	1	NP_001093079	DPOGS202417
2	2	1	NP_001093080	DPOGS210013
2	2	1	NP_001093081	DPOGS203547
2	2	1	NP_001093082	DPOGS204998
2	2	1	NP_001093083	DPOGS206057
2	2	1	NP_001093088	DPOGS205930
2	2	1	NP_001093090	DPOGS204316
2	2	1	NP_001093091	DPOGS203425
2	2	1	NP_001093092	DPOGS209903
2	2	1	NP_001093093	DPOGS202276
2	2	1	NP_001093267	DPOGS212717
2	2	1	NP_001093268	DPOGS208751
2	2	1	NP_001093269	DPOGS208231
2	2	1	NP_001093271	DPOGS211094
2	2	1	NP_001093274	DPOGS214393
2	2	1	NP_001093275	DPOGS207078
2	2	1	NP_001093276	DPOGS214810
2	3	0.333	NP_001093277,NP_001103783	DPOGS205415
2	2	1	NP_001093278	DPOGS205498
2	2	1	NP_001093279	DPOGS210372
2	2	1	NP_001093280	DPOGS208229
2	2	1	NP_001093281	DPOGS214660
2	3	0.333	NP_001093283	DPOGS204549,DPOGS204548
2	2	1	NP_001093284	DPOGS213095
2	2	1	NP_001093285	DPOGS202731
2	2	1	NP_001093286	DPOGS213473
2	2	1	NP_001093287	DPOGS215665
2	2	1	NP_001093288	DPOGS208964
2	2	1	NP_001093289	DPOGS208175
2	2	1	NP_001093290	DPOGS201687
2	2	1	NP_001093293	DPOGS210298
2	2	1	NP_001093294	DPOGS206786
2	2	1	NP_001093295	DPOGS211638
2	2	1	NP_001093296	DPOGS205286
2	2	1	NP_001093297	DPOGS214377
2	2	1	NP_001093298	DPOGS213891
2	2	1	NP_001093299	DPOGS207113
2	3	0.333	NP_001093300	DPOGS204657,DPOGS204656
2	2	1	NP_001093302	DPOGS207505
2	2	1	NP_001093303	DPOGS213835
2	2	1	NP_001093304	DPOGS213237
2	2	1	NP_001093305	DPOGS210871
2	2	1	NP_001093306	DPOGS201387
2	2	1	NP_001093307	DPOGS215626
2	2	1	NP_001093308	DPOGS204979
2	2	1	NP_001093309	DPOGS206766
2	2	1	NP_001093314	DPOGS211438
2	2	1	NP_001093315	DPOGS212769
2	2	1	NP_001093316	DPOGS205992
2	2	1	NP_001093318	DPOGS207816
2	2	1	NP_001093319	DPOGS210987
2	2	1	NP_001095931	DPOGS215610
2	2	1	NP_001095933	DPOGS202991
2	2	1	NP_001095935	DPOGS208891
2	2	1	NP_001098066	DPOGS208462
2	2	1	NP_001098067	DPOGS208430
2	2	1	NP_001098690	DPOGS209329
2	2	1	NP_001098692	DPOGS205639
2	2	1	NP_001098694	DPOGS205650
2	2	1	NP_001098696	DPOGS205653
2	2	1	NP_001098698	DPOGS207015
2	2	1	NP_001098700	DPOGS201677
2	3	0.333	NP_001098702	DPOGS201683,DPOGS200520
2	2	1	NP_001103386	DPOGS205671
2	2	1	NP_001103387	DPOGS208586
2	2	1	NP_001103388	DPOGS209553
2	3	0.333	NP_001103390,NP_001166817	DPOGS209545
2	2	1	NP_001103395	DPOGS212113
2	2	1	NP_001103396	DPOGS213169
2	2	1	NP_001103397	DPOGS200030
2	2	1	NP_001103399	DPOGS204468
2	2	1	NP_001103403	DPOGS205800
2	2	1	NP_001103476	DPOGS205331
2	2	1	NP_001103478	DPOGS210929
2	3	0.333	NP_001103623,NP_001103624	DPOGS208633
2	2	1	NP_001103762	DPOGS207461
2	2	1	NP_001103764	DPOGS203090
2	2	1	NP_001103794	DPOGS210124
2	3	0.333	NP_001103795,NP_001103796	DPOGS214168
2	2	1	NP_001103811	DPOGS200223
2	2	1	NP_001103813	DPOGS204556
2	2	1	NP_001103822	DPOGS202995
2	2	1	NP_001103823	DPOGS216083
2	2	1	NP_001103833	DPOGS215623
2	2	1	NP_001104007	DPOGS207307
2	2	1	NP_001104796	DPOGS207556
2	2	1	NP_001104804	DPOGS207435
2	3	0.333	NP_001104808,NP_001104809	DPOGS201928
2	2	1	NP_001104817	DPOGS209630
2	2	1	NP_001104820	DPOGS206925
2	2	1	NP_001104821	DPOGS200620
2	2	1	NP_001104823	DPOGS211789
2	2	1	NP_001104825	DPOGS215214
2	3	0.333	NP_001104827,XP_004923064	DPOGS214903
2	3	0.333	NP_001104828,NP_001166606	DPOGS211555
2	2	1	NP_001104832	DPOGS214595
2	2	1	NP_001104833	DPOGS215139
2	2	1	NP_001104834	DPOGS206114
2	2	1	NP_001104835	DPOGS209835
2	2	1	NP_001106135	DPOGS202125
2	2	1	NP_001106139	DPOGS202894
2	2	1	NP_001106143	DPOGS205356
2	2	1	NP_001106217	DPOGS214941
2	2	1	NP_001106219	DPOGS205009
2	2	1	NP_001106220	DPOGS207181
2	2	1	NP_001106221	DPOGS205654
2	2	1	NP_001106222	DPOGS213017
2	2	1	NP_001106223	DPOGS211931
2	2	1	NP_001106224	DPOGS207804
2	2	1	NP_001106225	DPOGS204885
2	3	0.333	NP_001106228	DPOGS206965,DPOGS204511
2	2	1	NP_001106229	DPOGS208236
2	2	1	NP_001106230	DPOGS212973
2	2	1	NP_001106231	DPOGS202655
2	2	1	NP_001106734	DPOGS203711
2	2	1	NP_001106735	DPOGS203438
2	2	1	NP_001106736	DPOGS209469
2	2	1	NP_001106737	DPOGS207587
2	2	1	NP_001106738	DPOGS210917
2	2	1	NP_001106739	DPOGS210599
2	2	1	NP_001106740	DPOGS203762
2	2	1	NP_001106742	DPOGS216154
2	2	1	NP_001106744	DPOGS201921
2	2	1	NP_001106745	DPOGS214905
2	2	1	NP_001106746	DPOGS211280
2	2	1	NP_001106747	DPOGS209980
2	2	1	NP_001107632	DPOGS210960
2	2	1	NP_001108066	DPOGS209810
2	2	1	NP_001108113	DPOGS202609
2	2	1	NP_001108115	DPOGS210186
2	2	1	NP_001108335	DPOGS206789
2	2	1	NP_001108336	DPOGS206076
2	2	1	NP_001108337	DPOGS212093
2	2	1	NP_001108338	DPOGS205013
2	4	0.5	NP_001108339,NP_001121191	DPOGS211843,DPOGS209311
2	2	1	NP_001108340	DPOGS204386
2	2	1	NP_001108342	DPOGS203160
2	2	1	NP_001108343	DPOGS205157
2	2	1	NP_001108344	DPOGS203832
2	2	1	NP_001108346	DPOGS204003
2	2	1	NP_001108406	DPOGS205812
2	2	1	NP_001108407	DPOGS205594
2	2	1	NP_001108408	DPOGS206800
2	2	1	NP_001108456	DPOGS202077
2	2	1	NP_001108457	DPOGS207197
2	2	1	NP_001108458	DPOGS201662
2	2	1	NP_001108459	DPOGS202585
2	2	1	NP_001108462	DPOGS208235
2	2	1	NP_001108463	DPOGS207703
2	2	1	NP_001108465	DPOGS204831
2	2	1	NP_001108466	DPOGS207576
2	2	1	NP_001108467	DPOGS206797
2	2	1	NP_001108468	DPOGS207164
2	2	1	NP_001108471	DPOGS207163
2	2	1	NP_001108472	DPOGS207169
2	2	1	NP_001108473	DPOGS207165
2	2	1	NP_001108474	DPOGS206795
2	2	1	NP_001108475	DPOGS206803
2	2	1	NP_001108476	DPOGS206796
2	5	0.104	NP_001112374,XP_004933239,XP_004933236	DPOGS206758,DPOGS206741
2	2	1	NP_001112375	DPOGS215258
2	3	0.333	NP_001116499,NP_001116500	DPOGS204463
2	2	1	NP_001116808	DPOGS202093
2	2	1	NP_001116809	DPOGS202126
2	2	1	NP_001116811	DPOGS205027
2	2	1	NP_001116812	DPOGS209867
2	2	1	NP_001116813	DPOGS202101
2	2	1	NP_001116814	DPOGS209997
2	4	0.25	NP_001116815,XP_004930124,XP_004928131	DPOGS203350
2	2	1	NP_001116816	DPOGS208497
2	2	1	NP_001116818	DPOGS210615
2	2	1	NP_001116819	DPOGS215621
2	2	1	NP_001116821	DPOGS205295
2	2	1	NP_001116822	DPOGS205065
2	2	1	NP_001116823	DPOGS206377
2	7	0.143	NP_001119705,NP_001119710,NP_001119709,NP_001119708,NP_001119707,NP_001119706	DPOGS200834
2	2	1	NP_001119718	DPOGS202881
2	2	1	NP_001119719	DPOGS206977
2	2	1	NP_001119720	DPOGS212579
2	2	1	NP_001119721	DPOGS209083
2	2	1	NP_001119722	DPOGS215872
2	2	1	NP_001119723	DPOGS213806
2	8	0.232	NP_001119724,NP_001119727,NP_001119726,NP_001119725,XP_004921958	DPOGS207542,DPOGS200328,DPOGS200327
2	2	1	NP_001119729	DPOGS206891
2	2	1	NP_001119730	DPOGS200089
2	2	1	NP_001119732	DPOGS213822
2	3	0.333	NP_001119736	DPOGS202682,DPOGS202681
2	2	1	NP_001121192	DPOGS206594
2	2	1	NP_001121193	DPOGS201991
2	8	0.125	NP_001121789,NP_001166890,NP_001121795,NP_001121794,NP_001121793,NP_001121792,NP_001121791	DPOGS200042
2	2	1	NP_001123587	DPOGS204123
2	2	1	NP_001124343	DPOGS204332
2	2	1	NP_001124345	DPOGS201787
2	2	1	NP_001124348	DPOGS207870
2	2	1	NP_001124349	DPOGS210828
2	2	1	NP_001124350	DPOGS213834
2	2	1	NP_001124351	DPOGS209671
2	2	1	NP_001124353	DPOGS216046
2	2	1	NP_001124356	DPOGS211249
2	2	1	NP_001124357	DPOGS216130
2	2	1	NP_001124359	DPOGS212511
2	2	1	NP_001124360	DPOGS206764
2	2	1	NP_001124361	DPOGS212063
2	2	1	NP_001124362	DPOGS208221
2	2	1	NP_001124363	DPOGS214864
2	2	1	NP_001124364	DPOGS214865
2	2	1	NP_001124367	DPOGS208665
2	2	1	NP_001124369	DPOGS215118
2	2	1	NP_001124373	DPOGS201558
2	2	1	NP_001124374	DPOGS207154
2	2	1	NP_001124375	DPOGS208481
2	2	1	NP_001124376	DPOGS203028
2	2	1	NP_001124377	DPOGS209746
2	2	1	NP_001124378	DPOGS205062
2	2	1	NP_001124380	DPOGS208491
2	2	1	NP_001127708	DPOGS214801
2	2	1	NP_001127709	DPOGS206328
2	2	1	NP_001127710	DPOGS203056
2	2	1	NP_001127711	DPOGS215469
2	2	1	NP_001127712	DPOGS213050
2	2	1	NP_001127713	DPOGS203538
2	2	1	NP_001127714	DPOGS209869
2	2	1	NP_001127715	DPOGS202209
2	2	1	NP_001127717	DPOGS208969
2	2	1	NP_001127718	DPOGS211778
2	2	1	NP_001127719	DPOGS214508
2	2	1	NP_001127721	DPOGS207962
2	2	1	NP_001127722	DPOGS209882
2	2	1	NP_001127723	DPOGS213768
2	2	1	NP_001127724	DPOGS211411
2	2	1	NP_001127725	DPOGS213333
2	2	1	NP_001127726	DPOGS204809
2	2	1	NP_001127727	DPOGS214139
2	2	1	NP_001127728	DPOGS203992
2	2	1	NP_001127729	DPOGS208994
2	3	0.333	NP_001127730	DPOGS211314,DPOGS211312
2	2	1	NP_001127732	DPOGS205719
2	2	1	NP_001127734	DPOGS204519
2	2	1	NP_001127735	DPOGS200896
2	2	1	NP_001127736	DPOGS213889
2	2	1	NP_001127738	DPOGS210161
2	2	1	NP_001127739	DPOGS200254
2	2	1	NP_001127741	DPOGS200576
2	2	1	NP_001127742	DPOGS214802
2	2	1	NP_001127743	DPOGS210158
2	2	1	NP_001127744	DPOGS202645
2	2	1	NP_001127745	DPOGS213276
2	2	1	NP_001127746	DPOGS211412
2	2	1	NP_001127747	DPOGS215822
2	2	1	NP_001127748	DPOGS209815
2	3	0.333	NP_001127750	DPOGS209722,DPOGS209721
2	2	1	NP_001127751	DPOGS210079
2	2	1	NP_001128236	DPOGS212170
2	2	1	NP_001128361	DPOGS202501
2	2	1	NP_001128385	DPOGS201228
2	2	1	NP_001128388	DPOGS200312
2	2	1	NP_001128672	DPOGS212963
2	2	1	NP_001128673	DPOGS202102
2	2	1	NP_001128674	DPOGS213769
2	2	1	NP_001128675	DPOGS210741
2	3	0.333	NP_001129355,NP_001243943	DPOGS213158
2	2	1	NP_001129356	DPOGS210129
2	2	1	NP_001129357	DPOGS205506
2	2	1	NP_001129358	DPOGS215842
2	2	1	NP_001129359	DPOGS210026
2	2	1	NP_001129360	DPOGS200249
2	2	1	NP_001129361	DPOGS206185
2	2	1	NP_001129362	DPOGS210025
2	2	1	NP_001129363	DPOGS215953
2	2	1	NP_001129364	DPOGS208732
2	2	1	NP_001130045	DPOGS203975
2	2	1	NP_001135959	DPOGS213116
2	5	0.2	NP_001135960,NP_001243991,NP_001243957,NP_001243956	DPOGS205724
2	2	1	NP_001135961	DPOGS210890
2	2	1	NP_001135962	DPOGS205543
2	2	1	NP_001135963	DPOGS201156
2	2	1	NP_001136083	DPOGS200316
2	2	1	NP_001136084	DPOGS202534
2	2	1	NP_001136085	DPOGS215634
2	2	1	NP_001136223	DPOGS200235
2	2	1	NP_001136226	DPOGS207260
2	2	1	NP_001136227	DPOGS200690
2	2	1	NP_001136228	DPOGS203542
2	2	1	NP_001136442	DPOGS203272
2	2	1	NP_001136443	DPOGS207010
2	2	1	NP_001138793	DPOGS210257
2	2	1	NP_001138794	DPOGS206781
2	2	1	NP_001138795	DPOGS200151
2	3	0.333	NP_001138797,NP_001166803	DPOGS212548
2	2	1	NP_001138799	DPOGS213066
2	2	1	NP_001138800	DPOGS208064
2	2	1	NP_001138801	DPOGS214072
2	2	1	NP_001138802	DPOGS200147
2	2	1	NP_001138803	DPOGS203929
2	2	1	NP_001138804	DPOGS204131
2	2	1	NP_001138805	DPOGS210588
2	2	1	NP_001139127	DPOGS204287
2	2	1	NP_001139413	DPOGS203585
2	2	1	NP_001139414	DPOGS203478
2	2	1	NP_001139535	DPOGS203276
2	2	1	NP_001139536	DPOGS205412
2	2	1	NP_001139701	DPOGS214828
2	2	1	NP_001139703	DPOGS200950
2	2	1	NP_001139705	DPOGS208498
2	2	1	NP_001139706	DPOGS214832
2	2	1	NP_001139720	DPOGS204420
2	2	1	NP_001139723	DPOGS202353
2	2	1	NP_001139724	DPOGS203241
2	2	1	NP_001140185	DPOGS207877
2	2	1	NP_001140186	DPOGS200530
2	2	1	NP_001140187	DPOGS203084
2	2	1	NP_001140188	DPOGS207887
2	2	1	NP_001140190	DPOGS207878
2	2	1	NP_001140191	DPOGS212737
2	2	1	NP_001140192	DPOGS201453
2	2	1	NP_001140193	DPOGS207381
2	2	1	NP_001140195	DPOGS207834
2	2	1	NP_001140197	DPOGS211658
2	2	1	NP_001153659	DPOGS205631
2	2	1	NP_001153660	DPOGS202882
2	2	1	NP_001153661	DPOGS208660
2	2	1	NP_001153662	DPOGS200401
2	10	0.1	NP_001153666,XP_004934163,XP_004934152,XP_004934150,XP_004934121,XP_004934118,XP_004934073,XP_004933882,XP_004933881	DPOGS207201
2	2	1	NP_001153667	DPOGS202468
2	11	0.273	NP_001153669,XP_004934168,XP_004934145,XP_004934124,XP_004934111,XP_004934064,XP_004934045,XP_004933312	DPOGS212515,DPOGS207204,DPOGS207199
2	2	1	NP_001153670	DPOGS200836
2	2	1	NP_001153671	DPOGS211557
2	2	1	NP_001153672	DPOGS205796
2	2	1	NP_001153673	DPOGS207527
2	2	1	NP_001153675	DPOGS210982
2	2	1	NP_001153677	DPOGS200357
2	2	1	NP_001155189	DPOGS212662
