gene	scaffold	begin	end	chrom	scaff_frag	fragment	begin_frag	end_frag
HMEL007272	HE670557	30552	42224	Z	HE670557_1	1	0	323801
HMEL007273	HE670557	47751	49088	Z	HE670557_1	1	0	323801
HMEL007274	HE670557	61519	72939	Z	HE670557_1	1	0	323801
HMEL007275	HE670557	76075	86613	Z	HE670557_1	1	0	323801
HMEL007276	HE670557	88511	90852	Z	HE670557_1	1	0	323801
HMEL007277	HE670557	99858	111570	Z	HE670557_1	1	0	323801
HMEL007278	HE670557	117831	118689	Z	HE670557_1	1	0	323801
HMEL007279	HE670557	127975	136661	Z	HE670557_1	1	0	323801
HMEL007280	HE670557	138452	142859	Z	HE670557_1	1	0	323801
HMEL007281	HE670557	144344	145415	Z	HE670557_1	1	0	323801
HMEL007282	HE670557	155137	160241	Z	HE670557_1	1	0	323801
HMEL007283	HE670557	159402	165238	Z	HE670557_1	1	0	323801
HMEL007284	HE670557	167812	174808	Z	HE670557_1	1	0	323801
HMEL007285	HE670557	201159	203713	Z	HE670557_1	1	0	323801
HMEL007286	HE670557	247525	254488	Z	HE670557_1	1	0	323801
HMEL007287	HE670557	258402	258472	Z	HE670557_1	1	0	323801
HMEL007288	HE670557	263214	263288	Z	HE670557_1	1	0	323801
HMEL007289	HE670557	264001	275986	Z	HE670557_1	1	0	323801
HMEL007290	HE670557	321428	321835	Z	HE670557_1	1	0	323801
HMEL007291	HE670557	324777	349694	12	HE670557_2	2	323801	527815
HMEL007292	HE670557	372558	374391	12	HE670557_2	2	323801	527815
HMEL007293	HE670557	379778	386979	12	HE670557_2	2	323801	527815
HMEL007294	HE670557	388849	400238	12	HE670557_2	2	323801	527815
HMEL007295	HE670557	401795	423276	12	HE670557_2	2	323801	527815
HMEL007296	HE670557	426464	433027	12	HE670557_2	2	323801	527815
HMEL007297	HE670557	446765	448330	12	HE670557_2	2	323801	527815
HMEL007298	HE670557	472862	480048	12	HE670557_2	2	323801	527815
HMEL007299	HE670557	473861	473931	12	HE670557_2	2	323801	527815
HMEL011078	HE671162	4376	13534	10	HE671162_1	1	0	719706
HMEL011079	HE671162	18214	21292	10	HE671162_1	1	0	719706
HMEL011080	HE671162	21736	28118	10	HE671162_1	1	0	719706
HMEL011081	HE671162	28243	32980	10	HE671162_1	1	0	719706
HMEL011082	HE671162	37708	71150	10	HE671162_1	1	0	719706
HMEL011083	HE671162	68229	68301	10	HE671162_1	1	0	719706
HMEL011084	HE671162	73299	92429	10	HE671162_1	1	0	719706
HMEL011085	HE671162	80941	81011	10	HE671162_1	1	0	719706
HMEL011086	HE671162	96335	115911	10	HE671162_1	1	0	719706
HMEL011087	HE671162	122089	123142	10	HE671162_1	1	0	719706
HMEL011088	HE671162	125937	134488	10	HE671162_1	1	0	719706
HMEL011089	HE671162	135041	135956	10	HE671162_1	1	0	719706
HMEL011090	HE671162	141332	159552	10	HE671162_1	1	0	719706
HMEL011091	HE671162	160021	165494	10	HE671162_1	1	0	719706
HMEL011092	HE671162	169651	172818	10	HE671162_1	1	0	719706
HMEL011093	HE671162	206455	206526	10	HE671162_1	1	0	719706
HMEL011094	HE671162	214820	214889	10	HE671162_1	1	0	719706
HMEL011095	HE671162	255308	255421	10	HE671162_1	1	0	719706
HMEL011096	HE671162	262154	262266	10	HE671162_1	1	0	719706
HMEL011097	HE671162	263232	263966	10	HE671162_1	1	0	719706
HMEL011098	HE671162	299034	299104	10	HE671162_1	1	0	719706
HMEL011099	HE671162	337104	337175	10	HE671162_1	1	0	719706
HMEL011100	HE671162	337973	338041	10	HE671162_1	1	0	719706
HMEL011101	HE671162	357808	392413	10	HE671162_1	1	0	719706
HMEL011102	HE671162	378706	378777	10	HE671162_1	1	0	719706
HMEL011103	HE671162	392679	392749	10	HE671162_1	1	0	719706
HMEL011104	HE671162	463081	464435	10	HE671162_1	1	0	719706
HMEL011105	HE671162	468056	468126	10	HE671162_1	1	0	719706
HMEL011106	HE671162	489226	489965	10	HE671162_1	1	0	719706
HMEL011107	HE671162	510286	510357	10	HE671162_1	1	0	719706
HMEL011108	HE671162	511155	511221	10	HE671162_1	1	0	719706
HMEL011109	HE671162	512950	549516	10	HE671162_1	1	0	719706
HMEL011110	HE671162	536960	537031	10	HE671162_1	1	0	719706
HMEL011111	HE671162	541683	541753	10	HE671162_1	1	0	719706
HMEL011112	HE671162	556148	556218	10	HE671162_1	1	0	719706
HMEL011113	HE671162	569762	569831	10	HE671162_1	1	0	719706
HMEL011114	HE671162	601267	607902	10	HE671162_1	1	0	719706
HMEL011115	HE671162	606268	621563	10	HE671162_1	1	0	719706
HMEL011116	HE671162	616095	616166	10	HE671162_1	1	0	719706
HMEL011117	HE671162	622411	624070	10	HE671162_1	1	0	719706
HMEL011118	HE671162	627413	631934	10	HE671162_1	1	0	719706
HMEL011119	HE671162	638812	643882	10	HE671162_1	1	0	719706
HMEL011120	HE671162	664462	664532	10	HE671162_1	1	0	719706
HMEL011121	HE671162	670722	674078	10	HE671162_1	1	0	719706
HMEL011122	HE671162	700000	707593	10	HE671162_1	1	0	719706
HMEL007408	HE670571	3566	12282	8	HE670571_1	1	0	63328
HMEL007409	HE670571	13302	13372	8	HE670571_1	1	0	63328
HMEL007410	HE670571	21022	23097	8	HE670571_1	1	0	63328
HMEL002360	HE667977	29379	38734	NA	HE667977_1	1	0	38784
HMEL012842	HE671309	1203	4382	1	HE671309_1	1	0	83624
HMEL012843	HE671309	4499	42906	1	HE671309_1	1	0	83624
HMEL012844	HE671309	12329	12399	1	HE671309_1	1	0	83624
HMEL012845	HE671309	43168	48206	1	HE671309_1	1	0	83624
HMEL012846	HE671309	63753	76455	1	HE671309_1	1	0	83624
HMEL012847	HE671309	78224	82731	1	HE671309_1	1	0	83624
HMEL004359	HE669559	1065	1844	1	HE669559_1	1	0	175038
HMEL004360	HE669559	22229	22299	1	HE669559_1	1	0	175038
HMEL004361	HE669559	91333	91403	1	HE669559_1	1	0	175038
HMEL004362	HE669559	103892	130785	1	HE669559_1	1	0	175038
HMEL004363	HE669559	118561	118632	1	HE669559_1	1	0	175038
HMEL004364	HE669559	171827	171897	1	HE669559_1	1	0	175038
HMEL015601	HE671518	39	22688	NA	HE671518_1	1	0	252921
HMEL015602	HE671518	28639	34868	NA	HE671518_1	1	0	252921
HMEL015603	HE671518	35890	39261	NA	HE671518_1	1	0	252921
HMEL015604	HE671518	38555	54514	NA	HE671518_1	1	0	252921
HMEL015605	HE671518	44635	44707	NA	HE671518_1	1	0	252921
HMEL015606	HE671518	57377	59081	NA	HE671518_1	1	0	252921
HMEL015607	HE671518	76847	109145	NA	HE671518_1	1	0	252921
HMEL015608	HE671518	110856	110926	NA	HE671518_1	1	0	252921
HMEL015609	HE671518	112098	112168	NA	HE671518_1	1	0	252921
HMEL015610	HE671518	114056	124281	NA	HE671518_1	1	0	252921
HMEL015611	HE671518	132131	139871	NA	HE671518_1	1	0	252921
HMEL015612	HE671518	142196	176113	NA	HE671518_1	1	0	252921
HMEL015613	HE671518	150647	150750	NA	HE671518_1	1	0	252921
HMEL015614	HE671518	177803	181177	NA	HE671518_1	1	0	252921
HMEL015615	HE671518	180506	187680	NA	HE671518_1	1	0	252921
HMEL015616	HE671518	191543	194787	NA	HE671518_1	1	0	252921
HMEL015617	HE671518	202695	202765	NA	HE671518_1	1	0	252921
HMEL015618	HE671518	208838	224575	NA	HE671518_1	1	0	252921
HMEL015619	HE671518	216786	216856	NA	HE671518_1	1	0	252921
HMEL010131	HE671040	15617	15687	17	HE671040_1	1	0	43500
HMEL013369	HE671344	7772	7844	7	HE671344_1	1	0	177816
HMEL013370	HE671344	38759	53132	7	HE671344_1	1	0	177816
HMEL013371	HE671344	123847	123917	7	HE671344_1	1	0	177816
HMEL013372	HE671344	142528	147757	7	HE671344_1	1	0	177816
HMEL013373	HE671344	144596	144666	7	HE671344_1	1	0	177816
HMEL013374	HE671344	162349	162421	7	HE671344_1	1	0	177816
HMEL013375	HE671344	166620	166693	7	HE671344_1	1	0	177816
HMEL013376	HE671344	171663	171734	7	HE671344_1	1	0	177816
HMEL014522	HE671452	73267	78396	1	HE671452_1	1	0	630167
HMEL014523	HE671452	112164	112234	1	HE671452_1	1	0	630167
HMEL014524	HE671452	153401	155818	1	HE671452_1	1	0	630167
HMEL014525	HE671452	153430	160170	1	HE671452_1	1	0	630167
HMEL014526	HE671452	161118	167370	1	HE671452_1	1	0	630167
HMEL014527	HE671452	171802	184127	1	HE671452_1	1	0	630167
HMEL014528	HE671452	185297	185368	1	HE671452_1	1	0	630167
HMEL014529	HE671452	186241	191351	1	HE671452_1	1	0	630167
HMEL014530	HE671452	194698	195888	1	HE671452_1	1	0	630167
HMEL014531	HE671452	197476	261214	1	HE671452_1	1	0	630167
HMEL014532	HE671452	204548	204618	1	HE671452_1	1	0	630167
HMEL014533	HE671452	210338	210410	1	HE671452_1	1	0	630167
HMEL014534	HE671452	267967	268039	1	HE671452_1	1	0	630167
HMEL014535	HE671452	273715	278152	1	HE671452_1	1	0	630167
HMEL014536	HE671452	276356	276426	1	HE671452_1	1	0	630167
HMEL014537	HE671452	278050	291470	1	HE671452_1	1	0	630167
HMEL014538	HE671452	293317	303165	1	HE671452_1	1	0	630167
HMEL014539	HE671452	353033	353109	1	HE671452_1	1	0	630167
HMEL014540	HE671452	380522	392244	1	HE671452_1	1	0	630167
HMEL014541	HE671452	411489	422765	1	HE671452_1	1	0	630167
HMEL014542	HE671452	426279	432886	1	HE671452_1	1	0	630167
HMEL014543	HE671452	433596	445632	1	HE671452_1	1	0	630167
HMEL014544	HE671452	449390	453576	1	HE671452_1	1	0	630167
HMEL014545	HE671452	454463	513975	1	HE671452_1	1	0	630167
HMEL014546	HE671452	530946	534424	1	HE671452_1	1	0	630167
HMEL014547	HE671452	537069	539178	1	HE671452_1	1	0	630167
HMEL014548	HE671452	543488	545773	1	HE671452_1	1	0	630167
HMEL014549	HE671452	563376	571757	1	HE671452_1	1	0	630167
HMEL014550	HE671452	572498	572612	1	HE671452_1	1	0	630167
HMEL014551	HE671452	584854	584924	1	HE671452_1	1	0	630167
HMEL014552	HE671452	590855	617520	1	HE671452_1	1	0	630167
HMEL018022	HE671940	6845	23806	13	HE671940_1	1	0	195503
HMEL018023	HE671940	23848	25046	13	HE671940_1	1	0	195503
HMEL018024	HE671940	29586	32069	13	HE671940_1	1	0	195503
HMEL018025	HE671940	32964	36614	13	HE671940_1	1	0	195503
HMEL018026	HE671940	37815	42872	13	HE671940_1	1	0	195503
HMEL018027	HE671940	43615	44487	13	HE671940_1	1	0	195503
HMEL018028	HE671940	47841	49885	13	HE671940_1	1	0	195503
HMEL018029	HE671940	52158	68927	13	HE671940_1	1	0	195503
HMEL018030	HE671940	73764	104219	13	HE671940_1	1	0	195503
HMEL018031	HE671940	105645	126092	13	HE671940_1	1	0	195503
HMEL018032	HE671940	126664	133964	13	HE671940_1	1	0	195503
HMEL018033	HE671940	132017	153141	13	HE671940_1	1	0	195503
HMEL018034	HE671940	154271	158991	13	HE671940_1	1	0	195503
HMEL018035	HE671940	163402	166681	13	HE671940_1	1	0	195503
HMEL018036	HE671940	167183	168111	13	HE671940_1	1	0	195503
HMEL018037	HE671940	168879	195450	13	HE671940_1	1	0	195503
HMEL017845	HE671672	53200	55835	7	HE671672_1	1	0	72800
HMEL017846	HE671672	67661	69510	7	HE671672_1	1	0	72800
HMEL017847	HE671672	69758	71937	7	HE671672_1	1	0	72800
HMEL022504	HE671917	243	15695	15	HE671917_1	1	0	192680
HMEL016730	HE671917	4093	4377	15	HE671917_1	1	0	192680
HMEL016731	HE671917	17440	35937	15	HE671917_1	1	0	192680
HMEL016732	HE671917	43027	55163	15	HE671917_1	1	0	192680
HMEL016733	HE671917	54321	54391	15	HE671917_1	1	0	192680
HMEL016734	HE671917	59087	77842	15	HE671917_1	1	0	192680
HMEL016735	HE671917	78685	81212	15	HE671917_1	1	0	192680
HMEL016736	HE671917	115080	132231	15	HE671917_1	1	0	192680
HMEL016737	HE671917	132126	140079	15	HE671917_1	1	0	192680
HMEL016738	HE671917	140139	153349	15	HE671917_1	1	0	192680
HMEL016739	HE671917	153783	158279	15	HE671917_1	1	0	192680
HMEL016740	HE671917	158919	165019	15	HE671917_1	1	0	192680
HMEL016741	HE671917	160220	162923	15	HE671917_1	1	0	192680
HMEL016742	HE671917	161384	161453	15	HE671917_1	1	0	192680
HMEL016743	HE671917	173533	174540	15	HE671917_1	1	0	192680
HMEL009544	HE670916	8743	13830	3	HE670916_1	1	0	145538
HMEL009545	HE670916	15226	18566	3	HE670916_1	1	0	145538
HMEL009546	HE670916	21702	32160	3	HE670916_1	1	0	145538
HMEL009547	HE670916	38901	51778	3	HE670916_1	1	0	145538
HMEL009548	HE670916	51726	52639	3	HE670916_1	1	0	145538
HMEL009549	HE670916	63196	69733	3	HE670916_1	1	0	145538
HMEL009550	HE670916	70173	80740	3	HE670916_1	1	0	145538
HMEL009551	HE670916	81568	82806	3	HE670916_1	1	0	145538
HMEL009552	HE670916	94729	108547	3	HE670916_1	1	0	145538
HMEL009553	HE670916	111302	113997	3	HE670916_1	1	0	145538
HMEL009554	HE670916	120803	123244	3	HE670916_1	1	0	145538
HMEL009555	HE670916	138166	141808	3	HE670916_1	1	0	145538
HMEL014872	HE671480	9452	10072	10	HE671480_1	1	0	102950
HMEL014873	HE671480	15409	19235	10	HE671480_1	1	0	102950
HMEL014874	HE671480	30668	31915	10	HE671480_1	1	0	102950
HMEL014875	HE671480	34145	41210	10	HE671480_1	1	0	102950
HMEL014876	HE671480	46345	53724	10	HE671480_1	1	0	102950
HMEL014877	HE671480	100401	100471	10	HE671480_1	1	0	102950
HMEL002421	HE668037	7354	7423	NA	HE668037_1	1	0	39419
HMEL017109	HE672049	3708	3813	18	HE672049_1	1	0	105338
HMEL017110	HE672049	5674	5744	18	HE672049_1	1	0	105338
HMEL017111	HE672049	30159	30229	18	HE672049_1	1	0	105338
HMEL017112	HE672049	34545	43600	18	HE672049_1	1	0	105338
HMEL008277	HE670756	62270	66095	8	HE670756_1	1	0	66545
HMEL007561	HE670592	55785	69179	7	HE670592_1	1	0	103211
HMEL007562	HE670592	85239	85309	7	HE670592_1	1	0	103211
HMEL002425	HE668049	88	1750	NA	HE668049_1	1	0	2074
HMEL010125	HE671037	1826	25477	13	HE671037_1	1	0	65135
HMEL010126	HE671037	60439	65135	13	HE671037_1	1	0	65135
HMEL006226	HE670379	1602	13215	11	HE670379_1	1	0	559203
HMEL006227	HE670379	16184	16298	11	HE670379_1	1	0	559203
HMEL006228	HE670379	33540	49480	11	HE670379_1	1	0	559203
HMEL006229	HE670379	56325	60194	11	HE670379_1	1	0	559203
HMEL006230	HE670379	61971	67616	11	HE670379_1	1	0	559203
HMEL006231	HE670379	68360	73923	11	HE670379_1	1	0	559203
HMEL006232	HE670379	74307	75382	11	HE670379_1	1	0	559203
HMEL006233	HE670379	76359	83725	11	HE670379_1	1	0	559203
HMEL006234	HE670379	83649	85102	11	HE670379_1	1	0	559203
HMEL006235	HE670379	84533	101652	11	HE670379_1	1	0	559203
HMEL006236	HE670379	117262	117332	11	HE670379_1	1	0	559203
HMEL006237	HE670379	146055	175967	11	HE670379_1	1	0	559203
HMEL006238	HE670379	146466	148202	11	HE670379_1	1	0	559203
HMEL006239	HE670379	181406	185634	11	HE670379_1	1	0	559203
HMEL006240	HE670379	187384	193983	11	HE670379_1	1	0	559203
HMEL006241	HE670379	202960	216103	11	HE670379_1	1	0	559203
HMEL006242	HE670379	216205	220637	11	HE670379_1	1	0	559203
HMEL006243	HE670379	228405	232581	11	HE670379_1	1	0	559203
HMEL006244	HE670379	237448	243295	11	HE670379_1	1	0	559203
HMEL006245	HE670379	243514	248104	11	HE670379_1	1	0	559203
HMEL006246	HE670379	248627	252663	11	HE670379_1	1	0	559203
HMEL006247	HE670379	255710	264943	11	HE670379_1	1	0	559203
HMEL006248	HE670379	293208	307871	11	HE670379_1	1	0	559203
HMEL006249	HE670379	297778	297848	11	HE670379_1	1	0	559203
HMEL006250	HE670379	313108	314886	11	HE670379_1	1	0	559203
HMEL006251	HE670379	320148	320218	11	HE670379_1	1	0	559203
HMEL006252	HE670379	363800	367318	11	HE670379_1	1	0	559203
HMEL006253	HE670379	373463	378689	11	HE670379_1	1	0	559203
HMEL006254	HE670379	380823	386445	11	HE670379_1	1	0	559203
HMEL006255	HE670379	391072	394585	11	HE670379_1	1	0	559203
HMEL006256	HE670379	394207	398005	11	HE670379_1	1	0	559203
HMEL006257	HE670379	399886	401202	11	HE670379_1	1	0	559203
HMEL006258	HE670379	401541	411363	11	HE670379_1	1	0	559203
HMEL006259	HE670379	406985	414326	11	HE670379_1	1	0	559203
HMEL006260	HE670379	415679	426151	11	HE670379_1	1	0	559203
HMEL006261	HE670379	429211	447055	11	HE670379_1	1	0	559203
HMEL006262	HE670379	433153	433223	11	HE670379_1	1	0	559203
HMEL006263	HE670379	452056	458118	11	HE670379_1	1	0	559203
HMEL006264	HE670379	458356	459732	11	HE670379_1	1	0	559203
HMEL006265	HE670379	460051	465232	11	HE670379_1	1	0	559203
HMEL006266	HE670379	467782	479654	11	HE670379_1	1	0	559203
HMEL006267	HE670379	475692	475766	11	HE670379_1	1	0	559203
HMEL006268	HE670379	479943	524478	11	HE670379_1	1	0	559203
HMEL006269	HE670379	526499	531210	11	HE670379_1	1	0	559203
HMEL006270	HE670379	531715	534435	11	HE670379_1	1	0	559203
HMEL006271	HE670379	534812	538261	11	HE670379_1	1	0	559203
HMEL006272	HE670379	539631	544611	11	HE670379_1	1	0	559203
HMEL006273	HE670379	541429	541500	11	HE670379_1	1	0	559203
HMEL006274	HE670379	553847	554714	11	HE670379_1	1	0	559203
HMEL006275	HE670379	555170	555959	11	HE670379_1	1	0	559203
HMEL014696	HE671467	11256	14476	19	HE671467_1	1	0	50001
HMEL014697	HE671467	15125	18745	19	HE671467_1	1	0	50001
HMEL014698	HE671467	19212	24111	19	HE671467_1	1	0	50001
HMEL014699	HE671467	24628	26550	19	HE671467_1	1	0	50001
HMEL014700	HE671467	30488	44551	19	HE671467_1	1	0	50001
HMEL014701	HE671467	57029	98903	Z	HE671467_2	2	50001	246103
HMEL014702	HE671467	101875	101945	Z	HE671467_2	2	50001	246103
HMEL014703	HE671467	103203	103273	Z	HE671467_2	2	50001	246103
HMEL014704	HE671467	115684	116751	Z	HE671467_2	2	50001	246103
HMEL014705	HE671467	118042	118930	Z	HE671467_2	2	50001	246103
HMEL014706	HE671467	119679	133089	Z	HE671467_2	2	50001	246103
HMEL014707	HE671467	134713	136108	Z	HE671467_2	2	50001	246103
HMEL014708	HE671467	139876	153575	Z	HE671467_2	2	50001	246103
HMEL014709	HE671467	158164	176946	Z	HE671467_2	2	50001	246103
HMEL014710	HE671467	180855	203240	Z	HE671467_2	2	50001	246103
HMEL014711	HE671467	203752	210766	Z	HE671467_2	2	50001	246103
HMEL014712	HE671467	219591	224425	Z	HE671467_2	2	50001	246103
HMEL014713	HE671467	226712	237332	Z	HE671467_2	2	50001	246103
HMEL017328	HE671616	2117	3791	13	HE671616_1	1	0	63891
HMEL017329	HE671616	4730	8086	13	HE671616_1	1	0	63891
HMEL017330	HE671616	9599	10501	13	HE671616_1	1	0	63891
HMEL017331	HE671616	12851	32335	13	HE671616_1	1	0	63891
HMEL017332	HE671616	40150	46296	13	HE671616_1	1	0	63891
HMEL017333	HE671616	49101	52451	13	HE671616_1	1	0	63891
HMEL017334	HE671616	49907	51250	13	HE671616_1	1	0	63891
HMEL015396	HE672060	12332	29910	11	HE672060_1	1	0	552715
HMEL015397	HE672060	33410	34902	11	HE672060_1	1	0	552715
HMEL015398	HE672060	35478	35548	11	HE672060_1	1	0	552715
HMEL015399	HE672060	76775	80413	11	HE672060_1	1	0	552715
HMEL015400	HE672060	140785	140856	11	HE672060_1	1	0	552715
HMEL015401	HE672060	149200	168348	11	HE672060_1	1	0	552715
HMEL015402	HE672060	173546	174196	11	HE672060_1	1	0	552715
HMEL015403	HE672060	174917	174987	11	HE672060_1	1	0	552715
HMEL015404	HE672060	176990	178605	11	HE672060_1	1	0	552715
HMEL015405	HE672060	191204	239050	11	HE672060_1	1	0	552715
HMEL015406	HE672060	208908	208978	11	HE672060_1	1	0	552715
HMEL015407	HE672060	217807	217876	11	HE672060_1	1	0	552715
HMEL015408	HE672060	243475	249614	11	HE672060_1	1	0	552715
HMEL015409	HE672060	267046	267116	11	HE672060_1	1	0	552715
HMEL015410	HE672060	285203	286282	11	HE672060_1	1	0	552715
HMEL015411	HE672060	290432	294965	11	HE672060_1	1	0	552715
HMEL015412	HE672060	297574	305214	11	HE672060_1	1	0	552715
HMEL015413	HE672060	306044	316399	11	HE672060_1	1	0	552715
HMEL015414	HE672060	316672	322537	11	HE672060_1	1	0	552715
HMEL015415	HE672060	325629	345936	11	HE672060_1	1	0	552715
HMEL015416	HE672060	346946	354509	11	HE672060_1	1	0	552715
HMEL015417	HE672060	347766	349547	11	HE672060_1	1	0	552715
HMEL015418	HE672060	356858	363145	11	HE672060_1	1	0	552715
HMEL015419	HE672060	363189	367409	11	HE672060_1	1	0	552715
HMEL015420	HE672060	363212	364634	11	HE672060_1	1	0	552715
HMEL015421	HE672060	364803	365210	11	HE672060_1	1	0	552715
HMEL015422	HE672060	365214	366203	11	HE672060_1	1	0	552715
HMEL015423	HE672060	368084	373465	11	HE672060_1	1	0	552715
HMEL015424	HE672060	374761	389237	11	HE672060_1	1	0	552715
HMEL015425	HE672060	391041	397777	11	HE672060_1	1	0	552715
HMEL015426	HE672060	398460	431047	11	HE672060_1	1	0	552715
HMEL015427	HE672060	427984	428054	11	HE672060_1	1	0	552715
HMEL015428	HE672060	431304	446259	11	HE672060_1	1	0	552715
HMEL015429	HE672060	446371	451624	11	HE672060_1	1	0	552715
HMEL015430	HE672060	454070	462280	11	HE672060_1	1	0	552715
HMEL015431	HE672060	462819	465094	11	HE672060_1	1	0	552715
HMEL015432	HE672060	465410	470317	11	HE672060_1	1	0	552715
HMEL015433	HE672060	470518	481829	11	HE672060_1	1	0	552715
HMEL015434	HE672060	480219	483995	11	HE672060_1	1	0	552715
HMEL015435	HE672060	485533	487667	11	HE672060_1	1	0	552715
HMEL015436	HE672060	488035	507927	11	HE672060_1	1	0	552715
HMEL015437	HE672060	508878	520318	11	HE672060_1	1	0	552715
HMEL015438	HE672060	521487	525125	11	HE672060_1	1	0	552715
HMEL015439	HE672060	523433	528679	11	HE672060_1	1	0	552715
HMEL015440	HE672060	530589	532408	11	HE672060_1	1	0	552715
HMEL015441	HE672060	535253	540413	11	HE672060_1	1	0	552715
HMEL015442	HE672060	538841	538911	11	HE672060_1	1	0	552715
HMEL015443	HE672060	550217	550420	11	HE672060_1	1	0	552715
HMEL011461	HE671182	47976	48048	7	HE671182_1	1	0	81508
HMEL011462	HE671182	74058	76742	7	HE671182_1	1	0	81508
HMEL011463	HE671182	75281	76297	7	HE671182_1	1	0	81508
HMEL011464	HE671182	77151	78413	7	HE671182_1	1	0	81508
HMEL016485	HE671577	38312	38413	7	HE671577_1	1	0	61847
HMEL016486	HE671577	53153	55718	7	HE671577_1	1	0	61847
HMEL017853	HE671818	1559	24495	13	HE671818_1	1	0	72492
HMEL017854	HE671818	28646	46420	13	HE671818_1	1	0	72492
HMEL017855	HE671818	35927	36000	13	HE671818_1	1	0	72492
HMEL017856	HE671818	47188	55918	13	HE671818_1	1	0	72492
HMEL017857	HE671818	54397	57475	13	HE671818_1	1	0	72492
HMEL017858	HE671818	57706	67415	13	HE671818_1	1	0	72492
HMEL016181	HE671558	362	432	1	HE671558_1	1	0	103546
HMEL016182	HE671558	23905	23978	1	HE671558_1	1	0	103546
HMEL016183	HE671558	87829	87899	1	HE671558_1	1	0	103546
HMEL017648	HE671640	7	15852	13	HE671640_1	1	0	84078
HMEL017649	HE671640	21180	21250	13	HE671640_1	1	0	84078
HMEL017650	HE671640	22326	22396	13	HE671640_1	1	0	84078
HMEL017651	HE671640	58102	60585	13	HE671640_1	1	0	84078
HMEL017652	HE671640	67853	72537	13	HE671640_1	1	0	84078
HMEL008850	HE670838	6791	8665	9	HE670838_1	1	0	408715
HMEL008851	HE670838	10451	18086	9	HE670838_1	1	0	408715
HMEL008852	HE670838	20756	36418	9	HE670838_1	1	0	408715
HMEL008853	HE670838	38093	40582	9	HE670838_1	1	0	408715
HMEL008854	HE670838	40809	46900	9	HE670838_1	1	0	408715
HMEL008855	HE670838	47531	99879	9	HE670838_1	1	0	408715
HMEL008856	HE670838	90582	94463	9	HE670838_1	1	0	408715
HMEL008857	HE670838	105604	109234	9	HE670838_1	1	0	408715
HMEL008858	HE670838	120959	138148	9	HE670838_1	1	0	408715
HMEL008859	HE670838	151682	159084	9	HE670838_1	1	0	408715
HMEL008860	HE670838	159558	177866	9	HE670838_1	1	0	408715
HMEL008861	HE670838	181111	187470	9	HE670838_1	1	0	408715
HMEL008862	HE670838	189259	201560	9	HE670838_1	1	0	408715
HMEL008863	HE670838	202053	218551	9	HE670838_1	1	0	408715
HMEL008864	HE670838	207437	212605	9	HE670838_1	1	0	408715
HMEL008865	HE670838	218545	221530	9	HE670838_1	1	0	408715
HMEL008866	HE670838	221976	222359	9	HE670838_1	1	0	408715
HMEL008867	HE670838	223588	225977	9	HE670838_1	1	0	408715
HMEL008868	HE670838	226078	228481	9	HE670838_1	1	0	408715
HMEL008869	HE670838	292351	304059	9	HE670838_1	1	0	408715
HMEL008870	HE670838	300537	300608	9	HE670838_1	1	0	408715
HMEL008871	HE670838	350971	370163	9	HE670838_1	1	0	408715
